any,1100,1149,3120,3745,4454,4474,4707,5320,6377,7062,7535,8073,10209,10339,10611,11931,14309,18176,20918,21693,27797,28723,31450,34700
Y,319,349,319,359,359,359,359,349,359,359,349,359,319,349,,359,359,349,319,319,,349,359,319
Y,969,869,969,,869,869,,869,929,869,869,,969,869,,,869,869,969,969,,869,,969
Y,209,209,209,299,209,209,209,209,269,209,209,299,209,209,,299,209,209,209,209,,209,299,209
Y,1079,1009,1079,1009,1009,1009,1009,1009,1079,1009,1009,1009,1079,1009,,1009,1009,1009,1079,1079,,1009,1009,1079
Y,1169,1059,1169,1039,1059,1059,1059,1059,1119,1059,1059,1029,1169,1059,,1029,1059,1059,1169,1169,,1059,1039,1169
Y,1329,1299,1329,1299,1299,1299,1299,1299,1299,1299,1299,1299,1329,1299,,1299,1299,1299,1329,1329,,1299,1299,1329
Y,1089,979,1089,969,979,979,979,979,1049,969,979,969,1089,979,,969,979,979,1089,1089,,979,969,1089
Y,1759,1929,1759,1899,1869,1929,1869,1929,2059,1929,1869,1879,1759,1929,,1879,1879,1869,1759,1759,,1869,1939,1759
Y,1119,1039,1119,1009,1039,1039,1009,1039,1099,1059,1029,1009,1139,1009,,1009,1059,1009,1119,1139,,1009,1009,1119
Y,189,,,,,,,,,,,,,,,,,,189,189,,,,189
Y,50,59,50,,50,59,,50,50,50,,,50,,,,,,50,50,,,,50
Y,2199,2339,2199,2369,2339,2339,2339,2339,2600,2339,2339,2349,2199,2339,,2349,2339,2339,2199,2199,,2339,2349,2199
Y,100,,100,60,,,,,,,,,100,,,,,,100,100,,,,100
Y,479,559,479,569,559,559,559,559,449,559,559,569,469,559,,569,559,559,479,469,,559,569,479
Y,499,589,499,599,589,589,589,589,479,589,589,599,499,589,,599,589,589,499,499,,589,599,499
Y,549,589,559,599,589,589,589,589,519,589,589,599,549,589,,599,589,589,559,549,,589,599,559
Y,1009,919,1009,,919,919,919,919,939,919,919,,1009,919,,,919,919,1009,1009,,919,,1009
Y,269,,269,299,,,,,259,,,299,269,,,299,,299,269,269,,,299,269
Y,359,,359,349,,,,,369,,,349,359,,,349,,349,359,359,,,349,359
Y,419,,419,419,,,,,459,,,419,419,,,419,,419,419,419,,,419,419
Y,269,319,269,319,319,319,319,319,259,319,319,319,269,319,,319,319,319,269,269,,319,319,269
Y,359,369,359,369,369,369,369,369,369,369,369,369,359,369,,369,369,369,359,359,,369,369,359
Y,419,439,419,439,439,439,439,439,459,439,439,439,419,439,,439,439,439,419,419,,439,439,419
Y,609,639,609,649,639,639,639,639,579,639,639,649,609,639,,649,639,639,619,609,,639,649,619
Y,219,269,219,289,269,269,269,269,279,269,269,269,219,269,,269,269,269,219,219,,269,269,219
Y,199,239,199,259,239,239,239,239,259,239,239,239,199,239,,239,239,239,199,199,,239,239,199
Y,179,219,179,239,219,219,219,219,239,219,219,219,179,219,,219,219,219,179,179,,219,219,179
Y,219,269,219,289,269,269,269,269,279,269,269,269,219,269,,269,269,269,219,219,,269,269,219
Y,199,239,199,259,239,239,239,239,259,239,239,239,199,239,,239,239,239,199,199,,239,239,199
Y,179,219,179,239,219,219,219,219,239,219,219,219,179,219,,219,219,219,179,179,,219,219,179
Y,100,100,100,,100,100,100,100,100,100,100,100,100,100,,100,100,100,100,100,,100,100,100
Y,300,300,300,,300,300,300,300,300,300,300,300,300,300,,300,300,300,300,300,,300,300,300
Y,500,500,500,,500,500,500,500,500,500,500,500,500,500,,500,500,500,500,500,,500,500,500
Y,390,629,390,659,629,629,629,629,379,629,629,649,390,629,,649,629,629,390,390,,629,649,390
Y,490,819,490,849,819,819,819,819,,819,819,839,490,819,,839,819,819,490,490,,819,839,490
Y,399,349,399,349,349,349,349,349,399,349,349,349,399,349,,349,349,349,399,399,,349,349,399
Y,999,949,999,949,949,949,949,949,979,949,949,949,999,949,,949,949,949,999,999,,949,949,999
Y,1259,1259,1259,1229,1259,1259,1259,1259,1249,1259,1259,1229,1259,1259,,1229,1259,1259,1259,1259,,1259,1229,1259
Y,1039,979,1039,949,979,979,949,979,999,979,969,949,1039,949,,949,979,949,1039,1039,,949,949,1039
Y,1019,909,1019,899,909,909,909,909,999,909,909,899,1019,909,,899,909,909,1019,1019,,909,899,1019
Y,899,799,899,,799,799,,799,889,799,799,,899,799,,,799,799,899,899,,799,,899
Y,999,919,999,929,919,919,919,919,999,919,919,919,999,919,,919,919,919,999,999,,919,929,999
Y,1099,989,1099,969,989,989,989,989,1049,989,989,959,1099,989,,959,989,989,1099,1099,,989,969,1099
Y,35,60,35,80,60,60,60,60,49,60,60,80,35,60,,80,60,60,35,35,,60,80,35
Y,35,35,39,80,35,35,40,40,35,35,50,80,39,35,,80,35,50,35,35,,50,80,35
Y,35,35,39,80,35,35,40,40,35,35,50,80,39,35,,80,35,50,35,35,,50,80,35
Y,35,60,35,80,60,60,60,60,49,60,60,80,35,60,,80,60,60,35,35,,60,80,35
Y,189,189,189,259,189,189,189,189,199,189,189,259,189,189,,259,189,189,189,189,,189,259,189
Y,45,69,45,60,69,69,69,69,50,69,69,60,45,69,,60,69,69,45,45,,69,60,45
Y,40,50,40,60,50,50,50,50,,50,50,60,40,50,,60,50,50,40,40,,50,60,40
Y,40,20,40,79,20,20,20,20,50,20,20,59,40,20,,59,20,20,40,40,,20,59,40
Y,60,60,60,60,60,60,60,60,40,60,60,60,60,60,,60,60,60,60,60,,60,60,60
Y,100,169,100,169,169,169,169,169,200,169,169,169,100,169,,169,169,169,100,100,,169,169,100
Y,1119,1069,1119,1119,1069,1069,1069,1069,1089,1069,1069,1109,1119,1069,,1109,1069,1069,1119,1119,,1069,1109,1119
Y,539,539,539,569,539,539,539,549,619,539,539,549,549,529,,549,539,529,539,549,,549,549,539
Y,889,829,889,839,829,829,829,829,949,829,829,829,889,829,,829,829,829,889,889,,829,829,889
Y,569,529,569,569,539,539,539,529,599,539,539,539,579,529,,539,539,529,569,579,,529,549,569
Y,839,739,839,759,739,739,739,739,869,739,739,749,839,739,,749,739,739,839,839,,739,749,839
Y,199,199,199,299,199,199,299,199,199,199,199,299,199,199,,299,199,199,199,199,,199,299,199
Y,500,500,500,500,500,500,500,500,500,500,500,500,500,500,,500,500,500,500,500,,500,500,500
Y,39,50,39,40,50,50,50,50,,50,50,40,39,50,,40,50,50,39,39,,50,40,39
Y,259,299,259,299,299,299,299,299,289,299,299,299,259,299,,299,299,299,259,259,,299,299,259
Y,229,249,229,249,249,249,249,249,229,249,249,249,229,249,,249,249,249,229,229,,249,249,229
Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,,199,199,199,199,199,,199,199,199
Y,259,299,259,299,299,299,299,299,299,299,299,299,259,299,,299,299,299,259,259,,299,299,259
Y,229,249,229,249,249,249,249,249,249,249,249,249,229,249,,249,249,249,229,229,,249,249,229
Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,,199,199,199,199,199,,199,199,199
Y,259,299,259,299,299,299,299,299,299,299,299,299,259,299,,299,299,299,259,259,,299,299,259
Y,229,249,229,249,249,249,249,249,249,249,249,249,229,249,,249,249,249,229,229,,249,249,229
Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,,199,199,199,199,199,,199,199,199
Y,75,99,129,149,99,99,120,109,110,99,99,149,129,99,,149,99,99,75,75,,99,149,75
Y,219,269,219,289,269,269,269,269,279,269,269,269,219,269,,269,269,269,219,219,,269,269,219
Y,199,239,199,259,239,239,239,239,259,239,239,239,199,239,,239,239,239,199,199,,239,239,199
Y,179,219,179,239,219,219,219,219,239,219,219,219,179,219,,219,219,219,179,179,,219,219,179
Y,142,,142,,142,,142,142,142,,,,142,142,,,,,142,142,,142,,142
Y,249,,249,279,279,279,279,279,289,279,279,269,249,279,,279,279,279,249,249,,279,279,249
Y,249,,249,279,279,279,279,279,289,279,279,269,249,279,,279,279,279,249,249,,279,279,249
Y,500,500,500,500,500,500,500,500,500,500,500,500,500,500,,500,500,500,500,500,,500,500,500
Y,629,639,629,639,639,639,639,639,629,639,639,639,629,639,,639,639,639,629,629,,639,639,629
Y,1119,1029,1119,1029,1029,1029,1029,1029,1059,1029,1029,1029,1119,1029,,1029,1029,1029,1119,1119,,1029,1029,1119
Y,1199,1099,1199,1099,1099,1099,1099,1099,1149,1099,1099,1099,1199,1099,,1099,1099,1099,1199,1199,,1099,1099,1199
Y,519,499,519,499,499,499,499,499,529,499,499,499,519,499,,499,499,499,519,519,,499,499,519
Y,999,899,999,899,899,899,899,899,949,899,899,899,999,899,,899,899,899,999,999,,899,899,999
Y,1079,969,1079,969,969,969,969,969,1039,969,969,969,1079,969,,969,969,969,1079,1079,,969,969,1079
Y,40,,40,29,,,,,,,,29,40,,,29,,,40,40,,,29,40
Y,600,600,600,600,600,600,600,600,600,600,600,600,600,600,,600,600,600,600,600,,600,600,600
Y,259,279,259,279,279,279,279,279,289,279,279,279,259,279,,279,279,279,259,259,,279,279,259
Y,299,299,299,299,299,299,299,299,299,299,299,299,299,299,,299,299,299,299,299,,299,299,299
Y,299,299,299,299,299,299,299,299,299,299,299,299,299,299,,299,299,299,299,299,,299,299,299
Y,1119,1029,1119,1029,1029,1029,1029,1029,1098,1029,1029,1029,1119,1029,,1029,1029,1029,1119,1119,,1029,1029,1119
Y,1219,1079,1219,1099,1079,1079,1079,1079,1158,1079,1079,1099,1219,1079,,1099,1079,1079,1219,1219,,1079,1099,1219
Y,1119,1029,1119,1029,1029,1029,1029,1029,1098,1029,1029,1029,1119,1029,,1029,1029,1029,1119,1119,,1029,1029,1119
Y,1219,1079,1219,1099,1079,1079,1079,1079,1158,1079,1079,1099,1219,1079,,1099,1079,1079,1219,1219,,1079,1099,1219
Y,1119,1029,1119,1029,1029,1029,1029,1029,1098,1029,1029,1029,1119,1029,,1029,1029,1029,1119,1119,,1029,1029,1119
Y,1219,1079,1219,1099,1079,1079,1079,1079,1158,1079,1079,1099,1219,1079,,1099,1079,1079,1219,1219,,1079,1099,1219
Y,919,949,919,949,949,949,949,949,869,949,949,949,919,949,,949,949,949,919,,,949,949,919
Y,1299,1299,1299,1299,1299,1299,1299,1299,1299,1299,1299,1299,1299,1299,,1299,1299,1299,1299,,,1299,1299,1299
Y,1379,1379,1379,1379,1379,1379,1379,1379,1359,1379,1379,1379,1379,1379,,1379,1379,1379,1379,,,1379,1379,1379
Y,59,59,59,60,59,59,59,59,35,59,59,60,59,59,,60,59,59,59,,,59,60,59
Y,49,69,49,69,69,69,69,69,40,69,69,69,49,69,,69,69,69,49,49,,69,69,49
Y,49,29,49,29,29,29,29,29,,29,29,29,49,29,,29,29,29,49,49,,29,29,49
Y,589,679,589,699,679,679,679,679,649,679,679,679,589,679,,679,679,679,589,589,,679,679,589
Y,999,999,999,1039,999,999,999,999,999,999,999,999,999,999,,999,999,999,999,999,,999,999,999
Y,1089,1069,1089,1099,1069,1069,1069,1069,1099,1069,1069,1069,1089,1069,,1069,1069,1069,1089,1089,,1069,1069,1089
Y,689,849,689,879,849,849,849,849,869,849,849,849,689,849,,849,849,849,689,689,,849,849,689
Y,1099,1189,1099,1219,1189,1189,1189,1189,1218,1189,1189,1189,1099,1189,,1189,1189,1189,1099,1099,,1189,1189,1099
Y,1189,1249,1189,1279,1249,1249,1249,1249,1318,1249,1249,1249,1189,1249,,1249,1249,1249,1189,1189,,1249,1249,1189
Y,299,299,299,299,299,299,299,299,299,299,299,299,299,299,,299,299,299,299,299,,299,299,299
Y,1119,1029,1119,1029,1029,1029,1029,1029,1098,1029,1029,1029,1119,1029,,1029,1029,1029,1119,1119,,1029,1029,1119
Y,1219,1099,1219,1099,1099,1099,1099,1099,1158,1099,1099,1099,1219,1099,,1099,1099,1099,1219,1219,,1099,1099,1219
Y,1119,1029,1119,1029,1029,1029,1029,1029,1098,1029,1029,1029,1119,1029,,1029,1029,1029,1119,1119,,1029,1029,1119
Y,1219,1099,1219,1099,1099,1099,1099,1099,1158,1099,1099,1099,1219,1099,,1099,1099,1099,1219,1219,,1099,1099,1219
Y,1119,1029,1119,1029,1029,1029,1029,1029,1098,1029,1029,1029,1119,1029,,1029,1029,1029,1119,1119,,1029,1029,1119
Y,1219,1099,1219,1099,1099,1099,1099,1099,1158,1099,1099,1099,1219,1099,,1099,1099,1099,1219,1219,,1099,1099,1219
Y,519,479,519,479,479,479,479,479,559,479,479,479,519,479,,479,479,479,519,519,,479,479,519
Y,839,759,839,779,759,759,759,759,919,759,759,759,839,759,,759,759,759,839,839,,759,759,839
Y,,2629,,2669,2629,2629,2629,2629,,2629,2629,2649,,2629,,2649,2629,2629,,,,2629,2649,
Y,,69,,,69,,,,49,,,,49,69,,,,69,,,,,,
Y,,579,,639,599,589,599,569,529,599,569,599,,599,,599,599,569,,,,569,599,
Y,,279,,,279,279,279,279,279,279,279,,,279,,,279,279,,,,279,,
Y,,319,,,319,319,319,319,299,319,319,,,319,,,319,319,,,,319,,
Y,,1379,,1399,1379,1379,1379,1379,,1379,1379,1399,,1379,,1399,1379,1379,,,,1379,1399,
Y,,819,,,819,819,819,819,829,819,819,,,819,,,819,819,,,,819,,
Y,,899,,,899,899,899,899,979,899,899,,,899,,,899,899,,,,899,,
Y,,699,,,699,699,699,699,629,699,699,,,699,,,699,699,,,,699,,
Y,,85,,,,85,,,,,,,,,,,,,,,,,,
Y,,299,,,299,299,,299,,299,299,,,299,,225,299,299,,,,299,225,
Y,,859,,,859,859,859,859,919,859,859,,,859,,,859,859,,,,859,,
Y,,779,,769,809,789,809,769,600,809,779,769,,779,,769,789,779,,,,779,769,
Y,,909,,,909,909,909,909,929,909,909,,,909,,,909,909,,,,909,,
Y,,2439,,2449,2439,2439,2439,2439,,2439,2439,2449,,2439,,2449,2439,2439,,,,2439,2449,
Y,,1299,,1239,1299,1299,1469,1260,1529,1270,1270,1040,,1270,,1040,1270,1270,,,,1270,1040,
Y,,50,,,50,50,50,50,39,50,50,,,50,,,50,50,,,,50,,
Y,,69,,,,69,,50,69,,,,,,,,,,,,,,,
Y,,109,,119,109,,109,109,99,109,109,119,,109,,119,109,109,,,,109,119,
Y,,159,,,,,,,,,,,,,,,159,159,,,,,,
Y,,159,,,,,,,,,,,,,,,159,159,,,,,,
Y,,1179,,1169,1179,1179,1179,1169,1489,1179,1179,1169,,1179,,1169,1179,1179,,,,1179,1169,
Y,,30,,40,30,30,30,30,,30,30,,,30,,,30,30,,,,30,40,
Y,,350,,350,350,350,350,350,350,350,350,350,,350,,350,350,350,,,,350,350,
Y,,30,,,,,,,,,,,,,,,,,,,,,,
Y,,69,,,,,,,,,,,,,,,,,,,,,,
Y,,,,359,,,,,,,359,369,,,,369,,359,319,,,359,369,
Y,,,,779,,,,,650,,,,,,,,,,,,,,,
Y,,,,29,,,,,,,,29,,,,29,,,,,,,29,
Y,,,,29,,,,,,,,29,,,,29,,,,,,,29,
Y,,,,25,,,,,,,,25,,,,25,,,,,,,25,
Y,,,,29,,,,,,,,29,,,,29,,,,,,,29,
Y,,,,29,,,,,,,,29,,,,29,,,,,,,29,
Y,,,,25,,,,,,,,25,,,,25,,,,,,,25,
Y,,,,39,,,,,,,,39,,,,39,,,,,,,39,
Y,,,,49,,,,,,,,49,,,,49,,,,,,,49,
Y,,,,859,,,,,,,,849,,,,849,,,,,,,859,
Y,,,,2569,,,,,,,,2549,,,,2549,,,,,,,2549,
Y,,,,199,,,,,,,,199,,,,199,,,,,,,199,
Y,,,,1000,,,1000,,800,,,1499,,,,1499,,,,,,,1499,
Y,,,,25,,,25,,,,,25,,,,25,,,,,,,25,
Y,,,,199,199,,,,,,199,199,,199,,199,199,199,,,,199,199,
Y,,,,30,,,,,,,,,,,,,,,,,,,,
Y,,,,90,,,,,,,,,,,,,,,,,,,,
Y,,,,29,,,,,,,,29,,,,29,,,,,,,29,
Y,,,,29,,,,,,,,29,,,,29,,,,,,,29,
Y,,,,50,,,,,,,,50,,,,50,,,,,,,50,
Y,,,,49,,39,,,,,,49,,,,49,,39,,39,,39,49,
Y,,,,,69,,,,,,,,,,,,,69,49,,,,,
Y,,,,,,,100,,,,,,,,,,,,,,,,,
Y,,,,,,,100,,,,,,,,,,,,,,,,,
Y,,,,,,,100,,,,,,,,,,,,,,,,,
Y,,,,,,,100,,,,,,,,,,,,,,,,,
Y,,,,,,,100,,,,,,,,,,,,,,,,,
Y,,,,,,,100,,,,,,,,,,,,,,,,,
Y,,,,,,,30,,,,,,,,,,,,,,,,,
Y,,,,,,,1000,,,,,,,,,,,,,,,,,
Y,,,,,,,80,,,80,,,,80,,,80,80,,,,80,,
Y,,,,,,,,419,,,,,,,,,,,,,,,,
Y,,,,,,,,,3795,,,,,,,,,,,,,,,
Y,,,,,,,,,500,,,,,,,,,,,,,,,
Y,,,,,,,,,519,,,,,,,,,,,,,,,
Y,,,,,,,,,200,,,,,,,,,,,,,,,
Y,,,,,,,,,100,,,,,,,,,,,,,,,
Y,,,,,,,,,100,,,,,,,,,,,,,,,
Y,,,,,,,,,100,,,,,,,,,,,,,,,
Y,,,,,,,,,209,,,,,,,,,,,,,,,
Y,,,,,,,,,799,,549,,,,,,,578,,,,549,,
Y,,,,,,,,,159,,,,,,,,,,,,,,,
Y,,,,,,,,,859,,589,,,,,,,616,,,,589,,
Y,,,,,,,,,399,,,,,,,,,,,,,,,
Y,,,,,,,,,259,,,,,,,,,,,,,,,
Y,,,,,,,,,119,,,,,,,,,,,,,,,
Y,,,,,,,,,600,,,,,,,,,,,,,,,
Y,,,,,,,,,170,,,,,,,,,,,,,,,
Y,,,,,,,,,100,,,,,,,,,,,,,,,
Y,,,,,,,,,200,,,,,,,,,,,,,,,
Y,,,,,,,,,869,,,,,,,,,,,,,,,
Y,,,,,,,,,879,,,,,,,,,,,,,,,
Y,,,,,,,,,40,,,,,,,,,,,,,,,
Y,,,,,,,,,,,599,,,,,,,599,,,,599,,
Y,,,,,,,,,,,20,,,,,20,,20,,,,20,,
Y,,,,,,,,,,,,159,,,,,,,,,,,,
Y,,,,,,,,,,,,25,,,,25,,,,,,,25,
Y,,,,,,,,,,,,25,,,,25,,,,,,,25,
Y,,,,,,,,,,,,,,,,39,,,,,,,,
Y,,,,,,,,,,,,,,,,100,,,,,,,,
Y,,,,,,,,,,,,,,,,609,,,,,,,,
Y,,,,,,,,,,,,,,,,669,,,,,,,,
Y,,,,,,,,,,,,,,,,30,,,,,,,30,
Y,,,,,,,,,,,,,,,,30,,,,,,,30,
Y,,,,,,,,,,,,,,,,,,150,,,,,,
Y,,,,,,,,,,,,,,,,,,199,,,,,,
Y,,,,,,,,,,,,,,,,,,,,,,,,529
