any,308,589,706,719,867,1105,2108,2204,2929,2933,3320,3334,3411,4010,4037,4120,4419,5065,5231,5688,5861,5997,6048,6232,6343,6384,6396,6408,6805,7490,7971,8209,10047,10299,10437,10575,10781,10803,11046,11107,11193,11456,11462,11655,11735,11854,11855,11945,12328,13504,14202,14234,14285,14294,14997,15151,15628,15629,15710,16556,16909,17330,17863,17961,17972,18187,18188,19334,19335,19635,20553,20695,20759,20816,22179,22757,22758,22943,23491,23894,24037,24042,25733,26133,27439,27739,28862,28879,28980,29589,29590,30203,30204,30363,30706,30707,31044,31125,31301,31431,31437,31466,31710,31840,32035,32093,33152,33425,33534,33930,34265,34272,34870,35201,35427,36055
Y,339,349,370,370,419,370,419,370,329,370,419,390,359,419,370,329,419,370,370,419,329,389,370,359,329,419,419,419,419,389,530,389,389,380,329,399,370,349,370,389,370,419,399,370,449,419,419,349,530,370,359,,419,370,349,449,370,339,359,329,359,419,349,419,389,419,370,389,389,399,419,,329,339,399,389,419,359,339,419,349,419,369,419,370,,,,,,359,,,,,,,,,,419,,419,,389,389,370,419,,370,349,,389,,370,399
Y,119,119,90,90,99,65,99,90,109,75,99,90,50,99,90,109,99,70,90,99,119,59,90,50,89,99,99,99,99,59,119,59,59,90,99,119,90,109,90,59,90,99,119,65,79,99,99,99,119,90,50,99,99,90,119,69,90,119,50,79,50,99,139,99,59,99,90,59,59,119,99,90,99,119,119,59,99,50,139,99,99,99,99,99,90,,,,69,,59,,,,,,,,,,99,,99,,59,59,90,99,,90,109,90,59,,90,119
Y,319,319,290,270,319,310,319,270,299,295,319,289,269,319,270,299,349,315,280,319,359,319,280,269,359,319,319,319,349,319,375,319,319,280,319,299,290,319,290,319,270,349,319,295,399,299,319,339,369,290,289,319,319,295,379,369,270,319,289,299,299,319,319,319,319,319,280,319,299,299,319,270,319,299,319,299,319,269,299,329,359,319,289,359,295,,,,299,,299,,,,,,,,,,339,,319,,299,299,290,319,,295,319,295,319,,270,299
Y,49,49,50,50,69,50,69,50,,50,69,50,75,69,50,,69,50,50,69,59,,50,75,,69,69,69,69,,50,,,50,,30,50,,50,,50,69,30,50,39,69,69,39,50,50,75,,69,50,59,39,50,49,75,39,75,69,39,69,,69,50,,,30,69,50,,49,30,,69,75,39,69,,69,39,69,50,,,,,,,,,,,,,,,,69,,69,,,,50,69,,50,,50,,,50,30
Y,49,49,50,50,69,50,69,50,,50,69,50,75,69,50,,69,50,50,69,59,,50,75,,69,69,69,69,,50,,,50,,49,50,,50,,50,69,49,50,39,69,69,39,50,50,75,,69,50,59,39,50,49,75,39,75,69,,69,,69,50,,,49,69,50,,49,49,,69,75,,69,,69,50,69,50,,,,,,,,,,,,,,,,69,,69,,,,50,69,,50,,50,,,50,49
Y,299,279,330,320,299,300,299,320,289,300,299,320,299,299,330,289,299,300,320,299,319,299,320,299,289,299,299,299,299,299,330,319,299,320,299,299,330,289,320,299,320,299,299,300,469,299,299,299,329,320,299,299,299,320,299,299,320,289,299,299,299,299,279,299,299,299,320,299,299,299,299,320,,329,299,299,299,299,299,299,289,299,269,299,320,,,,,,299,,,,,,,,,,299,,299,,299,299,330,299,,320,299,330,299,,320,299
Y,369,389,425,425,399,395,399,415,379,395,399,415,389,399,425,379,399,390,415,399,379,389,415,389,379,399,399,399,399,389,425,389,389,415,389,429,425,369,415,389,415,399,399,395,519,399,399,389,429,420,389,389,399,415,369,459,415,419,389,379,389,399,379,399,389,399,415,389,389,419,399,415,,439,399,389,399,389,419,399,369,399,349,399,415,,,,,,389,,,,,,,,,,399,,399,,389,389,415,399,,415,369,425,389,,415,419
Y,449,499,470,485,449,485,449,485,469,465,419,460,429,449,485,469,449,475,475,429,419,449,485,469,449,449,449,449,449,449,485,439,439,460,459,479,485,439,470,439,475,439,489,490,539,429,449,419,489,470,459,459,449,460,429,499,485,449,459,459,449,449,439,449,449,429,475,439,419,479,439,475,,499,469,449,439,429,449,429,419,439,399,449,460,,,,,,439,,,,,,,,,,429,,449,,449,449,460,439,,470,429,470,449,,460,489
Y,299,279,330,320,299,300,299,320,289,300,299,320,299,299,330,289,299,300,320,299,319,299,320,299,289,299,299,299,299,299,330,319,299,320,299,299,330,289,320,299,320,299,299,300,469,299,299,299,329,320,299,299,299,320,299,299,320,289,299,299,299,299,279,299,299,299,320,299,299,299,299,320,,329,299,299,299,299,299,299,289,299,269,299,320,,,,,,299,,,,,,,,,,299,,299,,299,299,330,299,,320,299,330,299,,320,299
Y,369,389,425,425,399,395,399,415,379,395,399,415,389,399,425,379,399,390,415,399,379,389,415,389,379,399,399,399,399,389,425,389,389,415,389,429,425,369,415,389,415,399,399,395,519,399,399,389,429,420,389,389,399,415,369,459,415,419,389,379,389,399,379,399,389,399,415,389,389,419,399,415,,439,399,389,399,389,419,399,369,399,349,399,415,,,,,,389,,,,,,,,,,399,,399,,389,389,415,399,,415,369,425,389,,415,419
Y,249,239,215,215,269,215,269,215,200,215,269,220,259,269,289,200,269,215,215,269,200,269,215,259,200,269,269,269,269,269,340,269,269,250,200,269,215,200,215,269,215,269,269,215,329,269,269,200,340,215,259,,269,215,200,259,215,249,259,200,259,269,229,269,269,269,215,269,269,269,269,,200,249,269,269,269,259,239,269,200,269,219,269,240,,,,,,249,,,,,,,,,,269,,269,,269,269,215,269,,240,200,,269,,215,269
Y,449,499,470,485,449,485,449,485,469,465,419,460,429,449,485,469,449,475,475,429,419,449,485,469,449,449,449,449,449,449,485,439,439,460,459,479,485,439,470,439,475,439,489,490,539,429,449,419,489,470,459,459,449,460,429,499,485,449,459,459,449,449,439,449,449,429,475,439,419,479,439,475,,499,469,449,439,429,449,429,419,439,399,449,460,,,,,,439,,,,,,,,,,429,,449,,449,449,460,439,,470,429,470,449,,460,489
Y,319,299,330,330,359,330,359,330,289,330,359,350,319,359,330,319,359,330,330,359,289,339,330,319,289,359,359,359,359,339,470,339,339,340,309,339,330,309,330,339,330,359,339,330,419,359,359,299,470,330,319,,359,330,289,389,330,319,319,279,319,359,299,359,339,359,330,339,339,339,359,,289,319,339,339,359,319,329,359,299,359,299,359,330,,,,,,319,,,,,,,,,,359,,359,,339,339,330,359,,330,289,,339,,330,339
Y,339,349,370,370,419,370,419,370,329,370,419,390,359,419,370,329,419,370,370,419,329,389,370,359,329,419,419,419,419,389,530,389,389,380,329,399,370,349,370,389,370,419,399,370,449,419,419,349,530,370,359,,419,370,349,449,370,339,359,329,359,419,349,419,389,419,370,389,389,399,419,,329,339,399,389,419,359,339,419,349,419,369,419,370,,,,,,359,,,,,,,,,,419,,419,,389,389,370,419,,370,349,,389,,370,399
Y,299,279,330,320,299,300,299,320,289,300,299,320,299,299,330,289,299,300,320,299,319,299,320,299,289,299,299,299,299,299,330,319,299,320,299,299,330,289,320,299,320,299,299,300,469,299,299,299,329,320,299,299,299,320,299,299,320,289,299,299,299,299,279,299,299,299,320,299,299,299,299,320,299,329,299,299,299,299,299,299,289,299,269,299,320,,,,,,299,,,,,,,,,,299,,299,,299,299,330,299,,320,299,330,299,,320,299
Y,369,389,425,425,399,395,399,415,379,395,399,415,389,399,425,379,399,390,415,399,379,389,415,389,379,399,399,399,399,389,425,389,389,415,389,429,425,369,415,389,415,399,399,395,519,399,399,389,429,420,389,389,399,415,369,459,415,419,389,379,389,399,379,399,389,399,415,389,389,419,399,415,379,439,399,389,399,389,419,399,369,399,349,399,415,,,,,,389,,,,,,,,,,399,,399,,389,389,415,399,,415,369,425,389,,415,419
Y,539,479,480,470,569,500,569,470,479,500,529,489,489,569,480,489,539,500,460,529,479,549,470,479,479,529,569,569,569,549,640,569,549,470,489,519,480,489,460,549,460,539,529,500,619,539,539,479,639,460,479,489,539,480,479,489,480,479,489,489,489,539,529,569,559,539,470,549,499,519,529,470,479,529,529,559,539,489,489,539,479,539,489,539,460,,,,489,,549,,,,,,,,,,539,,539,,549,559,460,539,,460,479,470,559,,470,529
Y,529,489,470,480,559,500,569,460,479,500,539,489,489,559,470,479,529,500,460,539,489,549,470,479,479,529,559,559,569,559,640,549,569,470,479,519,480,479,460,559,460,539,519,520,599,539,539,479,639,460,479,479,539,480,479,479,480,479,479,489,489,529,529,559,549,529,460,549,499,519,539,460,479,519,519,559,539,479,489,529,479,529,479,529,460,,,,499,,549,,,,,,,,,,529,,529,,549,559,460,539,,460,479,460,559,,460,529
Y,449,499,470,485,449,485,449,485,469,465,419,460,429,449,485,469,449,475,475,429,419,449,485,469,449,449,449,449,449,449,485,439,439,460,459,479,485,439,470,439,475,439,489,490,539,429,449,419,489,470,459,459,449,460,429,499,485,449,459,459,449,449,439,449,449,429,475,439,419,479,439,475,439,499,469,449,439,429,449,429,419,439,399,449,460,,,,,,439,,,,,,,,,,429,,449,,449,449,460,439,,470,429,470,449,,460,489
Y,199,199,215,215,229,215,219,215,209,215,189,220,219,229,215,259,189,215,215,189,239,179,215,219,199,189,229,229,219,179,215,179,189,215,219,219,215,229,215,179,215,189,229,215,219,189,189,219,215,215,219,219,199,215,229,169,215,219,219,199,219,199,199,229,179,189,215,179,179,239,199,215,229,219,189,179,189,219,239,189,259,199,209,199,215,,,,189,,179,,,,,,,,,,189,,199,,179,179,215,199,,215,249,215,179,,215,239
Y,39,39,40,40,59,40,59,40,49,40,59,40,75,59,40,49,59,40,40,59,49,59,40,75,49,59,59,59,59,59,40,59,59,40,49,,40,49,40,59,40,59,,40,59,59,59,49,40,40,75,49,59,40,49,59,40,39,75,49,75,59,59,59,59,59,40,59,59,,59,40,49,39,,59,59,75,59,59,49,59,40,59,40,,,,59,,59,,,,,,,,,,59,,59,,59,59,40,59,,40,49,40,59,,40,
Y,299,299,300,300,369,315,369,300,299,315,359,319,309,369,300,289,359,315,300,359,329,299,300,309,279,359,369,369,359,299,469,299,299,300,329,269,320,329,300,299,300,359,329,315,299,359,359,299,469,300,309,249,359,300,319,319,320,309,309,279,309,359,359,369,299,359,300,299,299,319,359,,299,299,319,299,359,309,319,359,339,359,249,359,300,,,,,,299,,,,,,,,,,359,,359,,299,299,300,359,,320,309,,299,,320,269
Y,1029,999,1015,1015,1229,1230,1219,1015,,1230,1189,999,1319,1229,1015,,1199,1230,1015,1189,,1189,1015,1319,,1189,1229,1229,1159,1189,1015,1189,1189,1015,,1229,1015,,1015,1189,1015,1219,1229,1230,,1189,1199,,999,1015,1319,,1199,1015,,,1015,1069,1319,,1319,1179,1189,1229,1189,1159,1015,1189,1099,1229,1179,1015,,1049,1239,1189,1189,1319,1149,1189,,1179,,1219,1015,,,,1089,,1189,,,,,,,,,,1169,,1189,,1189,1189,1015,1199,,1015,,1015,1189,,1015,1239
Y,299,329,270,270,289,260,289,270,329,260,289,269,300,289,240,329,289,260,270,299,329,,270,300,329,299,289,289,329,,415,,,270,329,359,270,329,250,,270,289,359,260,,329,289,329,419,255,300,329,299,270,329,329,270,329,300,329,300,259,329,289,,299,270,,329,349,259,270,329,299,359,,299,300,329,299,329,299,329,299,270,,,,329,,,,,,,,,,,,299,,299,,,,270,289,,270,329,270,,,270,349
Y,489,479,420,,419,440,439,,,440,399,,,419,,,399,440,,389,,419,,,,399,419,419,449,419,,419,419,,,429,,,,419,,389,419,440,629,419,399,,,,,,419,,,,,479,,,,419,459,419,419,399,,419,469,429,399,,,479,459,419,389,,579,419,,419,,389,,,,,469,,419,,,,,,,,,,419,,419,,419,419,,419,,,,,419,,,399
Y,839,839,750,,719,760,729,,,760,709,,,719,,,709,760,,699,,739,,,,709,719,719,739,739,,719,739,,,709,,,,739,,689,699,760,929,719,709,,,,,,719,,,,,849,,,,719,819,719,739,719,,739,779,709,709,,,799,749,739,699,,879,719,,719,,709,,,,,789,,739,,,,,,,,,,719,,719,,739,719,,719,,,,,719,,,689
Y,839,759,735,735,839,800,849,730,669,800,829,739,739,839,735,639,829,800,730,819,669,849,730,739,639,829,839,839,849,849,1035,839,849,730,669,789,735,669,730,849,730,819,789,800,939,829,829,629,1029,730,739,629,829,735,629,639,735,779,739,639,739,829,819,839,849,839,730,849,769,789,819,730,669,759,809,849,829,739,799,829,639,819,639,839,730,,,,739,,849,,,,,,,,,,829,,819,,849,839,730,829,,730,629,730,839,,730,799
Y,819,719,735,735,839,800,849,730,629,800,829,739,739,839,735,629,829,800,730,819,629,849,730,739,629,829,839,839,849,849,1035,839,849,730,629,789,735,629,730,849,730,819,789,800,939,829,829,659,1029,730,739,629,829,735,629,629,735,739,739,629,739,829,819,839,849,839,730,849,739,799,819,730,629,719,809,849,829,739,789,829,629,819,659,839,730,,,,739,,849,,,,,,,,,,829,,819,,849,839,730,829,,730,629,730,839,,730,799
Y,199,219,180,180,189,170,189,180,189,170,189,179,179,189,160,189,189,170,180,199,189,189,180,179,189,199,189,189,219,189,265,189,189,180,189,199,180,189,165,189,180,189,199,170,,219,189,189,269,170,179,189,199,180,189,189,180,219,179,189,179,169,219,189,189,199,180,189,219,199,169,180,189,199,199,189,199,179,219,199,189,199,189,199,180,,,,219,,189,,,,,,,,,,199,,199,,189,189,180,189,,180,189,180,189,,180,199
Y,579,529,515,,599,560,599,,,560,569,,,599,,,579,560,,569,,589,,,,589,599,599,599,589,,579,579,,,559,,,,579,,599,579,560,679,589,579,,,,,,579,,,,,519,,,,589,569,599,589,589,,589,549,569,569,,,559,559,579,579,,529,579,,579,,579,,,,,529,,589,,,,,,,,,,579,,579,,589,589,,569,,,,,589,,,569
Y,909,879,840,,899,875,889,,,870,869,,,899,,,879,875,,869,,899,,,,879,899,899,889,899,,869,899,,,829,,,,899,,889,839,870,969,889,869,,,,,,879,,,,,889,,,,869,919,899,899,889,,909,839,829,869,,,869,849,899,869,,879,879,,859,,879,,,,,849,,909,,,,,,,,,,869,,859,,899,879,,869,,,,,869,,,839
Y,319,339,,,299,260,299,,,260,299,,300,299,,,299,260,,319,,,,300,,319,299,299,339,,,,,,,369,,,,,270,299,369,260,,339,299,,,,300,,319,,,,,339,300,,300,269,339,299,,319,,,339,359,269,,,319,369,,319,300,339,319,,319,,319,,,,,339,,,,,,,,,,,,319,,319,,,,,299,,,,,,,,359
Y,39,39,50,50,39,50,39,50,30,50,39,50,,39,50,60,39,50,50,39,30,,50,,60,39,39,39,39,,50,,,50,30,30,50,30,50,,50,39,30,50,,39,39,30,50,50,,,39,50,30,,50,39,,60,,39,39,39,,39,50,,,30,39,50,30,39,30,,39,,39,39,60,39,30,39,50,,,,,,,,,,,,,,,,39,,39,,,,50,39,,50,30,50,,,50,30
Y,249,239,215,215,289,220,289,215,200,215,279,215,259,289,215,200,279,215,215,279,200,,215,259,200,279,289,289,279,,340,,,215,239,269,215,239,215,,215,279,269,215,329,279,279,200,340,215,259,,279,215,200,259,215,249,259,200,259,279,269,289,,279,215,,269,269,279,,200,239,269,,279,259,269,279,200,279,219,279,215,,,,,,,,,,,,,,,,279,,279,,,,215,279,,215,239,,,,215,269
Y,419,369,345,345,449,345,449,345,379,350,439,345,359,449,345,359,439,345,345,439,379,,345,359,359,439,449,449,439,,530,,,345,379,399,345,389,345,,345,439,399,345,449,439,439,419,530,345,359,,439,345,379,449,345,369,359,369,359,439,419,449,,439,345,,389,399,439,,379,369,399,,439,359,419,439,399,439,369,439,345,,,,,,,,,,,,,,,,439,,439,,,,345,439,,345,389,,,,345,399
Y,249,239,200,200,289,215,289,200,200,215,269,200,259,289,200,200,269,220,200,269,200,269,200,259,200,269,289,289,289,269,339,269,269,200,200,269,200,200,200,269,200,269,269,220,329,269,269,200,339,200,259,,269,200,200,259,200,249,259,200,259,269,269,289,269,269,200,269,269,269,269,,200,249,269,269,269,259,269,269,200,269,200,269,200,,,,,,,,,,,,,,,,269,,269,,269,269,200,269,,200,200,,269,,200,269
Y,399,409,345,345,439,345,439,345,369,345,419,345,359,439,345,389,419,345,345,419,389,389,345,359,339,419,439,439,439,389,529,389,389,345,379,399,345,389,360,389,345,419,399,345,449,419,419,359,529,345,359,,419,345,379,449,345,399,359,359,359,419,439,439,389,419,345,389,389,399,419,,359,399,399,389,419,359,439,419,379,419,359,419,345,,,,,,,,,,,,,,,,419,,419,,389,389,345,419,,345,389,,389,,345,399
Y,249,239,215,215,269,215,269,215,200,215,269,220,259,269,289,200,269,215,215,269,200,269,215,259,200,269,269,269,269,269,340,269,269,250,200,269,215,200,215,269,215,269,269,215,329,269,269,200,340,215,259,,269,215,200,259,215,249,259,200,259,269,229,269,269,269,215,269,269,269,269,,200,249,269,269,269,259,239,269,200,269,219,269,240,,,,,,249,,,,,,,,,,269,,269,,269,269,215,269,,240,200,,269,,215,269
Y,339,349,370,370,419,370,419,370,329,370,419,390,359,419,370,329,419,370,370,419,329,389,370,359,329,419,419,419,419,389,530,389,389,380,329,399,370,349,370,389,370,419,399,370,449,419,419,349,530,370,359,,419,370,349,449,370,339,359,329,359,419,349,419,389,419,370,389,389,399,419,,329,339,399,389,419,359,339,419,349,419,369,419,370,,,,,,359,,,,,,,,,,419,,419,,389,389,370,419,,370,349,,389,,370,399
Y,169,159,,,,105,,,100,100,,129,100,,,119,,125,115,,50,59,100,100,100,,,,,59,115,100,59,,100,100,,100,100,59,100,,100,125,,,,100,119,100,100,,,,59,99,,149,100,,100,,289,,59,,100,59,59,100,,,100,149,100,50,,119,279,,119,,139,,100,,,,,,,,,,,,,,,,,,,,69,100,,,,115,119,,59,,100,100
Y,229,249,200,200,289,220,289,200,200,220,279,219,259,289,200,249,279,220,200,279,200,269,200,259,200,279,289,289,279,269,339,269,269,200,249,259,220,249,220,269,200,279,259,220,259,279,279,269,339,200,259,199,279,200,200,259,200,249,259,200,259,279,249,289,269,279,200,269,259,279,279,,200,249,259,269,279,259,249,279,200,279,200,279,200,,,,,,269,,,,,,,,,,279,,279,,269,269,200,279,,200,249,,269,,200,259
Y,39,39,50,50,39,25,39,50,60,25,39,50,35,39,50,60,39,25,50,39,,,50,35,60,39,39,39,39,,50,,,50,60,30,50,60,50,,50,39,30,25,,39,39,60,50,50,35,60,39,50,,,50,39,35,60,35,39,49,39,,39,50,,,30,39,50,60,39,30,,39,35,49,39,60,39,30,39,50,,,,,,,,,,,,,,,,39,,39,,,,50,39,,50,60,50,,,50,30
Y,39,39,50,50,39,50,39,50,60,50,39,50,35,39,50,60,39,50,50,39,,,50,35,60,39,39,39,39,,50,,,50,60,30,50,60,50,,50,39,30,50,,39,39,60,50,50,35,60,39,50,,,50,39,35,60,35,39,49,39,,39,50,,,30,39,50,60,39,30,,39,35,49,39,60,39,30,39,50,,,,,,,,,,,,,,,,39,,39,,,,50,39,,50,60,50,,,50,30
Y,39,39,50,50,39,50,39,50,30,50,39,50,35,39,50,30,39,50,50,39,,,50,35,30,39,39,39,39,,50,,,50,30,30,50,30,50,,50,39,30,50,,39,39,30,50,50,35,30,39,50,,,50,39,35,,35,39,49,39,,39,50,,,30,39,50,30,39,30,,39,35,49,39,30,39,30,39,50,,,,,,,,,,,,,,,,39,,39,,,,50,39,,50,30,50,,,50,30
Y,39,39,50,50,49,50,49,50,,50,49,50,35,49,50,,49,50,50,49,60,30,50,35,,49,49,49,49,30,50,30,30,50,,49,50,,50,30,50,49,49,50,,49,49,,50,50,35,60,49,50,60,30,50,39,35,60,35,49,49,49,30,49,50,30,30,49,49,50,,39,49,30,49,35,49,49,,49,30,49,50,,,,30,,30,,,,,,,,,,49,,49,,30,30,50,49,,50,,50,30,,50,49
Y,99,99,100,100,119,100,100,100,100,100,100,100,100,119,100,100,100,100,100,100,100,,100,100,100,100,119,119,100,,100,,,100,100,89,100,100,100,,100,100,89,100,149,100,100,100,100,100,100,,100,100,100,60,100,99,100,100,100,100,89,119,,100,100,,50,89,100,,100,99,89,,100,100,89,100,100,100,50,100,100,,,,,,,,,,,,,,,,100,,100,,,,100,100,,100,100,100,,,100,89
Y,139,139,,,,,,,289,,,,400,,,319,,,,,,,,400,448,,,,,,,,,,289,419,,319,,,,,419,,,,,319,,,400,319,,,,,,139,400,,400,,,,,,,,,419,,,289,139,419,,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319,,,,,419
Y,319,299,330,330,359,330,359,330,289,330,359,350,319,359,330,319,359,330,330,359,289,339,330,319,289,359,359,359,359,339,470,339,339,340,309,339,330,309,330,339,330,359,339,330,419,359,359,299,470,330,319,,359,330,289,389,330,319,319,279,319,359,299,359,339,359,330,339,339,339,359,,289,319,339,339,359,319,329,359,299,359,299,359,330,,,,,,319,,,,,,,,,,359,,359,,339,339,330,359,,330,289,,339,,330,339
Y,329,299,315,315,389,315,389,315,309,330,379,315,319,389,315,289,379,315,315,379,339,,315,319,289,379,389,389,379,,470,,,315,309,339,315,309,315,,315,379,339,315,419,379,379,359,470,315,319,,379,315,309,389,315,319,319,279,319,379,389,389,,379,315,,339,339,379,,309,299,339,,379,319,389,379,309,379,299,379,315,,,,,,,,,,,,,,,,379,,379,,,,315,379,,315,309,,,,315,339
Y,279,339,220,220,339,280,299,220,329,290,299,220,249,339,230,329,339,290,220,329,329,279,220,249,339,339,339,339,319,289,370,279,289,240,339,319,230,359,235,279,220,299,299,290,339,319,339,299,370,225,249,349,339,235,299,269,220,329,249,289,249,349,279,339,289,329,220,279,239,299,299,220,299,329,329,279,349,249,329,319,299,299,329,299,220,,,,249,,269,,,,,,,,,,299,,299,,279,289,230,329,,220,319,220,279,,230,299
Y,419,429,390,385,429,390,399,385,399,390,389,380,389,429,390,419,399,390,370,399,419,389,385,399,429,399,429,429,399,389,540,389,389,385,429,449,370,399,390,389,390,389,399,390,429,389,399,399,540,365,389,399,399,385,399,419,390,429,399,389,389,429,439,429,389,389,370,389,389,449,389,375,399,439,429,389,399,389,429,389,409,389,399,379,370,,,,389,,389,,,,,,,,,,389,,389,,389,389,390,399,,390,399,370,389,,370,429
Y,309,299,300,300,369,330,369,300,309,330,359,300,309,369,300,249,359,330,300,359,339,339,300,309,289,359,369,369,369,339,469,339,339,300,309,339,300,339,300,339,300,359,339,330,419,359,359,319,469,300,309,,359,300,339,389,300,319,309,329,309,359,389,369,339,359,300,339,339,339,359,,339,319,339,339,359,309,389,359,309,359,329,359,300,,,,,,,,,,,,,,,,359,,359,,339,339,300,359,,300,309,,339,,300,339
Y,259,249,200,200,269,200,269,200,200,220,269,200,250,269,200,200,269,220,200,269,200,269,200,250,200,269,269,269,269,269,359,269,269,200,200,269,200,200,200,269,200,269,269,220,329,269,269,200,359,200,250,,269,200,200,259,200,249,250,200,250,269,239,269,269,269,200,269,269,269,269,,200,239,269,269,269,250,249,269,200,269,219,269,200,,,,,,,,,,,,,,,,269,,269,,269,269,200,269,,200,200,,269,,200,269
Y,349,309,340,340,359,290,359,340,329,290,359,340,300,359,340,280,359,290,340,359,329,339,340,300,329,359,359,359,359,339,489,339,339,340,339,339,340,329,340,339,340,359,339,290,419,359,359,349,489,340,300,,359,340,329,389,340,349,300,319,300,359,309,359,339,359,340,339,339,339,359,,329,299,339,339,359,300,309,359,339,359,299,359,340,,,,,,,,,,,,,,,,359,,359,,339,339,340,359,,340,329,,339,,340,339
Y,399,379,370,370,419,360,419,370,379,360,419,370,350,419,370,379,419,360,370,419,379,389,370,350,399,419,419,419,419,389,559,389,389,370,379,399,370,389,370,389,370,419,399,360,449,419,419,399,559,370,350,,419,370,379,449,370,369,369,379,350,419,369,419,389,419,370,389,389,399,419,,379,379,399,389,419,350,379,419,389,419,369,419,370,,,,,,,,,,,,,,,,419,,419,,389,389,370,419,,370,389,,389,,370,399
Y,399,399,370,370,419,360,419,370,389,360,419,370,350,419,370,399,419,370,370,419,399,389,370,350,379,419,419,419,419,389,529,389,389,370,389,399,370,399,370,389,370,419,399,370,449,419,419,349,529,370,350,,419,370,379,449,370,399,350,319,350,419,369,419,389,419,370,389,389,399,419,,389,399,399,389,419,350,369,419,349,419,369,419,370,,,,,,,,,,,,,,,,419,,419,,389,389,370,419,,370,369,,389,,370,399
Y,279,339,220,220,339,280,299,220,329,290,299,220,249,339,230,329,339,290,220,329,329,279,220,249,339,339,339,339,319,289,370,279,289,240,339,319,230,359,235,279,220,299,299,290,339,319,339,299,370,225,249,349,339,235,299,269,220,329,249,289,249,349,279,339,289,329,220,279,239,299,299,220,299,329,329,279,349,249,329,319,299,299,329,299,220,,,,249,,269,,,,,,,,,,299,,299,,279,289,230,329,,220,319,220,279,,230,299
Y,419,429,390,385,429,390,399,385,399,390,389,380,389,429,390,419,399,390,370,399,419,389,385,399,429,399,429,429,399,389,540,389,389,385,429,449,370,399,390,389,390,389,399,390,429,389,399,399,540,365,389,399,399,385,399,419,390,429,399,389,389,429,439,429,389,389,370,389,389,449,389,375,399,439,429,389,399,389,429,389,409,389,399,379,370,,,,389,,389,,,,,,,,,,389,,389,,389,389,390,399,,390,399,370,389,,370,429
Y,499,469,440,420,529,460,499,435,489,490,489,420,439,529,420,499,499,480,420,489,489,439,435,449,499,469,529,529,489,459,625,429,439,435,499,499,440,479,455,449,440,479,499,480,589,459,499,439,620,415,439,499,489,455,439,499,440,499,439,449,439,489,519,529,439,499,420,449,429,499,479,420,479,479,529,469,479,449,489,489,449,499,449,469,440,,,,439,,439,,,,,,,,,,479,,479,,449,449,440,479,,440,469,420,449,,420,469
Y,139,99,130,120,129,100,129,130,119,100,119,139,99,129,100,139,129,100,130,129,149,129,130,99,99,129,129,129,129,129,165,129,129,120,139,139,120,100,140,129,140,129,139,100,119,129,129,139,179,140,119,139,129,120,,119,120,99,99,139,99,129,99,129,129,129,120,129,119,139,129,120,119,99,139,129,119,99,89,129,119,129,119,129,130,,,,129,,129,,,,,,,,,,129,,129,,129,129,130,129,,130,139,120,129,,140,139
Y,319,319,340,340,359,340,359,340,349,340,359,340,300,359,340,329,359,340,340,359,289,339,340,300,289,359,359,359,359,339,469,339,339,340,309,339,340,309,340,339,340,359,339,340,419,359,359,319,469,340,300,,359,340,349,389,340,309,300,269,300,359,329,359,339,359,340,339,339,339,359,,309,289,339,339,359,300,329,359,319,359,299,359,340,,,,,,,,,,,,,,,,359,,359,,339,339,340,359,,340,309,,339,,340,339
Y,249,239,200,200,269,200,269,200,200,200,269,200,200,269,200,200,269,200,200,269,200,269,200,200,200,269,269,269,269,269,339,269,269,200,200,269,200,200,200,269,200,269,269,200,329,269,269,200,339,200,200,,269,200,200,259,200,249,200,200,200,269,239,269,269,269,200,269,269,269,269,,200,239,269,269,269,200,229,269,200,269,219,269,200,,,,,,,,,,,,,,,,269,,269,,269,269,200,269,,200,200,,269,,200,269
Y,439,429,415,395,419,360,399,380,419,355,379,380,399,419,380,409,419,350,380,379,399,389,380,389,429,419,419,419,419,389,630,389,389,395,399,419,380,399,395,389,380,389,449,360,439,389,419,429,630,380,399,429,399,395,419,449,380,439,389,429,399,429,469,419,389,429,380,389,389,419,399,385,419,439,429,389,419,399,469,399,419,419,419,389,380,,,,389,,389,,,,,,,,,,389,,379,,389,389,380,379,,380,399,380,389,,380,419
Y,529,499,440,455,499,430,469,420,459,455,499,420,429,499,440,499,539,420,420,489,489,489,435,449,469,499,499,499,499,469,650,469,499,435,439,499,440,469,435,489,420,499,469,460,579,499,539,459,650,420,429,489,499,435,479,499,440,529,439,469,439,519,529,499,489,539,435,469,449,499,489,415,459,539,499,499,499,439,549,489,479,529,489,469,440,,,,459,,479,,,,,,,,,,489,,449,,469,499,420,459,,420,489,435,479,,420,499
Y,499,469,440,420,529,460,499,435,489,490,489,420,439,529,420,499,499,480,420,489,489,439,435,449,499,469,529,529,489,459,625,429,439,435,499,499,440,479,455,449,440,479,499,480,589,459,499,439,620,415,439,499,489,455,439,499,440,499,439,449,439,489,519,529,439,499,420,449,429,499,479,420,479,479,529,469,479,449,489,489,449,499,449,469,440,,,,439,,439,,,,,,,,,,479,,479,,449,449,440,479,,440,469,420,449,,420,469
