en-US
Extra Small Hi-C® Orange
Small Hi-C® Orange
Medium Hi-C® Orange
Large Hi-C® Orange
Extra Small Diet Coke®
Small Diet Coke®
Medium Diet Coke®
Large Diet Coke®
Chocolate Drizzle
Caramel Drizzle
Double Big Mac® Large Meal
Double Big Mac® Meal
Double Big Mac®
Apple Pie
Extra Small Sprite®
Small Sprite®
Medium Sprite®
Large Sprite®
Triple Cheeseburger
Auto Deduct - Happy Meal
Extra Sauce Packet
Medium Water
Large Water
Bacon McDouble®
Roma Tomato - 2 Slices
Breakfast Favorites Bundle
Big Breakfast
Big Breakfast with Hotcakes
Medium Iced Caramel Coffee
Large Iced Caramel Coffee
Medium Iced Coffee
Large Iced Coffee
Medium Iced French Vanilla Coffee
Large Iced French Vanilla Coffee
Senior Hot Tea
Extra Small Fanta® Orange
Small Fanta® Orange
Medium Fanta® Orange
Large Fanta® Orange
Small Americano
Medium Americano
Large Americano
Small Caramel Latte
Medium Caramel Latte
Large Caramel Latte
Small French Vanilla Latte
Medium French Vanilla Latte
40 pc. Chicken McNuggets®
Large French Vanilla Latte
Small Vanilla Cappuccino
Medium Vanilla Cappuccino
Large Vanilla Cappuccino
White Cheddar Cheese
Oatmeal
Raisins & Cranberries
Diced Apples
Small Chocolate Shake
Medium Chocolate Shake
Large Chocolate Shake
Small Strawberry Shake
Medium Strawberry Shake
Small Caramel Cappuccino
Large Strawberry Shake
Medium Caramel Cappuccino
Large Caramel Cappuccino
Small Vanilla Shake
Medium Vanilla Shake
Bacon Egg Cheese Bagel
Sausage Egg Cheese Bagel
Large Vanilla Shake
Folded Egg
Extra McFlurry® Topping
Medium Premium Hot Chocolate
20 pc. Chicken McNuggets® & 2 Medium Fries
2 Strawberry and Crème Pie
Steak & Egg McMuffin®
"Steak, Egg & Cheese McMuffin® Meal"
Bacon Egg Cheese Bagel Meal
Sausage Egg Cheese Bagel Meal
Strawberry & Crème Pie
"Steak, Egg & Cheese McGriddles®"
"Steak, Egg & Cheese McGriddles® Meal"
Apple & Strawberry Cream Pie
Liquid Sugar
Small Latte
Large Latte
Small Mocha
Large Mocha
Small Cappuccino
Large Cappuccino
Small Espresso
Small Premium Hot Chocolate
French Vanilla Syrup
Caramel Syrup
Chocolate Syrup
Whipped Cream
Espresso Shot
Medium Fry & Medium Drink
Medium Cappuccino
Medium Latte
Small Strawberry Banana Smoothie
Medium Strawberry Banana Smoothie
Medium Mocha
Small Iced Caramel Macchiato
Medium Iced Caramel Macchiato
Large Iced Caramel Macchiato
Large Caramel Macchiato
Small Mango Pineapple Smoothie
Medium Mango Pineapple Smoothie
Large Mango Pineapple Smoothie
Apple Slices
Medium Caramel Macchiato
Small Caramel Macchiato
Medium Caramel Frappé
Large Caramel Frappé
Large Strawberry Banana Smoothie
Extra Small Diet Dr Pepper®
Small Diet Dr Pepper®
Medium Diet Dr Pepper®
Large Diet Dr Pepper®
Extra Small Sweet Iced Tea
Small Sweet Iced Tea
Steak Biscuit Meal
10 pc. Chicken McNuggets® Large Meal
Chocolate Milk
Small Sugar Free Vanilla Latte
Medium Sugar Free French Vanilla Latte
Large Sugar Free Vanilla Latte
Small Sugar Free Vanilla Cappuccino
Medium Sugar Free Vanilla Cappuccino
Large Sugar Free Vanilla Cappuccino
Medium Iced Sugar Free Vanilla Coffee
Large Iced Sugar Free Vanilla Coffee
Sugar-Free French Vanilla Syrup
40 pc. Chicken McNuggets® & 2 Large Fries
Steak
Double Quarter Pounder® with Cheese
Medium Sweet Iced Tea
Large Sweet Iced Tea
Medium Mocha Frappé
Large Mocha Frappé
Small Mocha Frappé
Small Caramel Frappé
Small Minute Maid® Orange Juice
Medium Minute Maid® Orange Juice
Big Breakfast® with Hotcakes
Sausage Egg McMuffin® Meal
Small Shamrock Shake®
Medium Shamrock Shake®
Large Shamrock Shake®
M&M® McFlurry®
OREO® McFlurry®
Roma Tomato - 3 Slices
Steak Egg Biscuit Meal
Double Filet-O-Fish®
Filet-O-Fish® Patty
McGriddles®
Hotcakes and Steak
1/4 Lb Beef
Large Premium Hot Chocolate
13 Cookie Tote
3 Pack Of Cookies
1 Cookie
Egg Cheese Bagel
1/10 Lb Beef
Quarter Pounder® with Cheese Deluxe
Quarter Pounder® with Cheese Deluxe Meal
Quarter Pounder® with Cheese Deluxe Large Meal
Bacon Quarter Pounder® with Cheese
Bacon Quarter Pounder® with Cheese Large Meal
Double Quarter Pounder® with Cheese Deluxe
Double Quarter Pounder® with Cheese Deluxe Meal
McChicken®
Double Quarter Pounder® with Cheese Deluxe Large Meal
Double Bacon Quarter Pounder® with Cheese
Double Bacon Quarter Pounder® with Cheese Meal
Double Bacon Quarter Pounder® with Cheese Large Meal
Extra Small POWERADE®
Small POWERADE®
Medium POWERADE®
Large POWERADE®
Steak Egg Cheese Biscuit
Steak Egg Cheese Biscuit Meal
McCrispy™ Filet
Round Egg
Hot 'N Spicy McChicken®
2 Sausage Burrito Meal
Daily Double®
Large Minute Maid® Orange Juice
Crispy Onions
10 pc. Chicken McNuggets®
Large Frozen Fanta® Wild Cherry
Bagel
Classic Quarter Pounder® with Cheese Pack
Medium Frozen Fanta® Wild Cherry
Small Frozen Fanta® Wild Cherry
DASANI® Bottled Water
2 Apple Pies
Canadian Bacon
Steak Egg Cheese Bagel
Steak Egg Cheese Bagel Meal
Filet-O-Fish®
3 Half Strips Bacon
Small French Fries
Large French Fries
2 Large Fries
Sausage McGriddles®
6 pc. Chicken McNuggets® Large Meal
2 Full Strips Bacon
Big Mac® Large Meal
2 Cheeseburger Meal Large
Double Quarter Pounder® with Cheese Large Meal
Filet-O-Fish® Large Meal
Classic Cheeseburger Pack
Double Filet-O-Fish® Large Meal
Quarter Pounder® with Cheese Large Meal
Bag Of Ice
Classic Big Mac® Pack
Hamburger Happy Meal®
Cheeseburger Happy Meal®
4 pc. Chicken McNugget® Happy Meal®
Strawberry Concentrate
Small Iced Latte
Medium Iced Latte
Large Iced Latte
Small Iced Mocha
Medium Iced Mocha
Large Iced Mocha
6 pc. Chicken McNuggets® Happy Meal®
Large Frozen Fanta® Blue Raspberry
Medium Frozen Fanta® Blue Raspberry
Small Frozen Fanta® Blue Raspberry
Large Frozen Coca-Cola®
Medium Frozen Coca-Cola®
Small Frozen Coca-Cola®
$3 Ronald McDonald House® Local Donation
$5 Ronald McDonald House® Local Donation
$1 Ronald McDonald House® Local Donation
Medium French Fries
Big Mac® Meal
Double Quarter Pounder® with Cheese Meal
Quarter Pounder® with Cheese Meal
Filet-O-Fish® Meal
6 pc. Chicken McNuggets® Meal
10 pc. Chicken McNuggets® Meal
2 Cheeseburger Meal
Double Filet-O-Fish® Meal
M&M® Topping
Hot Fudge Topping
Caramel Topping
Extra Granola Packet
Crushed OREO®
2 Half Strips Bacon
Mac Sauce
Shredded Cheese
Jalapeno Crispy
McChicken® Patty
Bacon Quarter Pounder® with Cheese Meal
"Bacon, Egg & Cheese McGriddles®"
"Bacon, Egg & Cheese McGriddles® Meal"
"Sausage, Egg & Cheese McGriddles®"
"Sausage, Egg and Cheese McGriddles® Meal"
Hot 'N Spicy McChicken® Patty
Small Order Fee
Delivery Fee
$5 McChicken® Meal Deal
Cajun Ranch Sauce
Bold BBQ Sauce
McCrispy™ Ranch Sauce
Large Unsweetened Tea Lemonade
Medium Unsweetened Tea Lemonade
Small Unsweetened Tea Lemonade
Large Sweet Tea Lemonade
Medium Sweet Tea Lemonade
Small Sweet Tea Lemonade
Large Lemonade
Medium Lemonade
Small Lemonade
Meat
Smoothie Yogurt
ARP Deduct Key
Mini OREO® McFlurry®
Mini M&M® McFlurry®
$5 McDouble® Meal Deal
$5 Hot n Spicy McChicken® Meal Deal
4 Piece McCrispy™ Strips
4 Piece McCrispy™ Strips Meal
4 Piece McCrispy™ Strips Large Meal
3 Piece McCrispy™ Strips
3 Piece McCrispy™ Strips Meal
3 Piece McCrispy™ Strips Large Meal
Creamy Chili McCrispy™ Strip Dip
$6 Daily Double® Meal Deal
Mini OREO® Shamrock McFlurry®
HERSHEY'S S'mores Mix-in
Ranch Snack Wrap®
Spicy Snack Wrap®
2 Ranch Snack Wrap® Meal
2 Ranch Snack Wrap® Large Meal
2 Spicy Snack Wrap® Meal
2 Spicy Snack Wrap® Large Meal
2 Mix & Match Snack Wrap® Meal
2 Mix & Match Snack Wrap® Large Meal
BIG ARCH™
BIG ARCH™ Meal
BIG ARCH™ Large Meal
BIG ARCH™ Sauce
Small CHIPS AHOY!® Frappé
Medium CHIPS AHOY!® Frappé
Large CHIPS AHOY!® Frappé
Chocolate Chip Cookie Syrup
Hot Honey
Hot Honey Sauce Cup
Hot Honey McCrispy™
Hot Honey McCrispy™ Meal
Hot Honey McCrispy™ Large Meal
Bacon Hot Honey McCrispy™
Bacon Hot Honey McCrispy™ Meal
Bacon Hot Honey McCrispy™ Large Meal
Hot Honey Snack Wrap®
2 Hot Honey Snack Wrap® Meal
2 Hot Honey Snack Wrap® Meal Large
Hot Honey Snack Wrap® and Ranch Snack Wrap® Meal
Hot Honey Snack Wrap® and Ranch Snack Wrap® Large Meal
Hot Honey Snack Wrap® and Spicy Snack Wrap® Meal
Hot Honey Snack Wrap® and Spicy Snack Wrap® Large Meal
Hot Honey Sausage Egg Biscuit
Hot Honey Sausage Egg Biscuit Meal
Favorites for 6
Double Hamburger
Quarter Pounder® Hamburger
Plain Sundae
BBQ Sauce
S Unsweet Iced Tea
Extra Small Unsweet Iced Tea
M Unsweet Iced Tea
L Unsweet Iced Tea
L Iced Crml Coffee
M Iced Crml Coffee
S Dr Pepper
M Dr Pepper
L Dr Pepper
S Hi-C Orange
M Hi-C Orange
L Hi-C Orange
Chocolate Chip Cookie
Kids Fry
Caramel Frappé
Big Breakfast® with Steak
L Caramel Frappe
Big Breakfast® with Steak & Hotcakes
Hamburger HM
Quarter Pounder® Hamburger Large Meal
Hot 'N Spicy McChicken® Large Meal
Regular Bun
Sesame Seed Bun
Big Mac® Bun
McRib® Meat
Triple Breakfast Stacks McMuffin® Meal
Triple Breakfast Stacks McGriddles® Meal
Triple Breakfast Stacks Biscuit Meal
Quarter Pounder® Hamburger Meal
Egg Biscuit Meal
Sausage Cheese Biscuit Meal
Local Daily Newspaper
$1 Ronald McDonald House® Donation
$3 Ronald McDonald House® Donation
$5 Ronald McDonald House® Donation
Triple Cheeseburger Meal Large
Hot 'N Spicy McChicken® Meal
Triple Cheeseburger Meal
Small Iced Caramel Coffee
Small Iced Coffee
Small Iced French Vanilla Coffee
Small Iced Sugar Free Vanilla Coffee
Shredded Lettuce
Pumpkin Pie
RMH Donation Local
Big Breakfast with Steak
Big Breakfast/Steak Hot Cake
McChicken® Meal Deal Medium Fry Upcharge
McChicken® Meal Deal Large Fry Upcharge
McDouble Meal Deal Medium Fry Upcharge
McDouble Meal Deal Large Fry Upcharge
Hot n Spicy McChicken® Meal Deal Medium Fry Upcharge
Hot n Spicy McChicken® Meal Deal Large Fry Upcharge
Daily Double® Meal Deal Medium Fry Upcharge
Daily Double® Meal Deal Large Fry Upcharge
McRib®
Brownie Pieces
Syrup
Hash Brown
Pumpkin & Creme Pie
2 Pumpkin And Creme Pie
Apple & Pumpkin & Creme Pie
Medium Pumpkin Latte
Large Pumpkin Latte
Pumpkin Spice Syrup
S Chocolate Shake
S Vanilla Shake
Small Pumpkin Latte
Choc Birthday Cake
Cup Of Ice
McRib® Large Meal
Holiday Pie
Apple & Holiday Pie
Potato Roll
Sausage Egg Cheese Biscuit Meal
Hot N Spicy McChicken® Biscuit Meal
Small Iced Pumpkin Coffee
Medium Iced Pumpkin Coffee
Large Iced Pumpkin Coffee
2 Blueberry & Creme Pie
Blueberry & Creme Pie
2 Hot 'N Spicy McChicken®
Small Iced Pumpkin Latte
Medium Iced Pumpkin Latte
Large Iced Pumpkin Latte
10 McNuggets
McRib® Meal
Cheesy Jalapeno Sausage Egg Biscuit Meal
Cheesy Jalapeno Sausage Egg Biscuit
Cheesy Jalapeno Egg McMuffin® Meal
Cheesy Jalapeno Egg McMuffin®
Cheesy Jalapeno Bacon Egg and Cheese Biscuit Meal
Cheesy Jalapeno Bacon Egg and Cheese Biscuit
Cheesy Jalapeno Sausage & Egg McMuffin® Meal
Cheesy Jalapeno Sausage & Egg McMuffin®
Cheese Sauce
BLT Sauce
HERSHEY'S S'mores McFlurry®
Mini HERSHEY'S S'mores McFlurry®
Tortilla
McCrispy™ Strip
Senior Premium Roast Coffee
Senior Decaf Coffee
Filet-O-Fish
Extra Salad Dressing
Slivered Onions
Mayonnaise
Big Mac
Hotcakes & Sausage
Egg McMuffin
6 McNuggets
Sausage McMuffin
Sausage. Egg & Cheese McMuffin
Egg McMuffin Ml-Hb
S Espresso
Senior Minute Maid® Orange Juice
L Ice SFFrVn Coffee
M Ice SFFrVn Coffee
Mocha Frappé
Diced Onions
Big Mac Ml-Lrg
Steak Bagel
Steak Bagel - Meal
Sausage Egg McMuffin Meal
L French Fries
M Sweet Iced Tea
Mac Junior
Senior Hawaiian Punch®
Sausage McGriddle
USA Today
Senior Fruitopia®
Tartar Sauce
Chocolate Pretzel Topping
Happy Meal® Toy Premium With Food
Birthday Party A
Birthday Party B
Tangy BBQ Dipping Sauce
Sweet N Sour Dipping Sauce
Honey Packet
Hot Mustard Dipping Sauce
Creamy Ranch Sauce
Honey Mustard
Cajun Sauce
Substitute Sesame Seed Bun
Small Water
2 Cookies
40 pc. Chicken McNuggets® & 2 Large Fries Large Meal
McChicken® & 4 pc. McNuggets® w/ Small Fries
Small Iced Coffee Black
Medium Iced Coffee Black
Large Iced Coffee Black
Hot&Spicy McCkn Meal
Bacon Biscuit Meal
Strwberry& Creme Pie
Egg Cheese Biscuit Meal
Big Breakfast w/Hotcakes Extra Value Meal
Saus Egg Ch Bagel
Child Minute Maid® Orange Juice
French Fries - Extra Small
Extra Hashbrown
Hot&Spicy McChicken
Extra Kids Fry
Stk Egg Ch Bagel
L Fry & L Drink
Spicy Buffalo
Extra Small Fountain Drink
Breakfast Sauce
$6 McDouble® Meal Deal
M Ice Crml Latte
Sausage & Egg Biscuit
M Chocolate Shake
M Strawberry Shake
M Vanilla Shake
M Mango Pin Smoothie
2 Sausage Egg Biscuit
M Mocha Frappe
M Caramel Frappe
M StrawBan Smoothie
Party - Extra Child
L Mocha Frappe
Ranch Dressing
Gift Certificate $1
Gift Certificate $5
Low-Fat Balsamic Vinaigrette
M Coffee
M Caramel Latte
L Caramel Latte
Quarter Pounder® with Cheese & Filet-O-Fish®
10 McNuggets Meal
2 Sausage Burritos
S Caramel Latte
2 Quarter Pounder® with Cheese
2 10 pc. Chicken McNuggets®
10 pc. Chicken McNuggets® & Filet-O-Fish®
Quarter Pounder® with Cheese & 10 Pc. Chicken McNuggets®
Big Mac® & 10 pc. Chicken McNuggets®
Big Mac® & Filet-O-Fish®
Big Mac® & Quarter Pounder® with Cheese
2 Filet-O-Fish®
Birthday Party Togo
Drink Refill
S French Fries
1/6 Lb Beef
Med Sprite®
L Sprite
M Powerade
L Powerade
S Iced FrVn Coffee
S Ice SFFrVn Coffee
Reeses® Topping
Fried Onion Strings
Extra Hotcake
2 Bags Of Ice
Butter
Quarter Pounder w/Cheese
S Coke
M Coke
L Coke
S Diet Coke
M Diet Coke
L Diet Coke
S Sprite
L Chocolate Shake
L Strawberry Shake
L Vanilla Shake
L MangoPin Smoothie
S Diet Dr Pepper
M Diet Dr Pepper
L Diet Dr Pepper
L StrawBan Smoothie
Large Decaf Caramel Coffee
Medium Decaf Caramel Coffee
Small Decaf Caramel Coffee
Large Decaf Sugarfree French Vanilla Coffee
Medium Decaf Sugarfree French Vanilla Coffee
Small Decaf Sugarfree French Vanilla Coffee
Large Decaf French Vanilla Coffee
Medium Decaf French Vanilla Coffee
Small Decaf French Vanilla Coffee
Large Caramel Coffee
Medium Caramel Coffee
Large Sugarfree French Vanilla Coffee
Medium Sugarfree French Vanilla Coffee
Small Sugarfree French Vanilla Coffee
Large French Vanilla Coffee
Medium French Vanilla Coffee
Small French Vanilla Coffee
"2 Sausage McMuffin® and 2 Sausage, Egg & Cheese McMuffin® Bundle"
4 Sausage McMuffin® Breakfast Bundle
$7 Daily Double® Meal Deal
Grape Jam
M FrVn Latte
M Mocha
M Latte
M SF FrVn Latte
S Peppermint Mocha
Birthday Party C
Mayonnaise Packet
Filet-O-Fish Ml-Lrg
Happy Meal Hamburger
Happy Meal CheeseBurger
Happy Meal 4 Piece McNuggets
Apple Juice
20 pc. Spicy Chicken McNuggets®
6 pc. Spicy Chicken McNuggets® Large Meal
Grilled Onions
Extra Small Water
10 pc. Spicy Chicken McNuggets® Large
10 pc. Spicy Chicken McNuggets® Meal
10 pc. Spicy Chicken McNuggets®
S Coffee
S Decaf Coffee
"2 Sausage, Egg & Cheese McMuffin®"
S MangoPin Smoothie
Chicken McMuffin® Meal w/ Hash Browns
S StrawBan Smoothie
Crinkle Cut Pickle
Daily Double
Chocolate Dipping Sauce
McRib® Bun
Long Sesame Bun
S Hot Chocolate
S FrVn Latte
S Latte
S Mocha
S Cml Hot Chocolate
Sausage Cheese Biscuit
Substitute Bacon
20 McNuggets
M Decaf Coffee
Bottled Water
McDouble
S Iced Coffee Surcharge
S Iced Crml Coffee
Sausage McMuffin Meal
English McMuffin Only
Bacon. Egg & Cheese Biscuit
L Iced FrVn Coffee
S Hot Tea
Pickle
L Coffee
Sau Egg Bisc Ml-Hb
4 McNuggets
M Hot Chocolate
S Ice FrVn Latte
S Ice Crml Latte
S Ice SF FrVn Latte
L Hot Chocolate
Dbl Qtr Cheese
Medium Filet-O-Fish Extra Value Meal
Bacon Egg Cheese McGriddle
Sausage Egg Cheese McGriddle Extra Value Meal
Big Mac® Bundle Box
Boxed Bundle
Strawberries
