Y,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,,68,68,68,68,68,78,68,68,68,68,68,68,68,68,68,69,56,68,68,68,69,68,68,68,68,68,68,68,68,68,68,68,,68,68,68,68,68,78,68,68,68,78,68,68,68
Y,49,49,,49,49,20,49,,49,,,,,,,,,,,,,35,49,,,,49,50,49,49,49,49,25,,,,49,49,49,,,49,49,49,,49,,,,,49,49,49,49,35,,,,35,,49,
Y,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,29,29,25,29,29,25,29,25,29,25,25,,25,25,,,,25,,25,,25,29,,25,25,29,25,29,29,29,29,25,25,,,29,29,29,25,,29,29,29,,29,25,25,,,29,29,29,29,25,25,25,25,25,25,29,25
Y,49,49,35,49,49,20,49,25,49,35,35,10,35,25,,,,35,10,10,10,,49,,25,35,49,50,49,49,49,49,,25,,,49,49,49,35,10,49,49,49,10,49,35,35,,25,49,49,49,49,,35,35,35,,,49,35
Y,479,469,429,469,469,399,449,549,469,449,449,549,459,549,549,,549,469,549,549,549,419,469,549,549,429,469,389,469,459,469,469,419,549,549,549,469,469,459,449,549,469,469,469,549,469,429,449,,539,449,469,469,459,419,449,479,449,419,389,469,449
Y,100,,,,,,,100,,,,,,100,100,,100,,,100,,,,100,100,,,,,,,,,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,100,,
Y,40,40,39,40,40,50,40,169,40,39,39,169,39,169,169,,169,39,169,169,169,40,40,169,169,39,40,50,40,40,40,40,35,169,169,169,40,40,40,39,169,40,40,40,169,40,39,39,,169,40,40,40,40,40,39,39,39,40,50,40,39
Y,100,,,,,,,100,,,,100,,100,100,,100,,100,100,100,,,100,100,,,,,,,,,100,100,100,,,,,100,,,,100,,,,,,,,,,,,,,,100,,
Y,100,,,,,,,100,,,,,,100,100,,100,,,100,,,,100,100,,,,,,,,,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,100,,
Y,3399,3399,3189,3399,3399,2979,3399,3299,3359,3189,3149,3299,3169,3299,3299,,3299,3239,3299,3299,3299,2999,3399,3299,3299,3189,3399,2979,3399,3399,3399,3399,3199,3299,3299,3299,3399,3399,3399,3189,3299,3399,3399,3399,3299,3399,3189,3189,,3299,3399,3399,3399,3399,2999,3189,3249,3239,2999,2979,3399,3149
Y,429,399,599,379,379,509,419,429,429,599,599,419,599,429,429,,429,599,449,329,419,549,399,429,429,599,399,509,419,419,429,429,439,429,429,449,429,399,379,599,449,379,379,429,419,429,599,599,,429,419,429,379,379,529,599,599,599,549,509,429,599
Y,479,479,789,559,449,669,529,529,529,789,789,529,789,529,529,,529,789,529,439,529,659,479,529,529,789,479,669,529,529,529,479,559,529,529,549,529,479,449,789,529,449,559,529,529,529,789,789,,529,529,529,449,449,659,789,789,789,659,669,529,789
Y,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,199,199,,199,199,199,199,219,199,,,219,,219,219,,219,,219,219,219,169,199,219,219,,199,199,,199,199,,,219,219,219,199,199,199,,219,199,199,199,219,199,,,,219,199,199,199,199,169,,,,169,199,199,
Y,219,219,219,219,219,219,219,239,219,229,219,239,219,239,239,,239,199,239,239,239,199,219,239,239,219,219,219,219,219,219,219,199,239,239,239,219,219,219,219,219,219,219,219,239,219,229,219,,239,219,219,219,219,199,219,219,219,199,219,219,219
Y,100,,,,,139,,100,,,,,,100,100,,100,,,100,,,,100,100,,,139,,,,,,100,100,100,,,,,,,,,,,,,,100,,,,,,,,,,139,,
Y,239,239,249,239,239,239,239,259,239,249,249,259,239,259,259,,259,219,259,259,259,239,239,259,259,249,239,239,239,239,239,239,219,259,259,259,239,239,239,249,239,239,239,239,259,239,249,239,,259,239,239,239,239,239,249,239,249,239,239,239,239
Y,219,219,219,219,219,219,219,239,219,229,219,239,219,239,239,,239,199,239,239,239,199,219,239,239,219,219,219,219,219,219,219,199,239,239,239,219,219,219,219,219,219,219,219,239,219,229,219,,239,219,219,219,219,199,219,219,219,199,219,219,219
Y,239,239,249,239,239,239,239,259,239,249,249,259,239,259,259,,259,219,259,259,259,239,239,259,259,249,239,239,239,239,239,239,219,259,259,259,239,239,239,249,239,239,239,239,259,239,249,239,,259,239,239,239,239,239,249,239,249,239,239,239,239
Y,219,219,219,219,219,219,219,239,219,229,219,239,219,239,239,,239,199,239,239,239,199,219,239,239,219,219,219,219,219,219,219,199,239,239,239,219,219,219,219,219,219,219,219,239,219,229,219,,239,219,219,219,219,199,219,219,219,199,219,219,219
Y,239,239,249,239,239,239,239,259,239,249,249,259,239,259,259,,259,219,259,259,259,239,239,259,259,249,239,239,239,239,239,239,219,259,259,259,239,239,239,249,239,239,239,239,259,239,249,239,,259,239,239,239,239,239,249,239,249,239,239,239,239
Y,199,199,189,199,199,189,199,199,229,189,189,189,189,199,199,,189,189,189,189,199,199,199,199,189,189,199,179,199,219,199,199,199,189,189,189,199,199,199,189,189,199,199,199,189,199,189,189,,189,199,199,199,229,199,189,189,189,199,179,199,189
Y,199,199,,199,199,199,199,219,199,,,219,,219,219,,219,,219,219,219,169,199,219,219,,199,199,,199,199,,,219,219,219,199,199,199,,219,199,199,199,219,199,,,,219,199,199,199,199,169,,,,169,199,199,
Y,99,99,75,99,99,89,99,100,99,75,75,100,75,100,100,,100,75,100,100,100,89,99,100,100,75,99,89,99,99,99,99,93,100,100,100,99,99,99,75,100,99,99,99,100,99,75,75,,100,99,99,99,99,89,75,75,75,89,89,99,75
Y,199,199,,199,199,199,199,219,199,,,219,,219,219,,219,,219,219,219,169,199,219,219,,199,199,,199,199,,,219,219,219,199,199,199,,219,199,199,199,219,199,,,,219,199,199,199,199,169,,,,169,199,199,
Y,109,109,129,109,109,129,109,129,109,129,129,129,129,129,129,,129,129,129,129,129,119,109,129,129,129,109,129,109,109,109,109,129,129,129,129,109,109,109,129,129,109,109,109,129,109,129,129,,129,109,109,109,109,119,129,129,129,119,129,109,129
Y,159,159,169,159,159,169,159,149,159,169,169,159,169,149,159,,159,169,169,159,159,149,159,159,149,169,159,159,159,159,159,159,159,149,159,159,159,159,159,169,149,159,159,159,159,159,169,169,,159,149,159,159,159,149,169,169,169,149,149,159,169
Y,169,169,179,169,169,179,169,159,169,179,179,169,179,159,169,,169,179,179,169,169,159,169,169,159,179,169,169,169,169,169,169,169,159,169,169,169,169,169,179,159,169,169,169,169,169,179,179,,169,159,169,169,169,159,179,179,179,159,159,169,179
Y,179,179,189,179,179,189,179,169,179,189,189,179,189,169,179,,179,189,189,179,179,169,179,179,169,189,179,179,179,179,179,179,179,169,179,179,179,179,179,189,169,179,179,179,179,179,189,189,,179,169,179,179,179,169,189,189,189,169,169,179,189
Y,219,229,219,229,229,219,239,229,239,219,219,219,229,219,219,,219,219,229,229,219,229,229,219,229,219,229,219,229,229,229,229,199,219,229,219,229,229,229,219,219,229,229,229,229,229,239,219,,219,239,229,229,219,229,229,219,219,229,229,229,219
Y,269,269,269,269,269,269,279,299,289,279,279,299,279,299,299,,299,269,299,299,299,269,269,299,299,279,269,269,289,269,269,269,239,299,299,299,269,269,279,269,299,269,269,269,299,269,289,279,,299,289,269,269,259,269,279,269,279,269,279,269,269
Y,289,299,309,299,299,319,299,389,319,309,309,389,319,389,389,,389,309,389,389,389,289,299,389,389,309,299,319,299,299,299,299,269,389,389,389,299,299,299,309,389,299,299,299,389,299,329,309,,389,299,299,299,289,289,319,309,309,289,329,299,309
Y,279,279,259,279,279,239,279,239,279,259,259,239,259,239,239,,239,259,239,239,239,249,279,239,239,259,279,239,279,279,279,279,229,239,239,239,279,279,279,259,239,279,279,279,239,279,259,259,,239,279,279,279,279,249,259,259,259,249,239,279,259
Y,359,359,329,359,359,319,359,339,359,329,329,339,329,339,339,,339,329,339,339,339,339,359,339,339,329,359,319,359,359,359,359,329,339,339,339,359,359,359,329,339,359,359,359,339,359,329,329,,339,359,359,359,359,339,329,329,329,339,319,359,329
Y,419,419,399,419,419,349,419,389,419,399,399,389,399,389,389,,389,399,389,389,389,399,419,389,389,399,419,349,419,419,419,419,369,389,389,389,419,419,419,399,389,419,419,419,389,419,399,399,,389,419,419,419,419,399,399,399,399,399,349,419,399
Y,279,279,259,279,279,239,279,239,279,259,259,239,259,239,239,,239,259,239,239,239,249,279,239,239,259,279,239,279,279,279,279,229,239,239,239,279,279,279,259,239,279,279,279,239,279,259,259,,239,279,279,279,279,249,259,259,259,249,239,279,259
Y,359,359,329,359,359,319,359,339,359,329,329,339,329,339,339,,339,329,339,339,339,339,359,339,339,329,359,319,359,359,359,359,329,339,339,339,359,359,359,329,339,359,359,359,339,359,329,329,,339,359,359,359,359,339,329,329,329,339,319,359,329
Y,1589,1599,1599,1599,1599,1299,1599,1689,1629,1599,1599,1669,1639,1689,1689,,1689,1659,1689,1689,1689,1569,1599,1669,1689,1599,1599,1299,1599,1589,1599,1599,1749,1669,1689,1669,1599,1599,1619,1599,1689,1599,1599,1599,1689,1599,1659,1599,,1679,1589,1599,1599,1619,1569,1599,1599,1599,1569,1329,1599,1599
Y,419,419,399,419,419,349,419,389,419,399,399,389,399,389,389,,389,399,389,389,389,399,419,389,389,399,419,349,419,419,419,419,369,389,389,389,419,419,419,399,389,419,419,419,389,419,399,399,,389,419,419,419,419,399,399,399,399,399,349,419,399
Y,219,219,219,219,219,219,219,239,219,219,219,239,219,239,239,,239,219,239,239,239,219,219,239,239,219,219,219,219,219,219,219,229,239,239,239,219,219,219,219,239,219,219,219,239,219,219,219,,239,219,219,219,219,219,219,219,219,219,219,219,219
Y,289,289,269,289,289,269,289,319,289,269,269,319,269,319,319,,319,269,319,319,319,279,289,319,319,269,289,269,289,289,289,289,329,319,319,319,289,289,289,269,319,289,289,289,319,289,269,269,,319,289,289,289,289,279,269,269,269,279,269,289,269
Y,329,329,319,329,329,319,329,389,329,319,319,389,319,389,389,,389,319,389,389,389,319,329,389,389,319,329,319,329,329,329,329,369,389,389,389,329,329,329,319,389,329,329,329,389,329,319,319,,389,329,329,329,329,319,319,319,319,319,319,329,319
Y,109,109,69,109,109,89,109,99,109,69,50,99,50,99,99,,99,69,99,99,99,79,109,99,99,50,109,89,109,109,109,109,59,99,99,99,109,109,109,50,99,109,109,109,99,109,69,50,,99,109,109,109,109,79,50,69,50,79,89,109,69
Y,399,389,359,389,389,349,399,389,389,369,369,389,369,389,389,,389,339,389,389,389,369,389,389,389,369,389,349,419,399,389,389,419,389,389,389,389,389,379,389,389,389,389,389,389,389,389,399,,389,399,389,389,379,369,379,359,349,369,349,389,349
Y,29,29,49,29,29,,29,50,29,49,49,30,49,50,20,,20,49,49,30,,39,29,20,50,49,29,,29,29,29,,,50,20,,29,29,29,49,49,29,29,29,30,29,49,49,,,29,29,29,29,39,49,49,49,39,25,29,49
Y,469,459,399,459,459,429,469,439,449,399,399,439,389,439,439,,439,379,439,439,439,429,459,439,439,419,459,429,449,469,459,459,489,439,439,439,459,459,449,419,439,459,459,459,439,459,399,389,,439,479,459,459,469,429,419,389,389,429,429,459,359
Y,519,499,489,499,499,489,499,519,489,499,499,499,479,519,519,,519,479,519,519,519,489,499,519,519,479,499,489,489,519,499,499,549,519,519,499,499,499,519,499,519,499,499,499,499,499,489,469,,519,499,499,499,519,489,499,459,479,489,499,499,469
Y,589,569,519,569,569,549,569,569,559,539,519,569,519,569,569,,569,519,569,569,569,529,569,569,569,539,569,549,559,579,569,569,619,569,569,569,569,569,559,549,569,569,569,569,569,569,519,539,,569,569,569,569,579,529,549,519,529,529,549,569,519
Y,469,459,399,459,459,429,469,439,449,399,399,439,389,439,439,,439,379,439,439,439,429,459,439,439,419,459,429,449,469,459,459,489,439,439,439,459,459,449,419,439,459,459,459,439,459,399,389,,439,479,459,459,469,429,419,389,389,429,429,459,359
Y,519,499,489,499,499,489,499,519,489,499,499,499,479,519,519,,519,479,519,519,519,489,499,519,519,479,499,489,489,519,499,499,549,519,519,499,499,499,519,499,519,499,499,499,499,499,489,469,,519,499,499,499,519,489,499,459,479,489,499,499,469
Y,219,219,219,219,219,219,219,239,219,219,219,239,219,239,239,,239,219,239,239,239,219,219,239,239,219,219,219,219,219,219,219,229,239,239,239,219,219,219,219,239,219,219,219,239,219,219,219,,239,219,219,219,219,219,219,219,219,219,219,219,219
Y,589,569,519,569,569,549,569,569,559,539,519,569,519,569,569,,569,519,569,569,569,529,569,569,569,539,569,549,559,579,569,569,619,569,569,569,569,569,559,549,569,569,569,569,569,569,519,539,,569,569,569,569,579,529,549,519,529,529,549,569,519
Y,289,289,269,289,289,269,289,319,289,269,269,319,269,319,319,,319,269,319,319,319,279,289,319,319,269,289,269,289,289,289,289,329,319,319,319,289,289,289,269,319,289,289,289,319,289,269,269,,319,289,289,289,289,279,269,269,269,279,269,289,269
Y,329,329,319,329,329,319,329,389,329,319,319,389,319,389,389,,389,319,389,389,389,319,329,389,389,319,329,319,329,329,329,329,369,389,389,389,329,329,329,319,389,329,329,329,389,329,319,319,,389,329,329,329,329,319,319,319,319,319,319,329,319
Y,469,459,399,459,459,429,469,439,449,399,399,439,389,439,439,,439,379,439,439,439,429,459,439,439,419,459,429,449,469,459,459,489,439,439,439,459,459,449,419,439,459,459,459,439,459,399,389,,439,479,459,459,469,429,419,389,389,429,429,459,359
Y,519,499,489,499,499,489,499,519,489,499,499,499,479,519,519,,519,479,519,519,519,489,499,519,519,479,499,489,489,519,499,499,549,519,519,499,499,499,519,499,519,499,499,499,499,499,489,469,,519,499,499,499,519,489,499,459,479,489,499,499,469
Y,699,689,659,689,689,599,679,659,679,639,669,659,659,659,659,,659,669,659,659,659,669,689,659,659,649,689,619,689,689,689,689,699,659,659,659,689,689,679,659,659,689,689,689,659,689,669,669,,659,649,689,689,669,669,659,639,659,669,619,689,649
Y,699,669,649,669,669,599,699,669,689,649,659,659,639,659,659,,669,669,669,669,669,659,669,659,669,649,669,599,689,679,669,669,699,659,669,659,669,669,679,649,659,669,669,669,669,669,669,669,,659,649,669,669,669,659,659,639,659,659,599,669,639
Y,589,569,519,569,569,549,569,569,559,539,519,569,519,569,569,,569,519,569,569,569,529,569,569,569,539,569,549,559,579,569,569,619,569,569,569,569,569,559,549,569,569,569,569,569,569,519,539,,569,569,569,569,579,529,549,519,529,529,549,569,519
Y,229,219,199,219,219,199,219,239,219,199,199,229,229,229,229,,229,199,239,229,239,199,219,229,239,199,219,199,219,219,219,219,199,229,229,229,219,219,219,199,229,219,219,219,229,219,199,199,,229,219,219,219,229,199,199,199,199,199,199,219,199
Y,59,59,59,59,59,,59,79,59,59,59,79,59,79,79,,79,59,79,79,79,,59,79,79,59,59,,59,59,59,59,50,79,79,79,59,59,59,59,79,59,59,59,79,59,59,59,,79,59,59,59,59,,59,59,59,,39,59,59
Y,319,319,299,319,319,289,319,319,319,299,299,319,299,319,319,,319,299,319,319,319,299,319,319,319,299,319,289,319,319,319,319,329,319,319,319,319,319,319,299,319,319,319,319,319,319,299,299,,319,319,319,319,319,299,299,299,299,299,289,319,299
Y,329,319,289,319,319,289,299,300,299,299,299,300,289,300,300,,300,299,300,300,300,289,319,300,300,289,319,289,289,299,319,319,,300,300,300,319,319,299,329,300,319,319,319,300,319,299,289,,300,299,319,319,299,289,289,289,329,289,289,319,299
Y,589,599,579,599,599,559,589,719,589,579,559,719,559,719,719,,719,559,719,719,719,579,599,719,719,579,599,559,589,589,599,599,669,719,719,719,599,599,589,569,719,599,599,599,719,599,559,579,,719,589,599,599,599,579,579,559,579,579,559,599,559
Y,969,979,949,979,979,909,989,1089,969,949,929,1089,939,1089,1089,,1089,929,1089,1089,1089,909,979,1089,1089,949,979,909,969,979,979,979,979,1089,1089,1089,979,979,979,949,1089,979,979,979,1089,979,939,949,,1089,979,979,979,979,909,949,939,959,909,909,979,929
Y,1069,1059,989,1059,1059,949,1079,1059,1049,989,989,1059,989,1059,1059,,1059,989,1059,1059,1059,979,1059,1059,1059,989,1059,949,1049,1059,1059,1059,999,1059,1059,1059,1059,1059,1069,989,1059,1059,1059,1059,1059,1059,999,999,,1059,1049,1059,1059,1049,979,989,989,989,979,929,1059,989
Y,1069,1059,1009,1059,1059,949,1069,1059,1049,1009,1009,1059,1009,1059,1059,,1059,1009,1059,1059,1059,979,1059,1059,1059,1009,1059,949,1059,1059,1059,1059,999,1059,1059,1059,1059,1059,1049,1009,1059,1059,1059,1059,1059,1059,1009,1029,,1059,1049,1059,1059,1049,979,1009,1009,1029,979,929,1059,1009
Y,139,159,99,159,159,,,119,179,99,99,119,99,119,119,,119,99,119,119,119,129,159,119,119,99,159,,189,189,159,159,,119,119,119,159,159,139,99,119,159,159,159,119,159,99,99,,119,,159,159,139,129,99,99,99,129,,159,99
Y,529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,219,199,189,199,199,189,189,199,199,199,199,199,189,199,199,,199,199,199,199,199,169,199,199,199,189,199,189,189,199,199,199,169,199,199,199,199,199,199,219,199,199,199,199,199,199,199,189,,199,199,199,199,199,169,189,189,219,169,189,199,199
Y,159,159,,139,139,129,149,,,,,,,,,,,,,,,,,,,,159,129,,159,,,,,,,,,139,,,139,139,159,,,,,,,149,159,139,139,,,,,,,,
Y,199,199,,199,199,,199,219,199,,,219,,219,219,,219,,219,219,219,169,199,219,219,,199,,,199,199,,,219,219,219,199,199,199,,219,199,199,199,219,199,,,,219,199,199,199,199,169,,,,169,,199,
Y,219,219,219,219,219,219,219,239,219,229,219,239,219,239,239,,239,199,239,239,239,199,219,239,239,219,219,219,219,219,219,219,199,239,239,239,219,219,219,219,219,219,219,219,239,219,229,219,,239,219,219,219,219,199,219,219,219,199,219,219,219
Y,239,239,249,239,239,239,239,259,239,249,249,259,239,259,259,,259,219,259,259,259,239,239,259,259,249,239,239,239,239,239,239,219,259,259,259,239,239,239,249,239,239,239,239,259,239,249,239,,259,239,239,239,239,239,249,239,249,239,239,239,239
Y,109,109,129,109,109,129,109,129,109,129,129,129,129,129,129,,129,129,129,129,129,119,109,129,129,129,109,129,109,109,109,109,129,129,129,129,109,109,109,129,129,109,109,109,129,109,129,129,,129,109,109,109,109,119,129,129,129,119,129,109,129
Y,159,159,169,159,159,169,159,149,159,169,169,159,169,149,159,,159,169,169,159,159,149,159,159,149,169,159,159,159,159,159,159,159,149,159,159,159,159,159,169,149,159,159,159,159,159,169,169,,159,149,159,159,159,149,169,169,169,149,149,159,169
Y,169,169,179,169,169,179,169,159,169,179,179,169,179,159,169,,169,179,179,169,169,159,169,169,159,179,169,169,169,169,169,169,169,159,169,169,169,169,169,179,159,169,169,169,169,169,179,179,,169,159,169,169,169,159,179,179,179,159,159,169,179
Y,179,179,189,179,179,189,179,169,179,189,189,179,189,169,179,,179,189,189,179,179,169,179,179,169,189,179,179,179,179,179,179,179,169,179,179,179,179,179,189,169,179,179,179,179,179,189,189,,179,169,179,179,179,169,189,189,189,169,169,179,189
Y,689,669,659,669,669,569,679,699,689,639,649,699,639,679,679,,699,669,699,699,699,649,669,679,699,619,669,579,659,699,,669,729,679,699,699,669,669,669,629,679,669,669,669,699,669,659,669,,679,659,669,669,659,649,649,639,669,649,589,669,669
Y,1049,1039,989,1039,1039,909,1069,1039,1049,989,989,1039,989,1039,1039,,1039,989,1039,1039,1039,969,1039,1039,1039,989,1039,919,1039,1059,,1039,1039,1039,1039,1039,1039,1039,1059,989,1039,1039,1039,1039,1039,1039,989,999,,1039,1059,1039,1039,1049,969,989,989,989,969,919,1039,989
Y,339,329,299,329,329,299,319,300,319,319,319,300,299,300,300,,300,319,300,300,300,289,329,300,300,299,329,299,299,319,329,329,,300,300,300,329,329,319,339,300,329,329,329,300,329,319,299,,300,319,329,329,319,289,299,299,339,289,299,329,319
Y,279,279,259,279,279,239,279,239,279,259,259,239,259,239,239,,239,259,239,239,239,249,279,239,239,259,279,239,279,279,279,279,229,239,239,239,279,279,279,259,239,279,279,279,239,279,259,259,,239,279,279,279,279,249,259,259,259,249,239,279,259
Y,419,419,399,419,419,349,419,389,419,399,399,389,399,389,389,,389,399,389,389,389,399,419,389,389,399,419,349,419,419,419,419,369,389,389,389,419,419,419,399,389,419,419,419,389,419,399,399,,389,419,419,419,419,399,399,399,399,399,349,419,399
Y,239,239,229,239,239,219,239,239,239,229,229,239,229,239,239,,239,229,239,239,239,229,239,239,239,229,239,219,239,239,239,239,229,239,239,239,239,239,239,229,239,239,239,239,239,239,229,229,,239,239,239,239,239,229,229,229,229,229,219,239,229
Y,419,419,379,419,419,339,419,399,419,379,379,399,379,399,399,,399,379,399,399,399,369,419,399,399,379,419,339,419,419,419,419,369,399,399,399,419,419,419,379,399,419,419,419,399,419,379,379,,399,419,419,419,419,369,379,379,379,369,339,419,379
Y,219,219,219,219,219,219,219,239,219,219,219,239,219,239,239,,239,219,239,239,239,219,219,239,239,219,219,219,219,219,219,219,229,239,239,239,219,219,219,219,239,219,219,219,239,219,219,219,,239,219,219,219,219,219,219,219,219,219,219,219,219
Y,329,329,319,329,329,319,329,389,329,319,319,389,319,389,389,,389,319,389,389,389,319,329,389,389,319,329,319,329,329,329,329,369,389,389,389,329,329,329,319,389,329,329,329,389,329,319,319,,389,329,329,329,329,319,319,319,319,319,319,329,319
Y,69,79,99,79,79,59,89,219,89,99,99,199,119,199,199,,199,99,219,219,199,149,79,199,219,99,79,59,79,79,79,79,209,199,219,199,79,79,79,99,199,79,79,79,219,79,129,99,,199,89,79,79,69,149,119,99,99,149,69,79,99
Y,239,239,229,239,239,219,239,239,239,229,229,239,229,239,239,,239,229,239,239,239,249,239,239,239,229,239,219,239,239,239,239,229,239,239,239,239,239,239,229,239,239,239,239,239,239,229,229,,239,239,239,239,239,249,229,229,229,249,219,239,229
Y,99,79,99,79,79,80,99,69,79,99,99,69,99,69,69,,69,99,69,69,69,69,79,69,69,99,79,80,79,99,79,79,209,69,69,69,79,79,79,99,69,79,79,79,69,79,99,99,,69,99,79,79,79,69,99,99,99,69,80,79,99
Y,538,,,589,,,,,,,,,,,,,,,,,,,,339,,,,,,,,589,,,,,,,,,,589,589,,,,,,,,,,,538,,,,,,,,
Y,289,289,269,289,289,269,289,319,289,269,269,319,269,319,319,,319,269,319,319,319,279,289,319,319,269,289,269,289,289,289,289,329,319,319,319,289,289,289,269,319,289,289,289,319,289,269,269,,319,289,289,289,289,279,269,269,269,279,269,289,269
Y,359,359,329,359,359,319,359,339,359,329,329,339,329,339,339,,339,329,339,339,339,339,359,339,339,329,359,319,359,359,359,359,329,339,339,339,359,359,359,329,339,359,359,359,339,359,329,329,,339,359,359,359,359,339,329,329,329,339,319,359,329
Y,279,289,259,289,289,269,279,319,289,259,259,319,259,319,319,,319,259,319,319,319,279,289,319,319,259,289,279,279,279,289,289,269,319,319,319,289,289,279,259,319,289,289,289,319,289,259,259,,319,279,289,289,279,279,329,259,259,279,259,289,259
Y,459,449,399,449,449,359,449,419,449,399,399,399,399,419,419,,419,399,419,399,419,439,449,419,419,399,449,369,449,449,449,449,419,399,419,399,449,449,449,399,419,449,449,449,419,449,399,399,,419,449,449,449,449,439,419,399,399,439,359,449,399
Y,359,359,319,359,359,249,359,319,359,319,319,319,319,319,319,,319,319,319,319,319,329,359,319,319,319,359,289,359,359,359,359,329,319,319,319,359,359,359,319,319,359,359,359,319,359,319,319,,319,359,359,359,359,329,319,319,319,329,289,359,319
Y,219,219,229,219,219,219,219,219,219,229,229,219,229,219,219,,219,229,219,219,219,219,219,219,219,229,219,219,219,219,219,219,229,219,219,219,219,219,219,229,219,219,219,219,219,219,229,229,,219,219,219,219,219,219,229,229,229,219,219,219,229
Y,329,329,299,329,329,279,329,299,329,299,299,299,299,299,299,,299,299,299,299,299,319,329,299,299,299,329,279,329,329,329,329,329,299,299,299,329,329,329,299,299,329,329,329,299,329,299,299,,299,329,329,329,329,319,299,299,299,319,279,329,299
Y,369,369,319,369,369,329,369,389,369,319,319,389,319,389,389,,389,319,389,389,389,359,369,389,389,319,369,329,369,369,369,369,369,389,389,389,369,369,369,319,389,369,369,369,389,369,319,319,,389,369,369,369,369,359,319,319,319,359,329,369,319
Y,379,379,339,379,379,329,379,389,379,339,339,389,339,389,389,,389,339,389,389,389,349,379,389,389,339,379,329,379,379,379,379,369,389,389,389,379,379,379,339,389,379,379,379,389,379,339,339,,389,379,379,379,379,349,339,339,339,349,329,379,339
Y,229,,,219,219,,,,,,,279,,,,,,,279,,279,,,,,,,,,,,229,,,,,,,219,,279,219,219,,279,,,,,,,,219,239,,,,,,,,
Y,279,289,259,289,289,269,279,319,289,259,259,319,259,319,319,,319,259,319,319,319,279,289,319,319,259,289,279,279,279,289,289,269,319,319,319,289,289,279,259,319,289,289,289,319,289,259,259,,319,279,289,289,279,279,329,259,259,279,259,289,259
Y,459,449,399,449,449,359,449,419,449,399,399,399,399,419,419,,419,399,419,399,419,439,449,419,419,399,449,369,449,449,449,449,419,399,419,399,449,449,449,399,419,449,449,449,419,449,399,399,,419,449,449,449,449,439,419,399,399,439,359,449,399
Y,499,489,469,489,489,459,499,479,489,469,469,459,469,479,479,,479,469,479,479,479,499,489,479,479,469,489,429,499,499,489,489,489,479,479,459,489,489,489,469,479,489,489,489,479,489,469,469,,479,479,489,489,499,499,529,469,469,499,419,489,449
Y,89,69,99,69,69,99,79,149,69,99,119,149,99,149,149,,149,99,149,149,149,69,69,149,149,99,69,99,79,79,69,69,99,149,149,149,69,69,59,119,149,69,69,69,149,69,99,119,,149,69,69,69,59,69,99,99,119,69,99,69,129
Y,319,319,289,319,319,279,319,319,319,289,289,319,289,319,319,,319,289,319,319,319,299,319,319,319,289,319,279,319,319,319,319,329,319,319,319,319,319,319,289,319,319,319,319,319,319,289,289,,319,319,319,319,319,299,289,289,289,299,279,319,289
Y,219,219,219,219,219,219,219,239,219,219,219,239,219,239,239,,239,219,239,239,239,219,219,239,239,219,219,219,219,219,219,219,229,239,239,239,219,219,219,219,239,219,219,219,239,219,219,219,,239,219,219,219,219,219,219,219,219,219,219,219,219
Y,489,489,459,489,489,459,489,449,489,459,459,449,439,449,449,,449,439,449,449,449,469,489,449,449,439,489,459,489,489,489,489,439,449,449,449,489,489,499,459,449,489,489,489,449,489,459,479,,449,499,489,489,489,469,479,449,479,469,459,489,439
Y,529,529,579,529,529,539,529,519,559,519,569,499,529,519,519,,519,529,519,519,519,519,529,519,519,559,529,519,529,529,529,529,469,519,519,499,529,529,529,559,519,529,529,529,519,529,529,569,,519,529,529,529,529,519,579,549,579,519,529,529,549
Y,499,489,469,489,489,459,499,479,489,469,469,459,469,479,479,,479,469,479,479,479,499,489,479,479,469,489,429,499,499,489,489,489,479,479,459,489,489,489,469,479,489,489,489,479,489,469,469,,479,479,489,489,499,499,529,469,469,499,419,489,449
Y,119,119,129,119,119,129,119,129,119,129,129,129,129,129,129,,129,129,129,129,129,119,119,129,129,129,119,129,119,119,119,119,119,129,129,129,119,119,119,129,129,119,119,119,129,119,129,129,,129,119,119,119,119,119,129,129,129,119,129,119,129
Y,159,159,169,159,159,,169,189,159,169,169,189,169,179,189,,179,169,189,179,189,149,159,189,179,169,159,,159,159,159,159,159,179,189,189,159,159,159,169,179,159,159,159,179,159,169,169,,179,149,159,159,159,149,169,169,169,149,149,159,169
Y,1049,1049,1019,1049,1049,939,1049,1069,1049,1039,1069,1069,1019,1069,1069,,1069,1009,1069,1069,1069,1019,1049,1069,1069,1069,1049,939,1049,1049,1049,1049,1169,1069,1069,1069,1049,1049,1059,1059,1069,1049,1049,1049,1069,1049,1069,1059,,1069,1049,1049,1049,1059,1019,1029,1019,1069,1019,939,1049,1019
