en-US
Hamburger
Double Hamburger
Cheeseburger
Double Cheeseburger
Big Mac®
Quarter Pounder® Hamburger
Quarter Pounder® with Cheese
Do Not Use
Small Premium Roast Coffee
Scrambled Eggs
Hotcakes
Hotcakes and Sausage
Sausage
English McMuffin®
Hash Browns
Egg McMuffin®
Small Unsweetened Iced Tea
6 pc. Chicken McNuggets®
20 pc. Chicken McNuggets®
Sausage Biscuit
Biscuit
Milk
Sausage McMuffin®
Extra Small Unsweetened Iced Tea
Medium Unsweetened Iced Tea
Small Decaf Coffee
Sausage McMuffin® with Egg
Bacon Egg Cheese Biscuit
Sausage Egg Biscuit
Deluxe Spicy McCrispy™ Large Meal
Deluxe Spicy McCrispy™ Meal
Deluxe Spicy McCrispy™
Spicy Pepper Sauce
Big Breakfast®
Spicy McCrispy™ Large Meal
Spicy McCrispy™ Meal
Spicy McCrispy™
American Cheese
Steak Biscuit
Steak Egg Biscuit
Egg Cheese Biscuit
Chicken Pack
Small Iced French Vanilla Latte
Medium Iced French Vanilla Latte
Large Iced French Vanilla Latte
Small Hot Tea
Large Unsweetened Iced Tea
Bacon Egg Cheese Biscuit Meal
Sausage Egg Biscuit Meal
Egg McMuffin® Meal
Medium Premium Roast Coffee
Honest Kids® Organic Apple Juice Drink
Sausage Burrito
Large Vanilla Cone
Hot Fudge Sundae
Caramel Sundae
Small Iced Caramel Latte
Vanilla Cone
Deluxe McCrispy™ Large Meal
Deluxe McCrispy™ Meal
Deluxe McCrispy™
Medium Iced Caramel Latte
McCrispy™ Meal Large
McCrispy™ Meal
McCrispy™
Large Iced Caramel Latte
Small Iced Sugar Free Vanilla Latte
Medium Iced Sugar Free Vanilla Latte
Large Iced Sugar Free Vanilla Latte
Medium Decaf Coffee
Extra Small Dr Pepper®
Small Dr Pepper®
Medium Dr Pepper®
Large Dr Pepper®
Extra Small Root Beer
Small Root Beer
Medium Root Beer
Large Root Beer
Large Premium Roast Coffee
Large Decaf Coffee
Large Hot Tea
Plain Sundae
4 pc. Chicken McNuggets®
Extra Small Coke®
Small Coke®
Medium Coke®
Large Coke®
Shamrock Mint Syrup
Medium Hot Tea
McDouble®
OREO® Shamrock McFlurry®
Extra Small Hi-C® Orange
Small Hi-C® Orange
Medium Hi-C® Orange
Large Hi-C® Orange
Extra Small Diet Coke®
Small Diet Coke®
Medium Diet Coke®
Large Diet Coke®
Chocolate Drizzle
Caramel Drizzle
Basket of Fries
Apple Pie
Extra Small Sprite®
Small Sprite®
Medium Sprite®
Large Sprite®
Triple Cheeseburger
Tangy BBQ Dipping Sauce
Sweet N Sour Dipping Sauce
Honey Packet
Slivered Onions
Mustard
Grilled Onions
Pickle
Mayonnaise
Creamy Ranch Sauce
Gift Certificate $1
Gift Certificate $5
Syrup
Extra Sauce Packet
Grape Jam
Strawberry Preserve
Hot Picante Salsa
Big Mac
Quarter Pounder w/Cheese
S Coffee
Bacon McDouble®
S Unsweet Iced Tea
Roma Tomato - 2 Slices
6 McNuggets
20 McNuggets
Sausage McMuffin
M Unsweet Iced Tea
S Decaf Coffee
Bacon. Egg & Cheese Biscuit
Big Breakfast
Big Breakfast with Hotcakes
Small Iced Caramel Coffee
Medium Iced Caramel Coffee
L Unsweet Iced Tea
Large Iced Caramel Coffee
Medium Iced Coffee
Large Iced Coffee
Medium Iced French Vanilla Coffee
Large Iced French Vanilla Coffee
L Iced Crml Coffee
L Coffee
Small Iced Coffee
Senior Hot Tea
Small Iced French Vanilla Coffee
Egg McMuffin Ml-Hb
Extra Small Fanta® Orange
Small Fanta® Orange
Medium Fanta® Orange
Large Fanta® Orange
2 Hotcakes Only
M Iced Crml Coffee
Small Americano
Medium Americano
Large Americano
Small Caramel Latte
M Coffee
Medium Caramel Latte
Large Caramel Latte
Small French Vanilla Latte
Medium French Vanilla Latte
Large French Vanilla Latte
Small Vanilla Cappuccino
M Caramel Latte
L Caramel Latte
Medium Vanilla Cappuccino
Large Vanilla Cappuccino
M FrVn Latte
L FrVn Latte
M Decaf Coffee
S Dr Pepper
M Dr Pepper
L Dr Pepper
McDouble
McDouble Meal
Big Brkfst/w Mf HtCk
White Cheddar Cheese
Oatmeal
Raisins & Cranberries
Diced Apples
Small Chocolate Shake
