any,1248,1249,2111,2332,2515,2693,2731,3059,5978,5979,6524,6844,7507,7508,7575,7593,10297,11551,11844,11906,12084,12221,12222,12612,13080,13124,13379,13501,13978,15288,15350,15594,15719,15722,17338,17806,18406,20103,20259,24659,28996,31587,31872,32221,32354,33313,34384
Y,350,390,350,350,390,350,350,325,325,350,259,350,350,350,390,200,350,350,325,329,200,200,350,200,,350,390,200,390,350,325,200,259,390,,200,350,350,350,390,,200,390,,390,390,350
Y,450,470,450,450,470,450,450,375,359,450,349,450,450,450,470,340,450,450,375,419,340,340,450,340,310,450,470,340,470,450,375,340,359,470,,340,450,450,450,470,,340,470,,470,470,450
Y,515,520,550,550,520,515,550,425,425,515,399,550,550,550,520,400,550,550,425,479,400,390,550,400,,550,520,400,520,550,425,400,419,520,,400,550,550,515,520,,400,520,,520,520,550
Y,350,390,350,350,390,350,350,325,325,350,279,350,350,350,390,200,350,350,325,329,200,200,350,200,,350,390,200,390,350,325,200,259,390,,200,350,350,350,390,,200,390,,390,390,350
Y,450,470,450,450,470,450,450,375,359,450,300,450,450,450,470,340,450,450,375,419,340,340,450,340,,450,470,340,470,450,375,340,359,470,,340,450,450,450,470,,340,470,,470,470,450
Y,1560,1620,1550,1449,1620,1560,1625,1710,1710,1530,1399,1419,1550,1630,1650,1880,1449,1629,1710,,1880,1230,1449,1880,1219,1449,1620,1880,1620,1629,1710,1880,1219,1620,,1880,1449,2000,1500,1620,,1880,1650,1710,1620,1620,1449
Y,515,520,550,550,520,515,550,425,425,515,399,550,550,550,520,400,550,550,425,479,400,390,550,400,,550,520,400,520,550,425,400,419,520,,400,550,550,515,520,,400,520,,520,520,550
Y,350,390,350,350,390,350,350,300,300,350,279,350,350,350,390,200,350,350,300,329,200,200,350,200,,350,390,200,390,350,300,200,200,390,,200,350,350,350,390,,200,390,,390,390,350
Y,450,470,450,450,470,450,450,360,359,450,300,450,450,450,470,325,450,450,360,419,325,340,450,325,,450,470,325,470,450,360,325,339,470,,325,450,450,450,470,,325,470,,470,470,450
Y,515,520,550,550,520,515,550,410,410,515,399,550,550,550,520,375,550,550,410,479,375,390,550,375,,550,520,375,520,550,410,375,399,520,,375,550,550,515,520,,375,520,,520,520,550
Y,40,65,79,79,65,40,79,50,50,,59,79,79,79,60,50,79,79,50,80,50,100,79,50,59,79,65,50,65,79,50,50,50,70,,50,79,79,40,65,,50,70,50,65,65,79
Y,310,380,419,419,380,310,410,340,329,310,249,419,400,420,370,260,400,400,325,,270,250,400,270,249,400,380,270,380,400,340,260,269,400,,260,400,400,300,380,,260,390,335,380,380,419
Y,50,,75,75,,50,75,25,25,50,25,75,75,75,,50,75,75,25,,50,50,75,50,50,75,,50,,75,25,50,50,,,50,75,75,50,,,50,,25,,,75
Y,50,,75,75,,50,75,25,25,50,25,75,75,75,,50,75,75,25,,50,50,75,50,50,75,,50,,75,25,50,50,,,50,75,75,50,,,50,,25,,,75
Y,345,415,369,369,415,345,360,300,299,335,399,359,359,360,445,350,359,359,300,355,350,270,369,350,379,359,415,350,415,369,300,350,399,430,,350,359,350,345,415,,340,445,300,415,415,359
Y,445,515,469,469,515,425,460,385,385,445,459,450,459,460,515,400,459,459,385,395,400,350,469,400,419,459,515,400,515,469,385,400,439,495,,400,459,459,425,515,,400,515,375,515,515,459
Y,495,560,539,539,560,495,535,425,425,495,519,529,529,535,560,440,529,529,425,455,440,420,539,440,499,529,560,440,560,539,425,440,519,560,,440,529,529,495,560,,440,560,415,560,560,529
Y,345,415,369,369,415,345,360,300,299,335,399,359,359,360,445,350,359,359,300,355,350,270,369,350,379,359,415,350,415,369,300,350,399,430,,350,359,350,345,415,,340,445,300,415,415,359
Y,445,515,469,469,515,425,460,385,385,445,459,450,459,460,515,400,459,459,385,395,400,350,469,400,419,459,515,400,515,469,385,400,439,495,,400,459,459,425,515,,400,515,375,515,515,459
Y,350,390,350,350,390,350,350,300,300,350,279,350,350,350,390,200,350,350,300,329,200,200,350,200,,350,390,200,390,350,300,200,200,390,,200,350,350,350,390,,200,390,,390,390,350
Y,495,560,539,539,560,495,535,425,425,495,519,529,529,535,560,440,529,529,425,455,440,420,539,440,499,529,560,440,560,539,425,440,519,560,,440,529,529,495,560,,440,560,415,560,560,529
Y,450,470,450,450,470,450,450,360,359,450,349,450,450,450,470,325,450,450,360,419,325,340,450,325,,450,470,325,470,450,360,325,339,470,,325,450,450,450,470,,325,470,,470,470,450
Y,515,520,550,550,520,515,550,410,410,515,399,550,550,550,520,375,550,550,410,479,375,390,550,375,,550,520,375,520,550,410,375,399,520,,375,550,550,515,520,,375,520,,520,520,550
Y,345,415,369,369,415,345,360,300,299,335,399,359,359,360,445,350,359,359,300,355,350,270,369,350,379,359,415,350,415,369,300,350,399,430,,350,359,350,345,415,,340,445,300,415,415,359
Y,445,515,469,469,515,425,460,385,385,445,459,450,459,460,515,400,459,459,385,395,400,350,469,400,419,459,515,400,515,469,385,400,439,495,,400,459,459,425,515,,400,515,375,515,515,459
Y,570,595,589,589,595,560,575,600,599,560,519,579,579,585,595,540,579,579,600,540,540,450,579,540,499,579,595,540,595,589,600,540,499,595,,540,579,625,550,595,,540,595,600,595,595,579
Y,570,595,599,589,595,570,575,600,599,580,519,579,589,585,590,535,579,579,600,550,535,450,589,535,499,575,595,550,595,589,600,550,499,590,,550,575,625,550,595,,535,595,600,595,595,579
Y,495,560,539,539,560,495,535,425,425,495,519,529,529,535,560,440,529,529,425,455,440,420,539,440,499,529,560,440,560,539,425,440,519,560,,440,529,529,495,560,,440,560,415,560,560,529
Y,165,195,250,250,195,165,250,250,250,155,199,269,250,250,190,195,269,259,250,160,195,180,250,195,180,250,195,150,195,269,250,195,180,195,,200,250,250,160,195,,195,195,250,195,195,269
Y,100,90,60,,90,100,50,30,30,100,35,,60,50,90,50,,50,30,,,,,50,30,,90,50,90,50,30,50,50,90,,50,,50,100,90,,50,90,30,90,90,
Y,375,470,450,450,470,375,450,275,275,375,300,450,450,450,470,260,450,450,275,359,260,250,450,260,260,450,470,260,470,450,275,260,269,470,,260,450,450,375,470,,260,470,,470,470,450
Y,1380,1415,1499,1499,1415,1380,1499,1400,1400,1380,1199,1499,1499,1499,1400,,1499,1499,1400,1225,,,1499,,1199,1499,1415,,1415,1499,1400,,,1400,,,1499,1499,1380,1415,,,1400,1400,1415,1415,1499
Y,535,620,525,525,620,535,525,550,550,535,569,525,525,525,620,535,525,525,550,,535,,525,535,499,525,620,535,620,525,550,535,499,620,,535,525,619,535,620,,535,620,550,620,620,525
Y,775,870,,829,870,775,845,780,779,770,819,829,,845,870,770,849,849,780,,770,,829,770,759,849,870,770,870,849,790,770,759,870,,770,829,829,770,870,,770,880,790,870,870,829
Y,790,820,889,869,820,790,890,830,829,785,799,869,889,890,820,770,889,889,830,790,770,680,869,770,759,889,820,770,820,889,840,770,759,820,,770,869,919,785,820,,770,820,840,820,820,869
Y,800,820,900,869,820,800,890,830,829,795,789,869,900,890,820,775,889,889,830,790,775,680,869,775,749,889,820,775,820,900,840,775,749,820,,775,869,919,785,820,,775,820,840,820,820,869
Y,615,660,639,629,660,595,590,585,575,595,609,629,629,590,670,640,619,589,580,,640,,629,640,549,619,660,640,660,599,575,640,549,660,,640,619,659,595,660,,640,670,575,660,660,619
Y,835,870,939,879,870,835,895,810,809,830,899,879,939,895,870,780,919,909,810,,820,,879,820,799,919,870,820,870,909,820,820,799,870,,820,879,939,830,870,,820,870,820,870,870,879
Y,350,390,350,350,390,350,350,325,325,350,259,350,350,350,390,200,350,350,325,329,200,200,350,200,,350,390,200,390,350,325,200,259,390,,200,350,350,350,390,,200,390,,390,390,350
Y,515,520,550,550,520,515,550,425,425,515,399,550,550,550,520,400,550,550,425,479,390,390,550,390,,550,520,400,520,550,425,390,419,520,,390,550,550,515,520,,390,520,,520,520,550
Y,325,390,350,350,390,325,350,300,300,325,289,350,350,350,390,200,350,350,300,319,200,200,350,200,329,350,390,200,390,350,300,200,329,390,,200,350,350,325,390,,200,390,,390,390,350
Y,475,520,550,550,520,475,550,410,410,475,399,550,550,550,520,400,550,550,410,469,400,390,550,400,479,550,520,400,520,550,410,400,479,520,,400,550,550,475,520,,400,520,,520,520,550
Y,350,390,350,350,390,350,350,300,300,350,279,350,350,350,390,200,350,350,300,329,200,200,350,200,,350,390,200,390,350,300,200,200,390,,200,350,350,350,390,,200,390,,390,390,350
Y,515,520,550,550,520,515,550,410,410,515,399,550,550,550,520,375,550,550,410,479,375,390,550,375,,550,520,375,520,550,410,375,399,520,,375,550,550,515,520,,375,520,,520,520,550
Y,215,215,125,100,215,215,90,100,100,,165,100,125,90,200,30,100,50,100,100,30,,100,30,,100,215,30,215,90,105,30,75,200,,30,100,,215,215,,30,200,,215,215,100
Y,325,390,350,350,390,325,350,250,250,325,269,350,350,350,390,200,350,350,250,319,200,200,350,200,200,350,390,200,390,350,250,200,200,390,,200,350,350,325,390,,200,390,,390,390,350
Y,50,,50,50,,50,50,40,40,50,30,50,50,50,,30,50,50,40,75,30,25,50,30,35,50,,30,,50,40,30,35,,,30,50,50,50,,,30,,40,,,50
Y,50,,50,50,,50,50,40,40,50,30,50,50,50,,30,50,50,40,75,30,25,50,30,35,50,,30,,50,40,30,35,,,30,50,50,50,,,30,,40,,,50
Y,50,,50,50,,50,50,40,40,50,,50,50,50,,30,50,50,40,75,30,25,50,30,35,50,,30,,50,40,30,35,,,30,50,50,50,,,30,,40,,,50
Y,75,,50,50,,75,50,,,75,35,50,50,50,,30,50,50,,,30,25,50,30,45,50,,30,,50,,30,45,,,30,50,50,75,,,30,,,,,50
Y,100,60,100,100,60,100,100,75,75,100,50,100,100,100,60,30,100,100,75,100,30,75,100,30,75,100,60,30,60,100,75,30,75,60,,30,100,100,100,60,,30,60,,60,60,100
Y,309,,499,,,309,,,,420,,,499,,,,,,,399,,,,,,,,,,,,,,,,,,,309,,,,,,,,
Y,450,470,450,450,470,450,450,360,359,450,300,450,450,450,470,325,450,450,360,419,325,340,450,325,,450,470,325,470,450,360,325,339,470,,325,450,450,450,470,,325,470,,470,470,450
Y,450,470,450,450,470,450,450,375,359,450,300,450,450,450,470,340,450,450,375,419,330,340,450,330,,450,470,340,470,450,375,330,359,470,,330,450,450,450,470,,330,470,,470,470,450
Y,320,420,325,325,420,330,325,350,350,300,299,325,325,325,420,270,325,325,350,360,250,260,325,280,250,329,420,280,420,325,350,270,250,420,,270,325,325,320,420,,250,390,350,420,420,325
Y,425,495,500,500,495,425,500,400,419,425,399,500,500,500,495,370,500,500,400,445,370,350,500,370,399,500,495,370,495,500,425,370,399,495,,370,500,500,425,495,,370,515,420,495,495,500
Y,425,470,450,450,470,425,450,360,359,425,300,450,450,450,470,340,450,450,360,399,340,340,450,340,419,450,470,340,470,450,360,340,419,470,,340,450,450,425,470,,340,470,,470,470,450
Y,325,390,325,325,390,325,325,200,200,325,289,325,325,325,390,200,325,325,200,279,200,200,325,200,200,325,390,200,390,325,200,200,200,390,,200,325,325,325,390,,200,390,,390,390,325
Y,425,470,500,500,470,425,500,360,359,425,300,500,500,500,470,325,500,500,360,369,325,340,500,325,310,500,470,325,470,500,360,325,319,470,,325,500,500,425,470,,325,470,,470,470,500
Y,475,540,550,550,540,475,550,410,410,475,429,550,550,550,520,375,550,550,410,429,375,390,550,375,369,550,540,375,540,550,410,375,379,540,,375,550,550,475,540,,375,520,,540,540,550
Y,475,540,550,550,540,475,550,410,410,475,419,550,550,550,520,375,550,550,410,429,375,390,550,375,360,550,540,375,540,550,410,375,369,520,,375,550,550,475,540,,375,540,,540,540,550
Y,320,420,325,325,420,330,325,350,350,300,299,325,325,325,420,270,325,325,350,360,250,260,325,280,250,329,420,280,420,325,350,270,250,420,,270,325,325,320,420,,250,390,350,420,420,325
Y,425,495,500,500,495,425,500,400,419,425,399,500,500,500,495,370,500,500,400,445,370,350,500,370,399,500,495,370,495,500,425,370,399,495,,370,500,500,425,495,,370,515,420,495,495,500
Y,505,560,569,569,560,515,560,465,475,515,499,550,550,550,580,470,550,550,475,495,450,400,569,460,425,559,560,470,560,569,475,460,425,580,,470,550,550,495,560,,450,550,470,560,560,559
Y,100,150,125,125,150,100,125,75,75,100,119,125,125,125,150,50,125,125,75,100,50,100,125,50,119,125,150,50,150,125,75,50,119,160,,50,125,125,100,150,,50,160,75,150,150,125
Y,425,470,500,500,470,425,500,360,359,425,300,500,500,500,470,325,500,500,360,369,325,340,500,325,310,500,470,325,470,500,360,325,319,470,,325,500,500,425,470,,325,470,,470,470,500
Y,325,390,325,325,390,325,325,200,200,325,289,325,325,325,390,200,325,325,200,279,200,200,325,200,200,325,390,200,390,325,200,200,200,390,,200,325,325,325,390,,200,390,,390,390,325
Y,425,490,500,500,490,425,500,440,439,425,439,500,500,500,490,360,500,500,440,415,360,350,500,360,419,500,490,360,490,500,440,360,399,490,,360,500,500,425,490,,360,490,440,490,490,500
Y,475,560,569,550,560,495,550,490,495,495,499,550,559,550,560,400,550,559,495,480,400,420,559,400,479,559,560,400,560,569,495,400,479,560,,400,550,550,495,560,,400,540,490,560,560,559
Y,505,560,569,569,560,515,560,465,475,515,499,550,550,550,580,470,550,550,475,495,450,400,569,460,425,559,560,470,560,569,475,460,425,580,,470,550,550,495,560,,450,550,470,560,560,559
Y,160,139,,,139,160,,100,100,160,139,,,,139,100,,,100,139,100,100,,100,100,,139,100,139,,100,100,100,139,,100,,,160,139,,100,139,100,139,139,
Y,135,100,139,139,100,135,139,100,100,135,149,139,139,139,100,100,139,139,100,139,100,100,139,100,139,139,100,100,100,139,100,100,100,100,,100,139,139,135,100,,100,100,100,100,100,139
Y,135,139,139,139,139,135,139,135,139,135,159,139,139,139,139,135,139,139,135,139,135,100,139,135,139,139,139,135,139,139,135,135,100,139,,135,139,139,135,139,,135,139,135,139,139,139
Y,135,139,139,139,139,135,139,135,139,135,169,139,139,139,139,135,139,139,135,139,135,100,139,135,139,139,139,135,139,139,135,135,100,139,,135,139,139,135,139,,135,139,135,139,139,139
Y,160,139,,,139,160,,100,100,160,100,,,,139,100,,,100,139,100,100,,100,100,,139,100,139,,100,100,100,139,,100,,,160,139,,100,139,100,139,139,
Y,135,100,139,139,100,135,139,100,100,135,149,139,139,139,100,100,139,139,100,139,100,100,139,100,139,139,100,100,100,139,100,100,139,100,,100,139,139,135,100,,100,100,100,100,100,139
Y,685,670,725,709,670,685,725,620,619,680,699,709,725,725,670,,700,700,620,,,,709,,589,700,670,,670,700,630,,589,670,,,709,700,680,670,,,670,630,670,670,709
Y,865,915,1109,1089,915,870,1085,910,909,870,969,1089,1109,1085,915,960,1089,1089,940,860,960,770,1089,960,909,1089,915,960,915,1089,910,960,889,915,,990,1089,1159,865,915,,960,915,930,915,915,1089
Y,225,215,100,100,215,225,100,100,100,225,149,100,100,100,215,100,100,100,100,215,100,145,100,100,149,100,215,100,215,100,100,100,149,215,,100,100,140,225,215,,100,215,100,215,215,100
Y,350,390,350,350,390,350,350,325,325,350,279,350,350,350,390,200,350,350,325,329,200,200,350,200,,350,390,200,390,350,325,200,259,390,,200,350,350,350,390,,200,390,,390,390,350
Y,450,470,450,450,470,450,450,375,359,450,300,450,450,450,470,340,450,450,375,419,340,340,450,326,,450,470,340,470,450,375,326,359,470,,340,450,450,450,470,,340,470,,470,470,450
Y,515,520,550,550,520,515,550,425,425,515,399,550,550,550,520,400,550,550,425,479,376,390,550,376,,550,520,400,520,550,425,376,419,520,,400,550,550,515,520,,400,520,,520,520,550
Y,350,390,350,350,390,350,350,300,300,350,279,350,350,350,390,200,350,350,300,329,200,200,350,200,,350,390,200,390,350,300,200,200,390,,200,350,350,350,390,,200,390,,390,390,350
Y,450,470,450,450,470,450,450,360,359,450,300,450,450,450,470,325,450,450,360,419,325,340,450,325,,450,470,325,470,450,360,325,339,470,,325,450,450,450,470,,325,470,,470,470,450
Y,515,520,550,550,520,515,550,410,410,515,399,550,550,550,520,375,550,550,410,479,375,390,550,375,,550,520,375,520,550,410,375,399,520,,375,550,550,515,520,,375,520,,520,520,550
Y,200,215,329,329,215,200,320,220,219,200,239,329,329,320,215,230,329,329,220,219,230,200,329,220,199,329,215,230,215,329,220,220,199,215,,230,329,329,200,215,,230,215,220,215,215,329
Y,220,280,439,439,280,220,425,245,239,220,259,439,439,435,280,270,439,439,240,239,250,230,439,250,219,439,280,270,280,439,255,250,200,280,,270,439,429,220,280,,270,280,250,280,280,439
Y,50,,30,30,,50,50,40,40,50,30,30,30,50,,30,30,50,40,75,30,25,30,30,35,30,,30,,50,40,30,35,,,30,30,50,50,,,30,,40,,,30
Y,275,,,,,275,,,,,,,,,,400,,,,,400,,,400,,,,400,,,,400,,,,400,,,275,,,400,,,,,
Y,2180,2220,2289,1750,2220,2170,2200,2300,2300,2170,,1750,2289,2200,2200,2360,1750,2259,2300,,2300,1750,1750,2300,,1799,2220,2300,2220,2200,2300,2300,,2200,,2300,1750,2200,2170,2220,,2300,2260,2300,2220,2220,1799
Y,300,270,350,350,270,300,350,300,299,300,279,350,350,350,270,300,350,350,300,260,300,229,350,300,269,350,270,300,270,350,300,300,269,270,,300,350,350,300,270,,300,270,300,270,270,350
Y,780,930,949,949,930,785,950,825,825,780,869,949,949,950,940,800,949,950,795,735,800,660,949,800,769,949,930,800,930,950,825,800,779,930,,800,949,925,780,930,,800,920,795,930,930,949
Y,135,139,139,139,139,135,139,135,139,135,149,139,139,139,139,135,139,139,135,139,135,100,139,135,139,139,139,135,139,139,135,135,139,139,,135,139,139,135,139,,135,139,135,139,139,139
Y,135,139,139,139,139,135,139,135,139,135,149,139,139,139,139,135,139,139,135,139,135,100,139,135,139,139,139,135,139,139,135,135,139,139,,135,139,139,135,139,,135,139,135,139,139,139
Y,425,490,500,500,490,425,500,440,439,425,439,500,500,500,490,360,500,500,440,415,360,350,500,360,419,500,490,360,490,500,440,360,399,490,,360,500,500,425,490,,360,490,440,490,490,500
Y,475,560,569,550,560,495,550,490,495,495,499,550,559,550,560,400,550,559,495,480,400,420,559,400,479,559,560,400,560,569,495,400,479,560,,400,550,550,495,560,,400,540,490,560,560,559
Y,320,415,339,325,415,320,330,370,369,320,349,325,325,325,415,235,325,325,370,360,235,250,325,240,329,329,415,235,415,325,375,235,329,415,,235,325,325,320,415,,235,415,370,415,415,329
Y,320,415,339,325,415,320,330,370,369,320,349,325,325,325,415,235,325,325,370,360,235,250,325,240,329,329,415,235,415,325,375,235,329,415,,235,325,325,320,415,,235,415,370,415,415,329
Y,255,335,200,200,335,265,205,220,229,275,299,200,200,210,295,250,200,200,235,260,240,200,200,250,239,200,335,250,335,200,235,250,239,300,,260,200,200,275,335,,230,290,230,335,335,200
Y,305,360,259,250,360,295,255,275,295,295,339,259,259,260,360,290,250,250,270,295,290,260,250,300,269,259,360,290,360,259,285,290,269,350,,290,250,250,300,360,,290,350,280,360,360,259
Y,695,760,919,919,760,695,925,790,790,695,639,900,900,925,760,720,900,925,800,685,720,600,900,730,589,900,760,730,760,925,790,720,619,770,,730,900,950,705,760,,720,755,790,760,760,900
Y,620,745,729,729,745,620,630,550,550,615,679,609,629,630,735,610,629,629,550,615,610,500,609,610,639,629,745,610,745,629,555,610,639,735,,610,609,609,615,745,,610,745,555,745,745,609
Y,345,435,369,369,435,345,360,315,315,340,419,359,359,360,465,370,359,359,315,375,370,295,369,370,399,359,435,370,435,369,315,370,419,450,,370,359,359,340,435,,370,465,315,435,435,359
Y,450,535,469,469,535,450,460,385,385,450,479,459,459,460,535,420,459,459,385,415,420,375,469,420,469,459,535,420,535,469,385,420,469,520,,420,459,459,450,535,,420,535,385,535,535,459
Y,515,580,539,539,580,515,535,425,425,515,519,529,529,535,580,460,529,529,425,475,460,445,539,460,549,529,580,460,580,539,425,460,549,580,,460,529,529,515,580,,460,580,425,580,580,529
Y,465,470,565,539,470,475,535,395,395,455,469,539,565,545,470,370,539,539,395,420,370,430,539,370,429,539,470,360,470,539,375,380,429,450,,350,539,539,465,470,,350,470,390,470,470,539
Y,465,470,565,539,470,475,535,395,395,455,469,539,565,545,470,370,539,539,395,420,370,430,539,370,429,539,470,360,470,539,375,380,429,450,,350,539,539,465,470,,350,470,390,470,470,539
Y,100,90,125,125,90,100,125,50,50,100,40,125,125,125,90,85,125,125,50,75,85,50,125,85,35,125,90,85,90,125,50,85,35,90,,85,125,125,100,90,,85,90,50,90,90,125
Y,775,870,869,849,870,775,860,740,739,770,879,849,869,860,870,770,869,869,740,,770,,849,770,749,869,870,770,870,869,750,770,759,870,,770,849,939,770,870,,770,870,750,870,870,849
Y,660,,699,699,,675,740,680,659,635,729,699,679,740,,560,699,749,675,650,560,570,699,530,669,699,,560,,749,685,560,669,,,560,699,769,675,,,560,,660,,,699
Y,200,180,250,250,180,200,250,225,225,200,169,250,250,250,180,245,250,250,225,160,245,130,250,245,100,250,180,245,180,250,225,245,100,180,,245,250,250,200,180,,245,180,225,180,180,250
Y,175,160,250,250,160,175,250,150,150,175,150,250,250,250,160,225,250,250,150,100,225,50,250,225,150,250,160,225,160,250,150,225,150,160,,225,250,250,175,160,,225,160,150,160,160,250
Y,595,595,799,729,595,615,800,715,745,620,649,799,775,800,620,620,775,800,735,,630,,775,600,579,775,595,630,595,800,700,600,589,615,,670,799,800,630,595,,620,595,725,595,595,799
Y,650,,900,849,,660,925,740,745,650,,900,900,925,,675,900,925,740,,675,,900,680,,900,,680,,925,745,675,,,,680,900,950,650,,,675,,740,,,900
Y,275,315,300,300,315,275,300,250,250,275,150,300,300,300,300,350,300,300,250,210,350,150,300,350,150,300,315,350,315,300,250,350,150,300,,350,300,300,275,315,,350,300,250,315,315,300
Y,425,520,550,550,520,425,550,300,300,425,399,550,550,550,520,325,550,550,300,419,325,300,550,325,310,550,520,325,520,550,300,325,319,520,,325,550,550,425,520,,325,520,,520,520,550
Y,600,,,,,600,,1200,1200,1000,,,,,,,,,1200,1000,,,,,,,,,,,1200,,,,,,,,600,,,,,1200,,,
Y,605,930,829,800,930,595,830,800,800,525,649,829,819,820,930,820,829,800,830,530,820,530,800,830,649,829,930,800,930,800,800,830,689,930,,800,829,850,585,930,,800,950,820,930,930,829
Y,195,,300,300,,210,300,,,205,159,300,300,300,,,300,300,,180,,,300,,159,300,,,,300,,,159,,,,300,400,210,,,,,,,,300
Y,450,440,515,485,440,450,485,500,499,450,399,485,515,485,440,350,485,485,500,,350,350,485,350,429,485,440,350,440,485,500,350,429,440,,350,485,485,450,440,,350,440,500,440,440,485
Y,150,150,175,175,150,150,175,150,150,150,100,175,175,175,150,195,175,175,150,100,195,99,175,195,129,175,150,195,150,175,150,195,129,150,,195,175,175,150,150,,195,150,150,150,150,175
Y,670,815,789,775,815,670,790,745,745,670,699,775,789,795,800,675,789,775,745,675,675,560,775,675,679,789,815,675,815,789,745,675,679,800,,675,775,799,670,815,,675,800,745,815,815,775
Y,920,1095,1099,1069,1095,920,1085,1000,999,920,1019,1069,1099,1090,1085,930,1079,1069,1000,930,940,790,1069,950,989,1079,1095,930,1095,1079,1000,930,969,1085,,930,1069,1109,920,1095,,930,1095,1005,1095,1095,1069
Y,990,1155,1199,1169,1155,980,1185,1060,1059,980,1079,1169,1199,1190,1150,1030,1179,1169,1060,985,1030,840,1169,1030,1049,1179,1155,1030,1155,1179,1060,1030,1009,1150,,1030,1169,1209,985,1155,,1040,1150,1065,1155,1155,1169
Y,780,865,879,879,865,780,865,795,795,780,729,879,879,880,860,720,879,879,785,765,720,650,879,720,729,879,865,720,865,879,795,720,729,860,,720,879,850,760,865,,720,860,770,865,865,879
Y,1055,1180,1259,1229,1180,1045,1235,1080,1105,1045,1099,1229,1259,1235,1180,1040,1229,1229,1080,1065,1070,890,1229,1070,1069,1229,1180,1070,1180,1229,1080,1070,1039,1180,,1070,1229,1259,1055,1180,,1080,1180,1080,1180,1180,1229
Y,830,1030,999,999,1030,835,975,935,935,830,959,999,975,975,1020,890,999,975,935,,890,700,999,865,909,999,1030,890,1030,975,965,890,929,1030,,890,999,975,830,1030,,890,1020,935,1030,1030,999
Y,1150,1330,1325,1325,1330,1150,1325,1300,1299,1150,1259,1325,1325,1325,1320,1240,1325,1325,1300,,1240,950,1325,1225,1189,1325,1330,1240,1330,1325,1300,1240,1189,1330,,1240,1325,1325,1150,1330,,1240,1320,1300,1330,1330,1325
Y,345,370,375,400,370,345,400,330,330,345,329,400,375,400,370,330,400,400,325,350,330,230,400,330,329,400,370,330,370,400,325,330,329,370,,330,400,425,345,370,,330,370,330,370,370,400
Y,1215,1370,1425,1425,1370,1215,1425,1370,1369,1215,1309,1425,1425,1425,1370,1330,1425,1425,1370,,1330,1010,1425,1330,1279,1425,1370,1330,1370,1425,1370,1330,1279,1370,,1330,1425,1425,1225,1370,,1330,1370,1370,1370,1370,1425
Y,930,1070,1079,1079,1070,935,1050,950,949,930,979,1079,1050,1050,1060,920,1079,1050,950,,920,770,1079,900,919,1079,1070,920,1070,1050,975,920,929,1070,,920,1079,1050,930,1070,,920,1060,950,1070,1070,1079
Y,1245,1370,1375,1375,1370,1245,1375,1310,1309,1245,1249,1375,1375,1375,1360,1260,1399,1375,1310,,1270,1000,1375,1230,1179,1375,1370,1250,1370,1375,1310,1250,1179,1370,,1250,1375,1375,1245,1370,,1250,1360,1310,1370,1370,1375
Y,1310,1420,1475,1475,1420,1310,1475,1380,1379,1310,1299,1475,1475,1475,1420,1360,1475,1475,1380,,1360,1060,1475,1360,1279,1475,1420,1360,1420,1475,1380,1360,1279,1420,,1360,1475,1475,1320,1420,,1360,1420,1380,1420,1420,1475
Y,275,320,300,300,320,275,300,350,350,275,249,300,300,300,320,330,300,300,350,300,330,250,300,330,249,300,320,330,320,300,350,330,249,320,,330,300,300,275,320,,330,320,350,320,320,300
Y,795,,1019,989,,795,1025,900,899,795,,1000,1000,1025,,800,1000,1025,905,,800,,1000,800,,1000,,800,,1025,900,800,,,,800,1000,1050,805,,,800,,900,,,1000
Y,515,,,,,500,,,,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,,,,,,,,
Y,165,195,250,250,195,165,250,250,250,155,199,269,250,250,190,195,269,259,250,160,195,180,250,195,180,250,195,150,195,269,250,195,180,195,,200,250,250,160,195,,195,195,250,195,195,269
Y,370,415,389,400,415,370,420,380,379,370,329,400,389,420,420,370,419,419,360,375,370,330,400,350,329,400,415,350,415,419,370,350,349,400,,350,419,425,370,415,,350,400,380,415,415,400
Y,800,815,900,949,815,800,915,800,799,795,859,949,900,915,790,850,950,900,800,635,850,550,949,850,829,950,815,850,815,900,810,850,829,800,,850,949,989,795,815,,850,790,810,815,815,949
Y,455,550,550,550,550,455,555,425,425,455,439,559,559,570,540,430,550,550,425,490,450,420,550,450,449,559,550,450,550,550,445,430,449,540,,450,559,525,455,550,,430,540,425,550,550,550
Y,325,425,300,300,425,340,305,315,325,345,379,300,300,310,400,350,300,300,320,335,340,280,300,350,299,300,425,340,425,300,325,350,299,405,,360,300,300,345,425,,350,400,320,425,425,300
Y,525,520,675,675,520,525,705,570,570,525,569,699,675,695,520,620,675,675,600,525,600,475,679,600,539,675,520,600,520,689,570,600,539,520,,630,675,725,525,520,,600,520,590,520,520,675
Y,200,150,275,275,150,200,275,250,250,200,179,275,275,275,150,250,275,275,250,180,250,250,275,250,179,275,150,250,150,275,250,250,179,150,,250,275,275,200,150,,250,150,250,150,150,275
Y,165,175,159,150,175,160,150,165,169,180,189,159,150,150,180,160,150,150,165,150,155,140,150,160,179,150,175,155,175,159,165,155,159,175,,155,150,200,165,175,,155,165,170,175,175,159
Y,280,,319,300,,290,300,215,220,240,239,300,319,300,,,300,300,220,275,,260,300,,229,300,,,,300,200,,239,,,,300,300,265,,,,,200,,,300
