Y,279,239,239,239,239,219,239,239,239,239,239,239,239,279,239,279,239,239,,279,239,279,279,239,279,239,239,219,239,239,279,279,,239,239,239,279,,229,199,239,239,239,279,279,239,,279,239,199,239,279,,239,239,,199,229,239
Y,299,259,259,259,259,239,259,259,259,259,259,259,259,299,259,299,259,259,,299,259,299,299,259,299,259,259,239,259,259,299,299,,259,259,259,299,,259,219,259,259,259,299,299,259,,299,259,199,259,299,,259,259,,199,259,259
Y,199,199,189,189,189,199,199,189,189,199,189,189,189,199,179,199,189,189,,199,189,199,199,199,199,199,189,199,199,189,199,199,,189,189,189,199,,279,299,199,189,189,199,199,189,,199,189,169,189,199,,189,189,,169,229,199
Y,239,219,219,219,219,,219,219,219,219,219,219,219,239,219,239,219,219,,239,219,239,239,219,239,219,219,,219,219,239,239,,219,219,219,239,,,,219,219,219,239,239,219,,239,219,,219,239,,219,219,,,,219
Y,99,100,100,100,100,99,100,100,100,100,100,100,100,99,79,99,100,100,,99,100,99,99,100,99,100,100,99,100,100,99,99,,100,100,100,99,,99,89,100,100,100,99,99,100,,99,100,89,100,99,,100,100,,89,99,100
Y,239,219,219,219,219,,219,219,219,219,219,219,219,239,219,239,219,219,,239,219,239,239,219,239,219,219,,219,219,239,239,,219,219,219,239,,,,219,219,219,239,239,219,,239,219,,219,239,,219,219,,,,219
Y,139,129,129,129,129,119,129,129,129,129,129,129,129,139,119,139,129,129,,139,129,139,139,129,139,129,129,119,129,129,139,139,,129,129,129,139,,119,129,129,129,129,139,139,129,,139,129,119,129,139,,129,129,,119,119,129
Y,149,149,159,159,149,149,149,159,159,159,159,159,149,149,149,149,149,149,,149,159,149,149,149,149,149,159,149,159,149,149,149,,149,149,149,149,,159,149,149,149,149,149,149,159,,149,149,139,159,149,,149,149,,139,149,149
Y,169,159,169,169,159,159,159,169,169,169,169,169,159,169,159,169,159,159,,169,169,169,169,159,169,159,169,159,169,159,169,169,,159,159,159,169,,169,159,159,159,159,169,169,169,,169,159,149,169,169,,159,159,,149,159,159
Y,179,169,179,179,169,169,169,179,179,179,179,179,169,179,169,179,169,169,,179,179,179,179,169,179,169,179,169,179,169,179,179,,169,169,169,179,,179,169,169,169,169,179,179,179,,179,169,159,179,179,,169,169,,159,169,169
Y,269,229,219,219,219,249,219,219,219,229,219,219,219,269,219,269,219,219,,269,219,269,269,219,269,229,219,249,229,219,269,269,,219,219,229,269,,239,200,219,229,229,269,269,219,,269,219,200,219,269,,219,219,,200,239,219
Y,339,299,299,299,299,299,299,299,299,299,299,299,299,339,279,339,299,299,,339,299,339,339,299,339,299,299,299,299,299,339,339,,299,299,299,339,,289,259,299,299,299,339,339,299,,339,299,279,299,339,,299,299,,279,299,299
Y,419,389,389,389,389,339,389,389,389,389,389,389,389,419,319,419,389,389,,419,389,419,419,389,419,389,389,339,389,389,419,419,,389,389,389,419,,319,299,389,389,389,419,419,389,,419,389,329,389,419,,389,389,,329,319,389
Y,259,239,239,239,239,269,239,239,239,239,239,239,239,259,269,259,239,239,,259,239,259,259,239,259,239,239,269,239,239,259,259,,239,239,239,259,,259,269,239,239,239,259,259,239,,259,239,269,239,259,,239,239,,269,259,239
Y,339,339,339,339,339,329,339,339,339,339,339,339,339,339,299,339,339,339,,339,339,339,339,339,339,339,339,329,339,339,339,339,,339,339,339,339,,319,349,339,339,339,339,339,339,,339,339,349,339,339,,339,339,,349,319,339
Y,399,389,389,389,389,389,389,389,389,389,389,389,389,399,349,399,389,389,,399,389,399,399,389,399,389,389,389,389,389,399,399,,389,389,389,399,,359,419,389,389,389,399,399,389,,399,389,419,389,399,,389,389,,419,359,389
Y,259,239,239,239,239,269,239,239,239,239,239,239,239,259,269,259,239,239,,259,239,259,259,239,259,239,239,269,239,239,259,259,,239,239,239,259,,259,269,239,239,239,259,259,239,,259,239,269,239,259,,239,239,,269,259,239
Y,339,339,339,339,339,329,339,339,339,339,339,339,339,339,299,339,339,339,,339,339,339,339,339,339,339,339,329,339,339,339,339,,339,339,339,339,,319,349,339,339,339,339,339,339,,339,339,349,339,339,,339,339,,349,319,339
Y,1849,1669,1669,1669,1669,1329,1669,1669,1669,1689,1689,1669,1669,1849,1999,1849,1689,1669,,1849,1669,1849,1849,1689,1849,1669,1669,1329,1669,1669,1849,1849,,1689,1669,1669,1849,,1349,1879,1669,1669,1669,1849,1849,1669,,1849,1669,1839,1669,1849,,1669,1669,,1839,1299,1669
Y,399,389,389,389,389,389,389,389,389,389,389,389,389,399,349,399,389,389,,399,389,399,399,389,399,389,389,389,389,389,399,399,,389,389,389,399,,359,419,389,389,389,399,399,389,,399,389,419,389,399,,389,389,,419,359,389
Y,259,239,239,239,239,239,239,239,239,239,239,239,239,259,219,259,239,239,,259,239,259,259,239,259,239,239,239,239,239,259,259,,239,239,239,259,,249,219,239,239,239,259,259,239,,259,239,269,239,259,,239,239,,269,249,239
Y,339,319,319,319,319,299,319,319,319,319,319,319,319,339,269,339,319,319,,339,319,339,339,319,339,319,319,319,319,319,339,339,,319,319,319,339,,299,349,319,319,319,339,339,319,,339,319,279,319,339,,319,319,,349,299,319
Y,399,389,389,389,389,369,389,389,389,389,389,389,389,399,319,399,389,389,,399,389,399,399,389,399,389,389,369,389,389,399,399,,389,389,389,399,,359,419,389,389,389,399,399,389,,399,389,419,389,399,,389,389,,419,359,389
Y,2119,,,,,,,,,,,,,2119,,2119,,,,2119,,2119,2119,,2119,,,,,,2119,2119,,,,,2119,,,,,,,2119,2119,,,2119,,1879,,2119,,,,,1879,,
Y,89,99,99,99,99,79,99,99,99,99,99,99,99,89,79,89,99,99,,89,99,89,89,99,89,99,99,79,99,99,89,89,,99,99,99,89,,99,89,99,99,99,89,89,99,,89,99,119,99,89,,99,99,,119,99,99
Y,389,389,389,389,389,399,389,389,389,389,389,389,389,389,299,389,389,389,,389,389,389,389,389,389,389,389,399,389,389,389,389,,389,389,389,389,,359,399,389,389,389,389,389,389,,389,389,249,389,389,,389,389,,269,359,389
Y,49,49,,49,49,90,49,,,,,,49,49,30,49,49,49,,49,49,49,49,,49,,49,90,20,49,49,49,,49,,49,49,,,79,49,49,49,49,49,,,49,49,35,49,49,,49,49,,35,,49
Y,99,49,49,49,49,90,49,49,49,,49,49,49,99,30,99,49,49,,99,49,99,99,49,99,49,49,90,49,49,99,99,,49,49,49,99,,,,49,49,49,99,99,49,,99,49,35,49,99,,49,49,,35,,49
Y,459,439,439,439,459,419,459,439,439,439,439,439,459,459,369,459,439,439,,459,439,459,459,459,459,439,439,459,459,459,459,459,,439,459,459,459,,399,499,439,439,439,459,459,439,,459,439,439,439,459,,459,459,,439,399,459
Y,559,519,499,499,519,469,519,499,499,519,519,499,519,559,419,559,519,519,,559,499,559,559,519,559,519,499,479,519,519,559,559,,519,519,499,559,,459,579,519,519,519,559,559,499,,559,519,479,499,559,,519,519,,469,449,519
Y,599,569,569,569,589,499,589,569,569,569,569,569,589,599,489,599,569,569,,599,569,599,599,589,599,569,569,499,589,589,599,599,,569,589,569,599,,499,619,569,569,569,599,599,569,,599,569,539,569,599,,589,589,,529,499,589
Y,459,439,439,439,459,419,459,439,439,439,439,439,459,459,369,459,439,439,,459,439,459,459,459,459,439,439,459,459,459,459,459,,439,459,459,459,,399,499,439,439,439,459,459,439,,459,439,439,439,459,,459,459,,439,399,459
Y,559,519,499,499,519,469,519,499,499,519,519,499,519,559,419,559,519,519,,559,499,559,559,519,559,519,499,479,519,519,559,559,,519,519,499,559,,459,579,519,519,519,559,559,499,,559,519,479,499,559,,519,519,,469,449,519
Y,259,239,239,239,239,239,239,239,239,239,239,239,239,259,219,259,239,239,,259,239,259,259,239,259,239,239,239,239,239,259,259,,239,239,239,259,,249,219,239,239,239,259,259,239,,259,239,269,239,259,,239,239,,269,249,239
Y,599,569,569,569,589,499,589,569,569,569,569,569,589,599,489,599,569,569,,599,569,599,599,589,599,569,569,499,589,589,599,599,,569,589,569,599,,499,619,569,569,569,599,599,569,,599,569,539,569,599,,589,589,,529,499,589
Y,339,319,319,319,319,299,319,319,319,319,319,319,319,339,269,339,319,319,,339,319,339,339,319,339,319,319,319,319,319,339,339,,319,319,319,339,,299,349,319,319,319,339,339,319,,339,319,279,319,339,,319,319,,349,299,319
Y,399,389,389,389,389,369,389,389,389,389,389,389,389,399,319,399,389,389,,399,389,399,399,389,399,389,389,369,389,389,399,399,,389,389,389,399,,359,419,389,389,389,399,399,389,,399,389,419,389,399,,389,389,,419,359,389
Y,459,439,439,439,459,419,459,439,439,439,439,439,459,459,369,459,439,439,,459,439,459,459,459,459,439,439,459,459,459,459,459,,439,459,459,459,,399,499,439,439,439,459,459,439,,459,439,439,439,459,,459,459,,439,399,459
Y,559,519,499,499,519,469,519,499,499,519,519,499,519,559,419,559,519,519,,559,499,559,559,519,559,519,499,479,519,519,559,559,,519,519,499,559,,459,579,519,519,519,559,559,499,,559,519,479,499,559,,519,519,,469,449,519
Y,639,659,659,659,679,619,679,659,659,659,659,659,679,639,559,639,659,659,,639,659,639,639,679,639,659,659,639,679,679,639,639,,659,679,679,639,,569,639,659,659,659,639,639,659,,639,659,639,659,639,,679,679,,639,579,659
Y,639,669,659,659,669,599,669,659,659,669,669,659,669,639,579,639,669,669,,639,659,639,639,669,639,669,659,629,669,669,639,639,,669,669,669,639,,569,649,669,669,669,639,639,659,,639,669,639,659,639,,669,659,,639,569,659
Y,599,569,569,569,589,499,589,569,569,569,569,569,589,599,489,599,569,569,,599,569,599,599,589,599,569,569,499,589,589,599,599,,569,589,569,599,,499,619,569,569,569,599,599,569,,599,569,539,569,599,,589,589,,529,499,589
Y,150,229,229,229,229,279,229,229,229,229,239,229,229,219,219,219,239,239,,219,229,219,219,229,219,239,229,249,229,229,219,219,,229,229,229,219,,259,229,239,239,239,219,219,229,,219,239,150,229,219,,229,229,,150,259,229
Y,79,79,79,79,79,69,79,79,79,79,79,79,79,79,49,79,79,79,,79,79,79,79,79,79,79,79,69,79,79,79,79,,79,79,79,79,,69,,79,79,79,79,79,79,,79,79,,79,79,,79,79,,,69,79
Y,339,319,319,319,319,319,319,319,319,319,319,319,319,339,259,339,319,319,,339,319,339,339,319,339,319,319,319,319,319,339,339,,319,319,319,339,,299,339,319,319,319,339,339,319,,339,319,339,319,339,,319,319,,339,299,319
Y,299,300,300,300,300,349,300,300,300,300,300,300,300,299,329,299,300,300,,299,300,299,299,300,299,300,300,349,300,300,299,299,,300,300,300,299,,349,300,300,300,300,299,299,300,,299,300,,300,299,,300,300,,,349,300
Y,979,,,,,,,,,,,,,979,,979,,,,979,,979,979,,979,,,,,,979,979,,,,,979,,,,,,,979,979,,,979,,,,979,,,,,,,
Y,589,,,,,,,,,,,,,589,,589,,,,589,,589,589,,589,,,,,,589,589,,,,,589,,,,,,,589,589,,,589,,,,589,,,,,,,
Y,719,719,719,719,719,669,719,719,719,719,719,719,719,719,559,719,719,719,,719,719,719,719,719,719,719,719,669,719,719,719,719,,719,719,719,719,,549,729,719,719,719,719,719,719,,719,719,669,719,719,,719,719,,669,569,719
Y,1119,1089,1089,1089,1089,899,1089,1089,1089,1089,1089,1089,1089,1119,839,1119,1089,1089,,1119,1089,1119,1119,1089,1119,1089,1089,899,1089,1089,1119,1119,,1089,1089,1089,1119,,839,969,1089,1089,1089,1119,1119,1089,,1119,1089,869,1089,1119,,1089,1089,,869,819,1089
Y,169,,,,,,,,,,,,,169,,169,,,,169,,169,169,,169,,,,,,169,169,,,,,169,,,,,,,169,169,,,169,,,,169,,,,,,,
Y,1049,1059,1059,1059,1059,869,1059,1059,1059,1059,1059,1059,1059,1049,869,1049,1059,1059,,1049,1059,1049,1049,1059,1049,1059,1059,819,1059,1059,1049,1049,,1059,1059,1059,1049,,839,899,1059,1059,1059,1049,1049,1059,,1049,1059,1019,1059,1049,,1059,1059,,1019,819,1059
Y,1049,1059,1059,1059,1059,839,1059,1059,1059,1059,1059,1059,1059,1049,879,1049,1059,1059,,1049,1059,1049,1049,1059,1049,1059,1059,819,1059,1059,1049,1049,,1059,1059,1059,1049,,819,899,1059,1059,1059,1049,1049,1059,,1049,1059,1019,1059,1049,,1059,1059,,1019,819,1059
Y,99,119,119,119,129,,129,119,119,119,119,119,129,99,99,99,119,119,,99,119,99,99,129,99,119,119,,129,119,99,99,,119,129,129,99,,169,189,119,119,119,99,99,119,,99,119,,119,99,,129,129,,,149,129
Y,300,,,,,,,,,,,,,300,,300,,,,300,,300,300,,300,,,,,,300,300,,,,,300,,,,,,,300,300,,,300,,,,300,,,,,,,
Y,199,199,199,199,199,229,199,199,199,199,199,199,199,199,219,199,199,199,,199,199,199,199,199,199,199,199,229,199,199,199,199,,199,199,199,199,,229,199,199,199,199,199,199,199,,199,199,149,199,199,,199,199,,149,229,199
Y,239,219,219,219,219,,219,219,219,219,219,219,219,239,219,239,219,219,,239,219,239,239,219,239,219,219,,219,219,239,239,,219,219,219,239,,,,219,219,219,239,239,219,,239,219,,219,239,,219,219,,,,219
Y,279,239,239,239,239,219,239,239,239,239,239,239,239,279,239,279,239,239,,279,239,279,279,239,279,239,239,219,239,239,279,279,,239,239,239,279,,229,199,239,239,239,279,279,239,,279,239,199,239,279,,239,239,,199,229,239
Y,299,259,259,259,259,239,259,259,259,259,259,259,259,299,259,299,259,259,,299,259,299,299,259,299,259,259,239,259,259,299,299,,259,259,259,299,,259,219,259,259,259,299,299,259,,299,259,199,259,299,,259,259,,199,259,259
Y,139,129,129,129,129,119,129,129,129,129,129,129,129,139,119,139,129,129,,139,129,139,139,129,139,129,129,119,129,129,139,139,,129,129,129,139,,119,129,129,129,129,139,139,129,,139,129,119,129,139,,129,129,,119,119,129
Y,149,149,159,159,149,149,149,159,159,159,159,159,149,149,149,149,149,149,,149,159,149,149,149,149,149,159,149,159,149,149,149,,149,149,149,149,,159,149,149,149,149,149,149,159,,149,149,139,159,149,,149,149,,139,149,149
Y,169,159,169,169,159,159,159,169,169,169,169,169,159,169,159,169,159,159,,169,169,169,169,159,169,159,169,159,169,159,169,169,,159,159,159,169,,169,159,159,159,159,169,169,169,,169,159,149,169,169,,159,159,,149,159,159
Y,179,169,179,179,169,169,169,179,179,179,179,179,169,179,169,179,169,169,,179,179,179,179,169,179,169,179,169,179,169,179,179,,169,169,169,179,,179,169,169,169,169,179,179,179,,179,169,159,179,179,,169,169,,159,169,169
Y,679,699,699,699,699,629,699,699,699,699,699,699,699,679,,679,699,699,,679,699,679,679,679,679,699,699,639,699,699,679,679,,699,699,699,679,,629,779,699,699,699,679,679,699,,679,699,,699,679,,699,699,,,639,699
Y,1079,1039,1039,1039,1039,839,1039,1039,1039,1039,1039,1039,1039,1079,,1079,1039,1039,,1079,1039,1079,1079,1039,1079,1039,1039,839,1039,1039,1079,1079,,1039,1039,1039,1079,,889,989,1039,1039,1039,1079,1079,1039,,1079,1039,,1039,1079,,1039,1039,,,889,1039
Y,1199,,,,,,,,,,,,,,,1199,,,,1199,,,,,,,,,,,,,,,,,,,,,,,,,,,,1199,,,,,,,,,,,
Y,1199,,,,,,,,,,,,,,,1199,,,,1199,,,,,,,,,,,,,,,,,,,,,,,,,,,,1199,,,,,,,,,,,
Y,299,300,300,300,300,359,300,300,300,300,300,300,300,299,339,299,300,300,,299,300,299,299,300,299,300,300,359,300,300,299,299,,300,300,300,299,,359,300,300,300,300,299,299,300,,299,300,,300,299,,300,300,,,359,300
Y,259,239,239,239,239,269,239,239,239,239,239,239,239,259,269,259,239,239,,259,239,259,259,239,259,239,239,269,239,239,259,259,,239,239,239,259,,259,269,239,239,239,259,259,239,,259,239,269,239,259,,239,239,,269,259,239
Y,399,389,389,389,389,389,389,389,389,389,389,389,389,399,349,399,389,389,,399,389,399,399,389,399,389,389,389,389,389,399,399,,389,389,389,399,,359,419,389,389,389,399,399,389,,399,389,419,389,399,,389,389,,419,359,389
Y,259,239,239,239,239,289,239,239,239,239,239,239,239,259,249,259,239,239,,259,239,259,259,239,259,239,239,279,239,239,259,259,,239,239,239,259,,249,229,239,239,239,259,259,239,,259,239,229,239,259,,239,239,,229,249,239
Y,399,399,399,399,399,369,399,399,399,399,399,399,399,399,329,399,399,399,,399,399,399,399,399,399,399,399,369,399,399,399,399,,399,399,399,399,,359,419,399,399,399,399,399,399,,399,399,419,399,399,,399,399,,419,359,399
Y,259,239,239,239,239,239,239,239,239,239,239,239,239,259,219,259,239,239,,259,239,259,259,239,259,239,239,239,239,239,259,259,,239,239,239,259,,249,219,239,239,239,259,259,239,,259,239,269,239,259,,239,239,,269,249,239
Y,399,389,389,389,389,369,389,389,389,389,389,389,389,399,319,399,389,389,,399,389,399,399,389,399,389,389,369,389,389,399,399,,389,389,389,399,,359,419,389,389,389,399,399,389,,399,389,419,389,399,,389,389,,419,359,389
Y,269,199,199,199,199,219,199,199,199,219,199,199,199,269,79,269,199,199,,269,199,269,269,199,269,219,199,219,219,199,269,269,,199,199,219,269,,159,59,219,219,219,269,269,199,,269,199,99,199,269,,199,199,,99,159,199
Y,259,239,239,239,239,269,239,239,239,239,239,239,239,259,239,259,239,239,,259,239,259,259,239,259,239,239,269,239,239,259,259,,239,239,239,259,,249,259,239,239,239,259,259,239,,259,239,259,239,259,,239,239,,259,249,239
Y,20,20,20,20,20,59,20,20,20,20,20,20,20,20,30,20,20,20,,20,20,20,20,20,20,20,20,59,20,20,20,20,,20,20,20,20,,39,50,20,20,20,20,20,20,,20,20,20,20,20,,20,20,,20,39,20
Y,89,69,69,69,69,89,69,69,69,69,69,69,69,89,59,89,69,69,,89,69,89,89,69,89,69,69,89,69,69,89,89,,69,69,69,89,,89,59,69,69,69,89,89,69,,89,69,59,69,89,,69,69,,59,89,69
Y,339,319,319,319,319,299,319,319,319,319,319,319,319,339,269,339,319,319,,339,319,339,339,319,339,319,319,319,319,319,339,339,,319,319,319,339,,299,349,319,319,319,339,339,319,,339,319,279,319,339,,319,319,,349,299,319
Y,339,339,339,339,339,329,339,339,339,339,339,339,339,339,299,339,339,339,,339,339,339,339,339,339,339,339,329,339,339,339,339,,339,339,339,339,,319,349,339,339,339,339,339,339,,339,339,349,339,339,,339,339,,349,319,339
Y,339,319,319,319,319,319,319,319,319,319,319,319,319,339,339,339,319,319,,339,319,339,339,319,339,319,319,319,319,319,339,339,,319,319,319,339,,299,369,319,319,319,339,339,319,,339,319,229,319,339,,319,319,,229,299,319
Y,439,419,399,399,399,399,399,399,399,419,419,399,419,439,369,439,419,399,,439,399,439,439,419,439,419,399,389,399,419,439,439,,399,399,419,439,,389,429,399,399,399,439,439,399,,439,399,329,399,439,,419,399,,329,389,399
Y,339,319,319,319,319,319,319,319,319,319,319,319,319,339,299,339,319,319,,339,319,339,339,319,339,319,319,319,319,319,339,339,,319,319,319,339,,319,339,319,319,319,339,339,319,,339,319,339,319,339,,319,319,,339,319,319
Y,259,219,219,219,219,249,219,219,219,219,219,219,219,259,229,259,219,219,,259,219,259,259,219,259,219,219,239,219,219,259,259,,219,219,219,259,,249,279,219,219,219,259,259,219,,259,219,319,219,259,,219,219,,319,239,219
Y,339,299,299,299,299,299,299,299,299,299,299,299,299,339,289,339,299,299,,339,299,339,339,299,339,299,299,329,299,299,339,339,,299,299,299,339,,299,359,299,299,299,339,339,299,,339,299,369,299,339,,299,299,,369,299,299
Y,399,389,389,389,389,359,389,389,389,389,389,389,389,399,329,399,389,389,,399,389,399,399,389,399,389,389,359,389,389,399,399,,389,389,389,399,,359,399,389,389,389,399,399,389,,399,389,419,389,399,,389,389,,419,349,389
Y,399,389,389,389,389,389,389,389,389,389,389,389,389,399,329,399,389,389,,399,389,399,399,389,399,389,389,339,389,389,399,399,,389,389,389,399,,359,419,389,389,389,399,399,389,,399,389,419,389,399,,389,389,,419,349,389
Y,339,319,319,319,319,319,319,319,319,319,319,319,319,339,339,339,319,319,,339,319,339,339,319,339,319,319,319,319,319,339,339,,319,319,319,339,,299,369,319,319,319,339,339,319,,339,319,229,319,339,,319,319,,229,299,319
Y,439,419,399,399,399,399,399,399,399,419,419,399,419,439,369,439,419,399,,439,399,439,439,419,439,419,399,389,399,419,439,439,,399,399,419,439,,389,429,399,399,399,439,439,399,,439,399,329,399,439,,419,399,,329,389,399
Y,489,459,459,459,479,499,479,459,459,479,479,459,479,489,419,489,479,479,,489,459,489,489,459,489,479,459,449,479,479,489,489,,479,459,459,489,,449,479,479,479,479,489,489,459,,489,479,359,459,489,,479,479,,369,449,479
Y,149,149,149,149,149,149,149,149,149,149,149,149,149,149,99,149,149,149,,149,149,149,149,149,149,149,149,149,149,149,149,149,,149,149,149,149,,119,139,149,149,149,149,149,149,,149,149,129,149,149,,149,149,,129,119,149
Y,339,319,319,319,319,319,319,319,319,319,319,319,319,339,269,339,319,319,,339,319,339,339,319,339,319,319,329,319,319,339,339,,319,319,319,339,,319,319,319,319,319,339,339,319,,339,319,349,319,339,,319,319,,349,299,319
Y,259,239,239,239,239,249,239,239,239,239,239,239,239,259,200,259,239,239,,259,239,259,259,239,259,239,239,249,239,239,259,259,,239,239,239,259,,259,200,239,239,239,259,259,239,,259,239,269,239,259,,239,239,,269,259,239
Y,479,449,449,449,449,419,449,449,449,449,449,449,449,479,399,479,449,449,,479,449,479,479,449,479,449,449,439,449,449,479,479,,449,449,449,479,,439,419,449,449,449,479,479,449,,479,449,329,449,479,,449,449,,329,439,449
Y,569,519,499,499,519,529,519,499,499,519,519,499,519,569,499,569,519,519,,569,499,569,569,519,569,519,499,519,519,519,569,569,,519,499,519,569,,529,469,519,519,519,569,569,499,,569,519,369,499,569,,519,499,,359,499,499
Y,489,459,459,459,479,499,479,459,459,479,479,459,479,489,419,489,479,479,,489,459,489,489,459,489,479,459,449,479,479,489,489,,479,459,459,489,,449,479,479,479,479,489,489,459,,489,479,359,459,489,,479,479,,369,449,479
Y,129,129,129,129,129,119,129,129,129,129,129,129,129,129,119,129,129,129,,129,129,129,129,129,129,129,129,119,129,129,129,129,,129,129,129,129,,119,139,129,129,129,129,129,129,,129,129,129,129,129,,129,129,,129,119,129
Y,189,179,189,189,179,159,179,189,189,189,189,189,189,189,149,189,179,189,,189,189,189,189,179,189,189,189,149,179,179,189,189,,179,189,189,189,,159,169,179,179,189,189,189,189,,189,179,149,189,189,,179,179,,149,149,179
Y,859,829,829,829,829,,829,829,829,829,829,829,829,859,,859,829,829,,859,829,859,859,829,859,829,829,,829,829,859,859,,829,829,829,859,,579,939,829,829,829,859,859,829,,859,829,,829,859,,829,829,,,569,829
Y,1079,1069,1069,1069,1069,959,1069,1069,1069,1069,1069,1069,1069,1079,1009,1079,1069,1069,,1079,1069,1079,1079,1069,1079,1069,1069,949,1069,1069,1079,1079,,1069,1069,1069,1079,,979,1119,1069,1069,1069,1079,1079,1069,,1079,1069,1069,1069,1079,,1069,1069,,1069,979,1069
Y,719,,,,,,,,,,,,,719,,719,,,,719,,719,719,,719,,,,,,719,719,,,,,719,,,,,,,719,719,,,719,,,,719,,,,,,,
Y,139,139,139,139,139,119,139,139,139,139,139,139,139,139,119,139,139,139,,139,139,139,139,139,139,139,139,119,139,139,139,139,,139,139,139,139,,119,149,139,139,139,139,139,139,,139,139,149,139,139,,139,139,,149,119,139
Y,699,,,,,,,,,,,,,699,,699,,,,699,,699,699,,699,,,,,,699,699,,,,,699,,559,,,,,699,699,,,699,,,,699,,,,,,549,
Y,699,,,,,,,,,,,,,699,,699,,,,699,,699,699,,699,,,,,,699,699,,,,,699,,409,,,,,699,699,,,699,,,,699,,,,,,409,
Y,259,239,239,239,239,269,239,239,239,239,239,239,239,259,269,259,239,239,,259,239,259,259,239,259,239,239,269,239,239,259,259,,239,239,239,259,,259,269,239,239,239,259,259,239,,259,239,269,239,259,,239,239,,269,259,239
Y,339,339,339,339,339,329,339,339,339,339,339,339,339,339,299,339,339,339,,339,339,339,339,339,339,339,339,329,339,339,339,339,,339,339,339,339,,319,349,339,339,339,339,339,339,,339,339,349,339,339,,339,339,,349,319,339
Y,399,389,389,389,389,389,389,389,389,389,389,389,389,399,349,399,389,389,,399,389,399,399,389,399,389,389,389,389,389,399,399,,389,389,389,399,,359,419,389,389,389,399,399,389,,399,389,419,389,399,,389,389,,419,359,389
Y,259,239,239,239,239,239,239,239,239,239,239,239,239,259,219,259,239,239,,259,239,259,259,239,259,239,239,239,239,239,259,259,,239,239,239,259,,249,219,239,239,239,259,259,239,,259,239,269,239,259,,239,239,,269,249,239
Y,339,319,319,319,319,299,319,319,319,319,319,319,319,339,269,339,319,319,,339,319,339,339,319,339,319,319,319,319,319,339,339,,319,319,319,339,,299,349,319,319,319,339,339,319,,339,319,279,319,339,,319,319,,349,299,319
Y,399,389,389,389,389,369,389,389,389,389,389,389,389,399,319,399,389,389,,399,389,399,399,389,399,389,389,369,389,389,399,399,,389,389,389,399,,359,419,389,389,389,399,399,389,,399,389,419,389,399,,389,389,,419,359,389
Y,239,219,219,219,219,,219,219,219,219,219,219,219,239,219,239,219,219,,239,219,239,239,219,239,219,219,,219,219,239,239,,219,219,219,239,,,,219,219,219,239,239,219,,239,219,,219,239,,219,219,,,,219
Y,279,239,239,239,239,219,239,239,239,239,239,239,239,279,239,279,239,239,,279,239,279,279,239,279,239,239,219,239,239,279,279,,239,239,239,279,,229,199,239,239,239,279,279,239,,279,239,199,239,279,,239,239,,199,229,239
Y,299,259,259,259,259,239,259,259,259,259,259,259,259,299,259,299,259,259,,299,259,299,299,259,299,259,259,239,259,259,299,299,,259,259,259,299,,259,219,259,259,259,299,299,259,,299,259,199,259,299,,259,259,,199,259,259
Y,2599,2659,2659,2659,2659,2149,2659,2659,2659,2659,2659,2659,2659,2599,2599,2599,2659,2659,,2599,2659,2599,2599,2659,2599,2659,2659,2149,2659,2659,2599,2599,,2659,2659,2659,2599,,2059,2429,2659,2659,2659,2599,2599,2659,,2599,2659,2549,2659,2599,,2659,2659,,2549,1999,2659
Y,259,199,199,199,199,299,199,199,199,199,199,199,199,259,299,259,199,199,,259,199,259,259,199,259,199,199,299,199,199,259,259,,199,199,199,259,,200,319,199,199,199,259,259,199,,259,199,209,199,259,,199,199,,209,200,199
Y,829,829,829,829,859,859,859,829,829,829,829,829,859,829,799,829,829,829,,829,829,829,829,859,829,829,829,859,859,859,829,829,,829,859,859,829,,789,849,829,829,829,829,829,829,,829,829,839,829,829,,859,859,,839,769,859
Y,199,219,219,219,219,179,219,219,219,219,219,219,219,199,179,199,219,219,,199,219,199,199,219,199,219,219,169,219,219,199,199,,219,219,219,199,,169,199,219,219,219,199,199,219,,199,219,159,219,199,,219,219,,159,169,219
Y,239,239,239,239,239,199,239,239,239,239,239,239,239,239,199,239,239,239,,239,239,239,239,239,239,239,239,199,239,239,239,239,,239,239,239,239,,199,219,239,239,239,239,239,239,,239,239,169,239,239,,239,239,,179,199,239
Y,479,449,449,449,449,419,449,449,449,449,449,449,449,479,399,479,449,449,,479,449,479,479,449,479,449,449,439,449,449,479,479,,449,449,449,479,,439,419,449,449,449,479,479,449,,479,449,329,449,479,,449,449,,329,439,449
Y,569,519,499,499,519,529,519,499,499,519,519,499,519,569,499,569,519,519,,569,499,569,569,519,569,519,499,519,519,519,569,569,,519,499,519,569,,529,469,519,519,519,569,569,499,,569,519,369,499,569,,519,499,,359,499,499
Y,349,299,299,299,299,299,299,299,299,299,299,299,299,349,289,349,299,299,,349,299,349,349,299,349,299,299,299,299,299,349,349,,299,299,299,349,,299,269,299,299,299,349,349,299,,349,299,229,299,349,,299,299,,229,279,299
Y,349,299,299,299,299,299,299,299,299,299,299,299,299,349,289,349,299,299,,349,299,349,349,299,349,299,299,299,299,299,349,349,,299,299,299,349,,299,269,299,299,299,349,349,299,,349,299,229,299,349,,299,299,,229,279,299
