any,1199,1657,2155,4820,5964,6123,6723,7049,7148,7153,7468,7548,7601,7602,7943,7953,7972,8007,8015,11173,13355,13378,14195,14196,18138,18691,25845,27354,31791,33728,35221
Y,230,230,225,230,230,199,199,230,230,230,199,199,230,230,230,230,,230,199,,230,230,,,230,200,,230,230,290,230
Y,260,260,235,260,260,229,229,260,265,260,229,229,260,260,260,260,,240,229,,260,260,,,260,240,,260,240,340,260
Y,520,520,500,520,500,439,499,549,559,510,479,479,510,520,519,520,,500,499,,490,470,,,510,480,,520,500,580,550
Y,580,590,620,600,590,569,559,599,629,550,529,539,570,600,579,595,,620,559,,590,490,,,580,590,,590,620,650,600
Y,400,400,320,480,440,329,339,469,499,440,319,369,420,490,439,460,,320,339,,460,390,,,480,440,,470,320,520,470
Y,400,400,320,480,440,329,339,469,499,440,319,369,420,490,439,460,,320,339,,460,390,,,480,440,,470,320,520,470
Y,360,390,320,390,350,319,339,379,379,370,319,349,380,360,359,360,,320,329,,340,320,,,350,370,,360,320,460,360
Y,410,450,390,430,410,389,389,435,419,410,389,389,440,410,399,390,,390,389,,390,380,,,420,420,,410,390,520,400
Y,960,960,900,970,960,759,799,969,1139,960,759,799,960,960,959,860,,900,819,,960,980,,,960,960,,960,900,1255,970
Y,850,850,700,870,890,759,789,875,965,855,759,799,850,840,840,890,,700,789,,825,820,,,820,880,,860,700,1145,875
Y,295,295,,295,295,,,299,319,295,,,295,295,299,295,,,,,295,295,,,295,295,,295,,350,295
Y,445,445,350,445,445,459,469,445,495,445,459,449,445,445,445,445,,350,449,,445,445,,,445,445,,445,350,520,445
Y,515,515,450,515,515,529,499,515,580,515,519,529,515,515,515,515,,450,529,,515,515,,,515,515,,515,450,595,515
Y,580,580,480,580,580,559,569,580,675,580,559,579,580,580,580,580,,480,599,,580,580,,,580,580,,580,480,675,580
Y,560,530,500,560,550,499,489,560,579,550,499,469,520,550,545,550,,500,499,,550,530,,,510,530,,550,500,610,560
Y,560,530,500,560,550,499,489,560,579,550,499,469,520,550,545,550,,500,499,,550,530,,,510,530,,550,500,610,560
Y,30,30,,30,30,,,39,39,30,,,30,30,39,30,,,,,30,30,,,30,30,,30,,30,30
Y,50,40,100,40,40,169,159,39,69,30,169,169,30,40,39,30,,100,179,,30,40,,,50,30,,50,100,50,40
Y,40,40,100,40,40,159,149,39,49,40,159,159,40,30,49,40,,100,169,,30,30,,,40,30,,30,100,40,40
Y,890,890,740,890,880,719,749,880,950,890,719,719,890,890,880,890,,740,749,,890,890,,,890,890,,890,740,1040,890
Y,260,230,190,260,280,219,199,269,259,230,229,199,280,230,219,270,,190,199,,210,250,,,230,230,,280,190,340,280
Y,210,210,,210,210,199,249,169,209,,199,219,210,210,209,210,,,199,,210,120,,,210,210,,200,,230,210
Y,760,760,600,760,770,649,639,759,949,760,669,639,760,760,759,760,,600,629,,760,760,,,760,760,,760,600,1020,760
Y,900,910,850,910,900,759,759,899,1039,900,749,749,900,900,899,900,,850,749,,910,920,,,900,900,,900,850,1160,900
Y,280,270,280,260,270,239,239,289,319,260,239,249,280,260,269,270,,280,249,,240,270,,,280,270,,300,280,320,270
Y,390,370,300,360,380,379,349,439,459,350,429,329,380,440,399,380,,300,339,,400,440,,,380,400,,390,300,480,380
Y,695,730,720,725,690,899,779,715,719,695,899,779,680,720,669,770,,720,779,,725,690,,,725,690,,750,720,840,715
Y,360,320,290,390,320,379,,345,379,310,319,,320,370,335,360,,290,,,310,310,,,310,340,,370,290,420,350
Y,140,120,100,150,120,149,169,179,209,120,169,189,120,210,129,150,,100,189,,120,120,,,120,130,,180,100,200,130
Y,190,210,160,210,210,199,189,209,219,200,199,199,210,210,209,210,,160,199,,210,210,,,210,210,,210,160,240,210
Y,800,780,680,780,760,699,879,809,929,800,719,859,820,810,799,710,,680,879,,780,750,,,740,790,,810,680,930,790
Y,1215,1205,1115,1195,1205,1129,1239,1225,1405,1245,1149,1249,1180,1220,1220,1190,,1100,1229,,1190,1205,,,1205,1205,,1215,1100,1485,1195
Y,1315,1275,1170,1265,1335,1219,1279,1305,1475,1345,1229,1289,1245,1300,1285,1275,,1170,1269,,1255,1300,,,1290,1280,,1300,1170,1615,1275
Y,820,815,780,820,795,859,919,830,950,870,839,879,840,830,835,850,,780,919,,815,780,,,830,815,,800,780,950,870
Y,1350,1325,1240,1325,1370,1339,1299,1340,1510,1380,1319,1299,1305,1315,1345,1365,,1240,1299,,1305,1325,,,1330,1300,,1340,1240,1640,1365
Y,970,940,810,960,,1039,989,,1109,970,1019,1039,1020,950,,895,,810,969,,,970,,,,940,,940,810,1130,
Y,1450,1450,1250,1440,,1519,1369,,1620,1490,1519,1349,1400,1420,,1450,,1250,1329,,,1430,,,,1430,,1450,1250,1715,
Y,470,480,400,480,490,469,499,489,499,490,469,499,490,480,489,510,,400,499,,420,470,,,480,490,,480,400,520,480
Y,890,890,830,920,890,999,919,895,949,890,999,899,760,890,869,885,,830,949,,880,850,,,900,860,,860,830,1020,890
Y,1410,1360,1250,1330,1360,1499,1259,1399,1509,1380,1499,1269,1330,1340,1399,1350,,1250,1279,,1320,1320,,,1330,1340,,1360,1250,1680,1330
Y,1460,1410,1340,1400,1420,1529,1329,1469,1589,1440,1529,1329,1380,1390,1449,1400,,1340,1339,,1370,1370,,,1360,1380,,1430,1340,1750,1390
Y,1530,1520,1350,1520,,1559,1429,,1690,1570,1559,1389,1450,1470,,1510,,1350,1389,,,1520,,,,1500,,1510,1340,1830,
Y,990,950,910,970,980,1119,1019,1015,1119,980,1099,1059,1040,960,919,995,,910,1019,,960,980,,,970,950,,950,910,1140,995
Y,1565,1540,1330,1520,1520,1619,1389,1589,1729,1550,1619,1369,1530,1460,1535,1560,,1340,1369,,1500,1510,,,1490,1440,,1540,1330,1840,1520
Y,1620,1590,1400,1580,1580,1659,1449,1659,1809,1590,1659,1419,1600,1510,1610,1600,,1400,1419,,1550,1570,,,1530,1520,,1610,1400,1930,1580
Y,740,730,565,730,730,659,689,729,829,730,659,659,730,730,729,730,,570,699,,730,750,,,730,730,,730,570,860,730
Y,1130,1130,930,1130,1130,999,1079,1129,1259,1130,999,1059,1120,1120,1125,1130,,930,1089,,1090,1130,,,1120,1130,,1130,930,1390,1130
Y,310,320,330,270,310,469,229,319,359,300,469,249,330,310,319,320,,330,239,,320,270,,,300,320,,300,330,420,340
Y,1040,1040,980,1050,1040,859,899,1039,1249,1040,889,919,1040,1040,1039,1040,,980,899,,1040,1060,,,1040,1040,,1040,980,1310,1050
Y,290,260,340,260,250,269,239,265,269,250,259,249,260,280,249,275,,340,249,,260,275,,,270,260,,260,340,300,275
Y,240,,,210,,180,,109,259,,180,,,,,240,,,,,,,,,,240,,110,,240,
Y,1000,1060,810,1070,1050,949,949,1039,1139,1060,999,959,1070,1030,1009,1050,,810,969,,1040,1040,,,1015,1070,,1060,810,1440,1050
Y,585,585,530,585,585,569,579,589,599,585,559,559,615,590,589,590,,530,579,,590,585,,,585,590,,585,530,695,590
Y,470,490,440,490,450,399,399,489,479,450,419,399,490,450,439,450,,440,399,,450,440,,,470,490,,460,440,570,460
Y,30,30,50,30,30,75,75,30,30,30,75,75,30,30,30,30,,50,75,,30,30,,,30,30,,30,50,30,30
Y,970,940,695,990,920,719,719,935,989,930,699,719,910,920,919,845,,695,719,,900,900,,,830,920,,900,700,1090,940
Y,380,380,320,380,370,419,339,379,389,380,,329,370,380,399,380,,320,339,,,,,,390,380,,380,320,410,400
Y,320,320,295,320,320,219,239,319,369,320,239,249,320,320,319,320,,290,259,,320,320,,,320,320,,320,290,380,320
Y,350,350,300,360,340,359,319,339,369,340,,319,340,360,359,360,,300,319,,,,,,340,340,,360,300,390,360
Y,290,290,260,290,290,299,289,289,319,290,,289,290,290,299,290,,260,289,,,,,,290,290,,290,260,340,290
Y,240,230,200,250,250,229,219,259,269,250,219,219,240,230,249,230,,200,219,,230,240,,,250,240,,250,200,410,250
Y,470,470,300,470,480,,,489,505,470,,,470,470,469,470,,300,,,470,470,,,470,470,,470,300,570,470
Y,30,30,80,30,30,,,39,39,30,,,30,30,39,30,,80,,,30,30,,,30,30,,30,80,30,30
Y,140,140,160,170,190,189,159,179,199,150,189,189,150,160,159,160,,160,199,,130,110,,,150,160,,150,160,200,140
Y,820,840,635,840,820,699,739,819,959,820,719,739,830,820,819,820,,640,739,,820,830,,,840,820,,830,640,970,830
Y,1225,1230,910,1230,1230,959,939,1229,1419,1230,999,979,1205,1205,1210,1230,,910,999,,1175,1230,,,1205,1230,,1225,910,1470,1230
Y,680,680,560,695,700,579,629,725,769,730,589,599,700,680,689,635,,560,629,,680,680,,,640,680,,680,560,,680
Y,270,260,240,260,270,329,339,279,279,290,329,329,270,260,249,270,,240,329,,260,260,,,270,260,,270,240,280,270
Y,460,460,390,450,440,359,399,439,489,440,359,399,420,440,459,440,,390,399,,420,420,,,440,460,,420,390,460,420
Y,580,590,530,585,580,519,549,589,629,580,519,569,560,595,579,580,,530,549,,560,550,,,550,580,,595,530,660,570
Y,460,490,375,470,480,379,429,499,499,490,389,419,480,480,489,520,,380,429,,470,470,,,480,490,,470,380,530,480
Y,1200,1100,1035,1110,1100,989,969,1190,1259,1180,989,979,1110,1130,1139,1160,,1040,969,,1120,1110,,,1160,1150,,1160,1040,1430,1150
Y,280,310,250,280,280,359,359,289,299,310,359,359,280,310,279,280,,250,359,,270,280,,,280,270,,280,250,290,280
Y,1310,1290,1140,1215,1270,1179,1239,1330,1390,1290,1179,1239,1250,1260,1220,1275,,1140,1259,,1260,1270,,,1255,1220,,1310,1140,1590,1250
Y,1310,1290,1090,1300,1260,1189,1239,1319,1389,1260,1189,1199,1250,1260,1259,1250,,1090,1199,,1240,1270,,,1240,1250,,1310,1090,1590,1250
Y,1510,1500,1330,1500,1530,1529,1399,1509,1669,1540,1539,1369,1415,1430,1519,1470,,1330,1369,,1490,1500,,,1490,1460,,1470,1330,1810,1470
Y,1280,1260,1120,1250,1270,1129,1149,1329,1379,1290,1119,1149,1250,1250,1279,1280,,1120,1159,,1260,1250,,,1260,1230,,1280,1120,1510,1250
Y,2630,2630,1560,2620,2790,2450,2450,2785,2939,2440,2450,2450,2410,2620,2685,2595,,1560,2499,,2410,2510,,,2630,2620,,2620,1560,2840,2640
Y,1530,1530,1250,1530,1530,1259,1269,1530,1615,1530,1259,1279,1530,1530,1530,1530,,1250,1279,,1530,1530,,,1530,1530,,1530,1250,1830,1530
Y,1310,1215,1140,1215,1315,1169,1219,1255,1435,1330,1199,1219,1215,1230,1225,1270,,1140,1199,,1195,1275,,,1220,1220,,1215,1140,1585,1270
Y,110,110,,,,50,,,149,110,50,,110,,,110,,,,,,140,,,110,,,110,,130,110
Y,3230,3140,2140,,,2850,2850,,3529,,2850,2850,,,,3110,,2140,2850,,,,,,,3140,,,2140,,
Y,360,360,,360,360,,,379,409,360,,,360,360,359,360,,,,,360,,,,360,360,,360,,440,360
Y,110,110,70,110,110,119,119,119,129,110,119,119,110,110,119,110,,70,119,,110,110,,,110,110,,110,70,130,110
Y,600,650,440,660,670,519,519,679,679,630,519,519,650,630,639,650,,440,519,,650,650,,,660,660,,630,440,740,670
Y,630,680,490,690,700,539,539,709,719,670,539,539,680,670,679,680,,490,539,,680,680,,,690,690,,670,490,790,700
Y,645,660,540,680,670,559,559,709,719,670,569,559,680,650,649,670,,540,559,,670,700,,,660,680,,650,540,810,700
Y,360,340,260,360,360,259,289,399,369,340,259,289,370,350,349,370,,260,289,,390,360,,,340,370,,380,260,460,370
Y,400,360,280,440,410,399,319,439,389,380,399,319,410,390,399,390,,280,319,,440,390,,,390,400,,410,280,490,400
Y,440,390,300,460,450,479,339,469,479,440,469,339,440,440,419,440,,300,339,,460,450,,,410,440,,440,300,520,440
Y,370,340,220,370,360,259,289,369,359,340,259,289,410,370,339,380,,220,289,,350,340,,,340,370,,380,220,470,410
Y,440,370,270,440,400,399,319,439,399,390,419,299,420,400,379,400,,270,319,,390,360,,,370,400,,420,270,490,450
Y,450,400,280,460,440,479,339,459,489,510,479,329,460,480,419,450,,280,339,,410,440,,,440,440,,450,280,540,460
Y,745,760,640,780,770,659,619,809,819,770,659,619,780,750,749,770,,640,619,,770,800,,,760,730,,750,640,910,800
Y,380,380,320,380,370,419,339,379,389,380,,329,370,380,399,380,,320,339,,,,,,390,380,,380,320,410,400
Y,350,350,300,360,340,359,319,339,369,340,,319,340,360,359,360,,300,319,,,,,,340,340,,360,300,390,360
Y,290,290,260,290,290,299,289,289,319,290,,289,290,290,299,290,,260,289,,,,,,290,290,,290,260,340,290
Y,380,380,320,380,370,419,339,379,389,380,,329,370,380,399,380,,320,339,,,,,,390,380,,380,320,410,400
Y,350,350,300,360,340,359,319,339,369,340,,319,340,360,359,360,,300,319,,,,,,340,340,,360,300,390,360
Y,290,290,260,290,290,299,289,289,319,290,,289,290,290,299,290,,260,289,,,,,,290,290,,290,260,340,290
Y,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,100,100,,100,100,,,100,100,,100,100,100,100
Y,300,300,300,300,,300,300,,300,300,300,300,,300,,300,,300,300,,,300,,,300,,,,300,300,300
Y,500,500,500,500,,500,500,,500,500,500,500,,500,,500,,500,500,,,500,,,500,,,,500,500,500
Y,1190,1180,990,,1170,1149,1059,1199,1209,,1159,1059,1100,,1179,1195,,990,1059,,1185,,,,1160,1150,,,990,1380,1150
Y,989,989,849,989,989,699,729,989,1189,989,699,729,989,989,989,989,,849,729,,989,989,,,989,989,,989,849,1239,989
Y,719,719,979,719,719,819,879,719,899,719,819,879,719,719,719,719,,979,869,,719,719,,,719,719,,719,979,969,719
Y,530,540,450,530,520,439,469,539,569,530,439,489,520,530,536,495,,450,469,,520,520,,,495,530,,520,440,590,510
Y,1260,1220,1080,1145,1220,1103,1162,1260,1340,1250,1103,1162,1210,1220,1150,1180,,1080,1179,,1200,1200,,,1195,1145,,1220,1080,1490,1210
Y,1390,1410,1230,1420,1400,1489,1349,1429,1599,1440,1499,1329,1375,1380,1449,1410,,1230,1299,,1400,1400,,,1400,1400,,1420,1230,1680,1390
Y,1190,1145,1080,1145,1200,1089,1159,1175,1355,1240,1119,1169,1175,1180,1160,1175,,1080,1159,,1130,1200,,,1160,1145,,1130,1080,1480,1190
Y,1220,1220,1050,1200,1180,1079,1099,1259,1319,1250,1079,1119,1180,1190,1219,1210,,1050,1119,,1180,1180,,,1190,1170,,1200,1050,1470,1190
Y,1150,1050,975,1050,1050,949,929,1149,1179,1110,949,929,1070,1090,1089,1120,,980,929,,1060,1050,,,1100,1110,,1110,980,1320,1080
Y,1340,1330,1125,1315,1290,1149,1169,1295,1380,1290,1129,1169,1260,1315,1350,1280,,1125,1169,,1260,1300,,,1280,1260,,1275,1130,1570,1280
Y,1260,1220,940,1250,1220,1129,1149,1259,1339,1210,1139,1149,1210,1220,1209,1210,,940,1149,,1200,1200,,,1200,1210,,1240,940,1490,1210
Y,1150,1110,910,,1100,1129,999,1139,1139,,1139,999,1110,,1099,1110,,910,979,,1120,,,,1120,1120,,,910,1280,1105
Y,1450,1450,1170,1450,1470,1219,1229,1470,1560,1450,1219,1239,1450,1450,1470,1450,,1170,1249,,1450,1450,,,1450,1450,,1450,1170,1730,1450
Y,60,60,80,50,50,75,75,,59,50,75,75,50,60,,50,,80,75,,50,50,,,50,50,,50,80,60,50
Y,50,50,80,50,50,75,75,59,59,50,75,75,50,50,59,50,,80,75,,60,40,,,50,50,,50,80,60,50
Y,50,50,80,50,50,75,75,,59,50,75,75,50,50,,50,,80,75,,60,40,,,50,50,,50,80,60,50
Y,60,60,100,50,50,75,75,39,59,50,75,75,50,60,39,50,,100,75,,50,50,,,50,50,,50,100,60,50
Y,260,250,230,250,250,279,269,265,269,280,279,279,260,250,215,260,,230,279,,250,240,,,250,250,,260,230,260,260
Y,30,30,25,30,30,50,59,30,30,30,50,59,30,30,30,30,,25,59,,30,30,,,30,30,,30,25,30,30
Y,30,30,25,30,30,50,59,30,30,30,50,59,30,30,30,30,,25,59,,30,30,,,30,30,,30,25,30,30
Y,30,30,130,30,30,,39,30,30,30,,39,30,30,30,30,,130,39,,30,30,,,30,30,,30,130,30,30
Y,60,60,75,60,60,89,89,60,60,60,89,89,60,60,60,60,,75,89,,60,60,,,60,60,,60,75,60,60
Y,230,210,160,200,250,219,189,229,219,150,219,199,210,190,209,210,,160,199,,180,160,,,210,210,,240,160,250,230
Y,1255,1255,1160,1255,1240,1249,1249,1260,1440,1300,1229,1259,1240,1240,1280,1280,,1160,1249,,1240,1240,,,1255,1220,,1255,1160,1520,1280
Y,630,570,510,600,590,569,579,595,669,610,579,619,590,560,599,620,,510,599,,580,600,,,590,560,,610,510,710,595
Y,980,900,850,900,900,849,819,959,1089,910,849,849,940,890,919,940,,850,829,,880,910,,,920,890,,930,850,1260,930
Y,630,590,530,600,590,559,599,605,679,600,589,619,620,560,589,595,,530,619,,580,630,,,590,550,,610,530,720,580
Y,925,880,800,910,915,829,819,915,1055,925,849,849,905,850,885,925,,800,879,,820,955,,,875,890,,915,800,1195,900
Y,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,,350,350,,350,350,,,350,350,,350,350,350,350
Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,,199,199,,199,199,,,199,199,,199,199,199,199
Y,600,600,500,600,600,500,500,600,600,600,500,500,600,600,600,600,,500,500,,600,600,,,600,600,,600,500,,600
Y,40,40,,30,30,,,29,39,40,,,40,40,29,30,,,,,30,30,,,40,40,,30,,30,30
Y,100,100,80,100,100,139,139,100,100,100,139,159,100,100,100,100,,80,149,,100,100,,,100,100,,100,80,115,100
Y,370,370,290,370,390,349,369,389,389,370,349,369,370,370,389,370,,290,399,,370,370,,,370,370,,370,290,520,370
Y,310,310,240,310,340,289,299,339,339,310,289,299,310,310,339,310,,240,349,,310,310,,,310,310,,310,240,460,310
Y,270,270,200,270,290,249,249,289,289,270,249,249,270,270,289,270,,200,279,,270,270,,,270,270,,270,200,400,270
Y,370,370,290,370,390,349,369,389,389,370,349,369,370,370,389,370,,290,399,,370,370,,,370,370,,370,290,520,370
Y,310,310,240,310,340,289,299,339,339,310,289,299,310,310,339,310,,240,349,,310,310,,,310,310,,310,240,460,310
Y,270,270,200,270,290,249,249,289,289,270,249,249,270,270,289,270,,200,279,,270,270,,,270,270,,270,200,400,270
Y,370,370,290,370,390,349,369,389,389,370,349,369,370,370,389,370,,290,399,,370,370,,,370,370,,370,290,520,370
Y,310,310,240,310,340,289,299,339,339,310,289,299,310,310,339,310,,240,349,,310,310,,,310,310,,310,240,460,310
Y,270,270,200,270,290,249,249,289,289,270,249,249,270,270,289,270,,200,279,,270,270,,,270,270,,270,200,400,270
Y,200,210,160,210,210,199,189,219,219,210,199,199,210,210,209,210,,160,199,,210,210,,,210,170,,210,160,240,210
Y,395,395,290,395,395,319,319,419,439,395,319,299,370,415,399,395,,290,319,,395,395,,,395,395,,395,290,480,395
Y,395,395,290,395,395,319,319,419,439,395,319,299,370,415,399,395,,290,319,,395,395,,,395,395,,395,290,480,395
Y,700,700,600,700,700,600,600,700,700,700,600,600,700,700,700,700,,600,600,,700,700,,,700,700,,700,600,,700
Y,840,840,740,840,840,719,719,839,969,840,719,719,840,840,839,840,,740,719,,840,840,,,840,840,,840,740,960,840
Y,1450,1450,1160,1450,1440,1149,1149,1460,1615,1450,1149,1149,1440,1450,1460,1450,,1160,1149,,1440,1440,,,1440,1450,,1440,1160,1660,1430
Y,1510,1510,1240,1510,1535,1229,1229,1545,1655,1510,1229,1229,1510,1510,1535,1510,,1240,1229,,1510,1510,,,1510,1510,,1510,1240,1740,1510
Y,720,720,610,720,740,599,599,739,819,720,599,599,720,720,739,720,,610,599,,720,720,,,720,720,,720,610,820,720
Y,1290,1290,1070,1290,1320,1059,1059,1319,1469,1290,1059,1059,1290,1290,1319,1290,,1070,1059,,1290,1290,,,1290,1290,,1290,1070,1470,1290
Y,1360,1360,1140,1360,1400,1129,1129,1399,1560,1360,1129,1129,1360,1360,1399,1360,,1140,1129,,1360,1360,,,1360,1360,,1360,1140,1570,1360
Y,30,30,25,30,30,50,59,30,30,30,50,59,30,30,30,30,,25,59,,30,30,,,30,30,,30,25,30,30
Y,420,420,290,420,420,319,319,420,445,420,319,299,420,420,420,420,,290,319,,420,420,,,420,420,,420,290,480,420
Y,800,800,700,800,800,700,700,800,800,800,700,700,800,800,800,800,,700,700,,800,800,,,800,800,,800,700,,800
Y,495,495,400,495,529,399,399,529,549,495,399,399,495,495,529,495,,400,399,,495,495,,,495,495,,495,400,620,495
Y,495,495,400,495,529,399,399,529,549,495,399,399,495,495,529,495,,400,399,,495,495,,,495,495,,495,400,620,495
Y,1395,1395,1120,1395,1439,1139,1139,1439,1459,1395,1139,1139,1395,1395,1439,1395,,1120,1139,,1395,1395,,,1395,1395,,1395,1120,1525,1395
Y,1455,1455,1220,1455,1499,1239,1239,1499,1519,1455,1239,1239,1455,1455,1499,1455,,1220,1239,,1455,1455,,,1455,1455,,1455,1220,1595,1455
Y,1395,1395,1120,1395,1439,1139,1139,1439,1459,1395,1139,1139,1395,1395,1439,1395,,1120,1139,,1395,1395,,,1395,1395,,1395,1120,1525,1395
Y,1455,1455,1220,1455,1499,1239,1239,1499,1519,1455,1239,1239,1455,1455,1499,1455,,1220,1239,,1455,1455,,,1455,1455,,1455,1220,1595,1455
Y,1395,1395,1120,1395,1439,1139,1139,1439,1459,1395,1139,1139,1395,1395,1439,1395,,1120,1139,,1395,1395,,,1395,1395,,1395,1120,1525,1395
Y,1455,1455,1220,1455,1499,1239,1239,1499,1519,1455,1239,1239,1455,1455,1499,1455,,1220,1239,,1455,1455,,,1455,1455,,1455,1220,1595,1455
Y,1035,1035,950,1035,1075,1149,1049,1075,1090,1035,1139,1049,1070,1035,1075,1035,,950,1049,,1035,1035,,,1035,,,1035,950,1130,1035
Y,1590,1590,1280,1495,1670,1499,1449,1640,1740,1610,1499,1399,1680,1640,1640,1590,,1280,1399,,1495,1610,,,1590,,,1590,1280,1880,1590
Y,1535,1650,1340,1535,1750,1669,1579,1730,1619,1700,1649,1619,1535,1535,1559,1535,,1340,1579,,1650,1535,,,1535,,,1535,1340,1795,1535
Y,25,25,95,25,25,159,159,25,49,25,159,159,25,25,25,25,,95,159,,25,25,,,25,,,25,95,40,25
Y,60,60,85,60,60,149,149,60,60,60,149,149,60,60,60,60,,85,149,,60,60,,,60,60,,60,85,60,60
Y,30,30,25,30,30,59,59,30,30,30,59,59,30,30,30,30,,25,59,,30,30,,,30,30,,30,25,30,30
Y,980,980,795,980,980,869,849,980,1020,980,859,849,980,980,980,980,,795,849,,980,980,,,980,980,,980,795,1070,980
Y,1315,1315,1195,1315,1315,1279,1259,1315,1480,1315,1269,1259,1315,1315,1315,1315,,1195,1259,,1315,1315,,,1315,1315,,1315,1195,1560,1315
Y,1355,1355,1295,1355,1355,1359,1339,1355,1145,1355,1349,1339,1355,1355,1355,1355,,1295,1339,,1355,1355,,,1355,1355,,1355,1295,1655,1355
Y,1040,1040,925,1040,1040,1069,1069,1040,1520,1040,1059,1059,1040,1040,1040,1040,,925,1059,,1040,1040,,,1040,1040,,1040,925,1155,1040
Y,1415,1415,1350,1415,1415,1479,1469,1415,1520,1415,1469,1469,1415,1415,1415,1415,,1350,1469,,1415,1415,,,1415,1415,,1415,1350,1620,1415
Y,1485,1485,1395,1485,1485,1559,1549,1485,1615,1485,1549,1549,1485,1485,1485,1485,,1395,1549,,1485,1485,,,1485,1485,,1485,1395,1715,1485
Y,495,495,400,495,529,399,399,529,549,495,399,399,495,495,529,495,,400,399,,495,495,,,495,495,,495,400,620,495
Y,1395,1395,1120,1395,1439,1139,1139,1439,1459,1395,1139,1139,1395,1395,1439,1395,,1120,1139,,1395,1395,,,1395,1395,,1395,1120,1525,1395
Y,1455,1455,1220,1455,1499,1239,1239,1499,1519,1455,1239,1239,1455,1455,1499,1455,,1220,1239,,1455,1455,,,1455,1455,,1455,1220,1595,1455
Y,1395,1395,1120,1395,1439,1139,1139,1439,1459,1395,1139,1139,1395,1395,1439,1395,,1120,1139,,1395,1395,,,1395,1395,,1395,1120,1525,1395
Y,1455,1455,1220,1455,1499,1239,1239,1499,1519,1455,1239,1239,1455,1455,1499,1455,,1220,1239,,1455,1455,,,1455,1455,,1455,1220,1595,1455
Y,1395,1395,1120,1395,1439,1139,1139,1439,1459,1395,1139,1139,1395,1395,1439,1395,,1120,1139,,1395,1395,,,1395,1395,,1395,1120,1525,1395
Y,1455,1455,1220,1455,1499,1139,1139,1499,1519,1455,1139,1139,1455,1455,1499,1455,,1220,1139,,1455,1455,,,1455,1455,,1455,1220,1595,1455
Y,595,595,515,595,629,559,559,629,615,595,559,559,595,595,629,595,,515,559,,595,595,,,595,595,,595,515,670,595
Y,950,950,770,950,960,819,819,960,1020,950,819,819,950,950,960,950,,770,819,,950,950,,,950,950,,950,770,1250,950
Y,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,,210,,,,,299,,,,,299,,,,,,,299,,,,,,,,,,,,
Y,,110,,,,,,,119,110,,,,,,,,,,,,,,,60,,,,,110,
Y,,60,,60,60,,,59,,60,,,60,60,59,,,,,,60,60,,,60,60,,60,,70,60
Y,,,3910,,,,,,,,,,,,,,,3910,,,,,,,,,,,3910,,
Y,,,10000,,,,,,,,,,,,,,,10000,,,,,,,,,,,10000,,
Y,,,435,,,459,479,,,,459,479,,,,,,440,479,,,,,,,,,,440,,
Y,,,535,,,599,589,,,,599,599,,,,,,540,599,,,,,,,,,,540,,
Y,,,500,,,,,,,,,,,,,,,500,,,,,,,,,,,500,,
Y,,,320,,,,,,,,,,,,,,,320,,,,,,,,,,340,320,,
Y,,,300,,,,,,,,,,,,,,,300,,,,,,,,,,,300,,
Y,,,50,30,30,,,,39,,,,30,30,,,,50,,,30,30,,,30,30,,30,50,30,30
Y,,,60,,,149,149,,,,149,149,,,,,,60,149,,,,,,,,,,60,,
Y,,,100,,,50,,,,,50,,,,,,,100,,,,,,,,,,,100,,
Y,,,100,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,
Y,,,389,,,,,,,,,,,,,,,389,,,,,,,,,,,389,,
Y,,,99,,,,,,,,,,,,,,,99,,,,,,,,,,,99,,
Y,,,119,,,,,,,,,,,,,,,119,,,,,,,,,,,119,,
Y,,,1755,,,1919,1949,,,,1919,1929,,,,,,1745,1919,,,,,,,,,,1750,,
Y,,,260,,,259,289,,,,259,289,,,,,,260,289,,,,,,,,,,260,450,
Y,,,290,,,389,319,,,,399,299,,,,,,290,299,,,,,,,,,,290,480,
Y,,,320,,,459,329,,,,459,319,,,,,,320,319,,,,,,,,,,320,510,
Y,,,100,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,
Y,,,120,,,,,,,,,,,,,,,120,,,,,,,,,,240,120,250,
Y,,,820,,,,,,,,,,,,,,,820,,,,,,,,,,,820,,
Y,,,800,,,769,839,,,,799,859,,,,,,800,839,,,,,,,,,,800,,
Y,,,390,,,379,399,,,,389,389,,,,,,390,399,,,,,,,,,,390,,
Y,,,100,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,
Y,,,100,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,
Y,,,349,,,,,,,,,,,,,,,349,,,,,,,,,,,349,,
Y,,,290,,,389,319,,,,399,299,,,,,,290,299,,,,,,,,,,290,480,
Y,,,410,,,,,,,,,,,,,,,410,,,,,,,,,,,410,,
Y,,,320,,,459,329,,,,459,319,,,,,,320,319,,,,,,,,,,320,510,
Y,,,2355,,,,,,,,,,,,,,,2285,,,,,,,,,,,2290,,
Y,,,200,,,,,,,,,,,,,,,200,,,,,,,,,,,200,,
Y,,,395,,,,,,,,,,,,,,,395,,,,,,,,,,,395,,
