nsn,address,items_with_price,lat,lon
3262,"984 N MAIN ST, BLUFFTON, IN, 46714",424,40.755827,-85.166708
3278,"6120 CENTRAL AVENUE, PORTAGE, IN, 46368-3602",410,41.576412,-87.178381
3289,"2111 LAFAYETTE AVE, TERRE HAUTE, IN, 47805-2917",546,39.509265,-87.384482
3310,"2910 W 3RD ST (FRANKLIN RD.), BLOOMINGTON, IN, 47404",528,39.165085,-86.57163
3395,"7000 N GRAHAM RD, INDIANAPOLIS, IN, 46220-4018",512,39.881683,-86.070265
3415,"400 COMMERCE RD, RICHMOND, IN, 47374-2647",465,39.833315,-84.824447
3443,"518 W 30TH ST, CONNERSVILLE, IN, 47331-2502",450,39.671868,-85.135138
3540,"951 WEST MAIN STREET, PERU, IN, 46970-1739",419,40.744481,-86.096058
3546,"2001 W BROADWAY, PRINCETON, IN, 47670-1084",423,38.354779,-87.592073
3590,"1300 NORTH CASS STREET, WABASH, IN, 46992-1028",429,40.812873,-85.83657
3595,"3501 W 86TH ST, INDIANAPOLIS, IN, 46268-1930",491,39.911254,-86.22
3597,"4711 SOUTH MIAMI, SOUTH BEND, IN, 46614-3225",401,41.626642,-86.2355
3716,"410 N 13TH ST, DECATUR, IN, 46733-1256",400,40.833029,-84.937208
3719,"3960 1ST AVE, EVANSVILLE, IN, 47710-3612",0,38.015319,-87.574459
3724,"2333 SAGAMORE PKWY S, LAFAYETTE, IN, 47905-5113",428,40.393934,-86.854551
3894,"750 E CARMEL DR, CARMEL, IN, 46032-2806",429,39.962448,-86.114367
3953,"149 E HWY 66, TELL CITY, IN, 47586",438,37.937076,-86.759067
3955,"1020 BROAD RIPPLE AVE, INDIANAPOLIS, IN, 46220",527,39.870209,-86.140782
4041,"1822 INDIANAPOLIS BLVD, WHITING, IN, 46394-1327",461,41.680817,-87.501346
4079,"907 E NATIONAL AVE, BRAZIL, IN, 47834-2705",401,39.525736,-87.114756
