en-US
Hamburger
Double Hamburger
Cheeseburger
Double Cheeseburger
Quarter Pounder without Cheese
Quarter Pounder With Cheese
Filet-O-Fish
McChicken
Small Fries
Med Fries
Cheese
6 Chicken McNuggets
Small French Fries
Hotcakes
Hotcakes & Sausage
Sausage Patty
English Muffin
Hash Brown
Egg McMuffin
Hotcakes & Sausage Extra Value Meal
20 Chicken McNuggets (Serves 2)
Sausage 'N Egg McMuffin
Sausage McMuffin
Sml Coca-Cola
Sml Barq's Root Beer
Sml Sprite
Sml Diet Coke
Med Coca-Cola
Med Barq's Root Beer
Med Sprite
Med Diet Coke
Lrg Coca-Cola
Lrg Barq's Root Beer
Lrg Sprite
Lrg Diet Coke
Fudge Sundae
Caramel Sundae
6 McNuggets Extra Value Meal
4 Chicken McNuggets
Child Size Coca-Cola
Child Size Diet Coke
Child Size Sprite
Child Size Barq's Root Beer
Lrg Fries
Double Quarter Pounder with Cheese Extra Value Meal
2 Hamburger Extra Value Meal
Egg McMuffin Extra Value Meal
Sausage 'N Egg McMuffin Extra Value Meal
Double Cheeseburger Extra Value Meal
Sausage McMuffin McValue Meal
Quarter Pounder with Cheese Extra Value Meal
Filet-O-Fish Extra Value Meal
McChicken Extra Value Meal
6 McNugget Extra Value Meal
Nugget Sauce
6 McNuggets
Dasani Water
Baked Apple Pie
Extra Sundae Topping
Double Quarter Pounder With Cheese
Happy Meal Toy
2 Cheeseburger Extra Value Meal
Canadian Back Bacon
"Cheeseburger, No Meat"
Quarter Pounder without Cheese Extra Value Meal
Quarter Pounder Cheese
Sausage Egg McMuffin
Double Quarter Pounder without Cheese
Double Quarter Pounder without Cheese Extra Value Meal
Bacon Strips
"Hamburger, No Meat"
Party Charge
HM Chsb Party Charge
HM 4Nug Party Charge
HM Htck Party Charge
Hotcakes & Bacon
Hotcakes & Bacon Extra Value Meal
$1 Donation
Your donation helps families with sick children
Shredded Lettuce
Tomato
2 Baked Apple Pies
Mayo-Style Sauce
Sml Chocolate Triple Thick Milkshake
Sml Vanilla Triple Thick Milkshake
Sml Strawberry Triple Thick Milkshake
Med Chocolate Triple Thick Milkshake
Med Vanilla Triple Thick Milkshake
Med Strawberry Triple Thick Milkshake
Lrg Chocolate Triple Thick Milkshake
Lrg Vanilla Triple Thick Milkshake
Lrg Strawberry Triple Thick Milkshake
Snack Size Chocolate Milkshake
Snack Size Vanilla Milkshake
Snack Size Strawberry Milkshake
Tartar Sauce
Bottled Water
Gravy
Meat Patty
Cheese Curds
Snack Size Shamrock Shake
Sml Shamrock Shake
Med Shamrock Shake
Lrg Shamrock Shake
Sausage McGriddles
Sausage McGriddles McValue Meal
Large Coke
Large Diet Coke
Large Sprite
Large Barq's Root Beer
Crispy Chicken Patty
Mayo-Style Sauce Packet
Medium Coke
Sausage 'n' Egg McMuffin Extra Value Meal
Sausage McMuffin Extra Value Meal
Chicken Patty
McGriddles
Grilled Chicken Patty
Sml Premium Roast Coffee
Med Premium Roast Coffee
Sml Orange Pekoe Tea
Med Orange Pekoe Tea
Sml Earl Grey Tea
Med Earl Grey Tea
Sml Green Tea
Med Green Tea
Kiddie Cone
10 Chicken McNuggets
10 McNuggets Extra Value Meal
Small Premium Roast Coffee
Apple Slices
Child Size Fruitopia Strawberry
Sml Fruitopia Strawberry
Med Fruitopia Strawberry
Lrg Fruitopia Strawberry
Lrg Premium Roast Coffee
Medium Fries
Sml Fries
Sausage McGriddle Extra Value Meal
Filet-O-Fish Patty
4 McNuggets
Child Size Coke
Junior Chicken
Child Size Fruitopia Orange
Sml Fruitopia Orange
Med Fruitopia Orange
Lrg Fruitopia Orange
Child Size Coke Zero
Sml Coke Zero
Med Coke Zero
Lrg Coke Zero
Hotcakes Extra Value Meal
Sml Coke
Large Premium Roast Coffee
Med Iced Coffee
Med Vanilla Iced Coffee
Egg ‘N Cheese McMuffin
Egg ‘N Cheese McMuffin Extra Value Meal
Yogurt
Round Egg
Sml Iced Coffee
Lrg Iced Coffee
Sml Vanilla Iced Coffee
Lrg Vanilla Iced Coffee
Vanilla Cone
Sml Premium Roast Decaf Coffee
Small Decaf Coffee
Med Premium Roast Decaf Coffee
Medium Decaf Coffee
Lrg Premium Roast Decaf Coffee
