any,220,235,364,1424,2023,2279,2427,2570,3140,3397,3498,3514,3865,3907,4071,4092,4179,4238,4404,4456,4644,4654,4738,4787,4919,5249,5553,5590,5659,5731,5808,6011,6029,6228,6231,6849,7164,7712,8084,10147,10367,10393,10833,10858,11060,11066,11098,11473,11550,11796,11807,11885,12190,12391,12495,12501,13262,13697,14673,15793,16369,18534,20105,20533,21191,22258,22591,22592,22852,23481,23529,23895,24370,25211,26250,27183,27525,28191,28808,28828,30148,30374,30519,30578,30903,30968,31141,31188,31305,31397,31404,31442,31566,31869,31902,31973,32613,33423,33972,35806
Y,269,259,259,259,249,399,329,269,269,229,339,259,239,299,339,329,259,,219,229,279,259,269,249,,259,259,259,229,249,239,349,259,329,429,380,259,299,329,380,380,259,229,259,,239,,299,319,399,,339,219,249,299,269,239,259,299,,,219,329,380,339,229,259,259,299,229,259,259,299,319,439,380,229,249,,,,,,,,,,279,,,259,399,380,329,,299,259,399,249,
Y,369,419,369,399,299,499,419,369,399,339,389,369,299,389,419,419,419,,359,339,409,369,399,299,,369,369,399,329,299,329,399,419,419,529,430,369,399,419,430,430,369,329,399,,329,,419,389,499,,419,339,299,389,399,299,369,419,,,359,419,430,419,339,369,369,389,329,369,379,389,389,529,430,319,389,,,,,,,,,,409,,,369,499,430,419,,419,369,499,299,
Y,429,449,419,459,349,599,469,429,449,389,439,419,349,439,459,469,449,,419,389,459,419,449,349,,419,419,449,389,349,469,489,449,469,599,480,419,449,469,480,480,419,399,449,,419,,459,439,599,,459,389,349,439,449,369,419,459,,,419,469,480,459,389,419,419,439,379,419,429,439,439,599,480,379,439,,,,,,,,,,459,,,419,599,480,469,,459,419,599,349,
Y,269,259,259,259,249,399,329,269,269,229,339,259,239,299,339,329,259,,219,229,279,259,269,249,,259,259,259,229,249,239,349,259,329,429,380,259,299,329,380,380,259,229,259,,239,,299,319,399,,339,219,249,299,269,239,259,299,,,219,329,380,339,229,259,259,299,229,259,259,299,319,439,380,229,249,,,,,,,,,,279,,,259,399,380,329,,299,259,399,249,
Y,369,419,369,399,299,499,419,369,399,339,389,369,299,389,419,419,419,,359,339,409,369,399,299,,369,369,399,329,299,329,399,419,419,529,430,369,399,419,430,430,369,329,399,,329,,419,389,499,,419,339,299,389,399,299,369,419,,,359,419,430,419,339,369,369,389,329,369,379,389,389,529,430,319,389,,,,,,,,,,409,,,369,499,430,419,,419,369,499,299,
Y,1199,,1439,,1339,2099,1619,1229,,,1469,1439,1259,,1559,1289,,,1329,,,1439,,1239,,1449,1439,,,1349,,,,1619,,1590,1449,1329,1619,,,1439,,1199,,,,1359,1529,2099,,1559,,1239,,,1269,1439,1329,,,1329,1289,,1549,,1439,1439,,,1439,1179,,1529,2299,,1249,,,,,,,,,,,,,,1439,2099,,1289,,1359,1449,2119,1299,
Y,429,449,419,459,349,599,469,429,449,389,439,419,349,439,459,469,449,,419,389,459,419,449,349,,419,419,449,389,349,469,489,449,469,599,480,419,449,469,480,480,419,399,449,,419,,459,439,599,,459,389,349,439,449,369,419,459,,,419,469,480,459,389,419,419,439,379,419,429,439,439,599,480,379,439,,,,,,,,,,459,,,419,599,480,469,,459,419,599,349,
Y,219,259,259,219,249,399,379,219,269,219,259,259,219,299,339,379,259,,289,239,279,259,269,249,,259,259,219,229,249,219,329,259,379,429,385,259,329,379,385,385,259,219,219,,230,,329,319,399,,339,219,249,299,269,219,259,329,,,299,379,385,339,219,259,259,299,239,259,219,299,319,469,385,219,319,,,,,,,,,,279,,,259,399,385,379,,329,259,399,249,
Y,369,399,369,399,299,499,429,369,399,339,389,369,299,389,419,429,399,,339,359,409,369,399,299,,369,369,399,329,299,359,379,399,429,529,435,369,399,429,435,435,369,359,399,,359,,399,389,499,,419,339,299,389,399,299,369,399,,,349,429,435,419,339,369,369,389,359,369,369,389,389,529,435,299,369,,,,,,,,,,409,,,369,499,435,429,,399,369,499,299,
Y,419,449,419,449,349,599,459,429,449,389,439,419,359,419,459,469,,,389,419,459,419,449,349,,419,419,449,389,349,419,459,449,459,599,485,419,429,459,485,485,419,419,449,,419,,449,439,599,,459,389,349,419,449,359,419,449,,,399,469,485,459,389,419,419,419,419,419,429,419,439,599,485,359,419,,,,,,,,,,459,,,419,599,485,469,,449,419,599,349,
Y,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,35,70,69,35,99,79,50,35,79,99,89,69,79,69,99,50,70,,99,50,79,69,79,79,,69,69,35,89,99,50,70,70,50,79,,69,60,50,95,95,69,89,35,,50,,60,99,79,,99,79,99,69,79,79,69,60,,,99,50,95,99,99,69,69,69,50,69,35,69,99,60,95,79,67,,,,,,,,,79,79,,,69,79,95,50,,60,69,79,119,
Y,299,269,319,349,319,379,329,299,299,319,359,339,229,319,339,349,269,,349,289,349,339,329,319,,339,339,369,359,299,319,319,269,329,379,385,319,349,329,385,385,319,319,349,,319,,359,239,369,,339,299,289,319,329,299,319,349,,,339,349,385,339,279,339,319,319,299,319,299,319,269,449,385,259,379,,,,,,,,,319,359,,,319,379,385,349,,339,319,389,289,
Y,269,299,319,349,339,499,389,279,359,259,389,309,259,309,399,339,299,,329,269,359,319,349,329,,309,319,339,359,299,349,369,299,389,519,385,309,349,389,385,385,309,299,339,,359,,379,369,499,,399,259,339,319,329,269,309,339,,,299,339,385,399,259,309,309,309,259,319,289,309,379,539,385,259,389,,,,,,,,,329,369,,,309,499,385,339,,379,309,499,299,
Y,359,349,399,419,399,559,439,379,399,339,439,399,319,399,439,389,349,,399,319,389,399,399,399,,399,399,429,469,389,399,469,379,439,559,435,399,429,439,435,435,399,349,439,,399,,449,429,559,,439,389,399,399,379,329,399,419,,,389,389,435,439,359,399,399,399,329,399,359,399,419,599,435,339,439,,,,,,,,,389,429,,,399,559,435,389,,449,399,549,399,
Y,459,399,429,459,449,599,489,489,439,419,519,429,339,429,499,429,369,,479,339,419,429,439,449,,449,439,469,539,439,449,569,399,489,629,485,439,469,489,485,485,439,389,469,,439,,489,479,599,,499,439,419,439,419,399,439,459,,,459,429,485,499,399,439,429,439,349,439,449,429,479,629,485,399,499,,,,,,,,,419,479,,,429,599,485,429,,489,439,599,419,
Y,269,299,319,349,339,499,389,279,359,259,389,309,259,309,399,339,299,,329,269,359,319,349,329,,309,319,339,359,299,349,369,299,389,519,385,309,349,389,385,385,309,299,339,,359,,379,369,499,,399,259,339,319,329,269,309,339,,,299,339,385,399,259,309,309,309,259,319,289,309,379,539,385,259,389,,,,,,,,,329,369,,,309,499,385,339,,379,309,499,299,
Y,359,349,399,419,399,559,439,379,399,339,439,399,319,399,439,389,349,,399,319,389,399,399,399,,399,399,429,469,389,399,469,379,439,559,435,399,429,439,435,435,399,349,439,,399,,449,429,559,,439,389,399,399,379,329,399,419,,,389,389,435,439,359,399,399,399,329,399,359,399,419,599,435,339,439,,,,,,,,,389,429,,,399,559,435,389,,449,399,549,399,
Y,219,259,259,219,249,399,379,219,269,219,259,259,219,299,329,379,259,,289,200,279,259,269,249,,259,259,219,229,249,200,329,259,379,429,385,259,329,379,385,385,259,219,219,,200,,329,319,399,,329,219,249,299,269,219,259,329,,,299,379,385,329,219,259,259,299,200,259,219,299,319,469,385,219,319,,,,,,,,,,279,,,259,399,385,379,,329,259,399,249,
Y,459,399,429,459,449,599,489,489,439,419,519,429,339,429,499,429,369,,479,339,419,429,439,449,,449,439,469,539,439,449,569,399,489,629,485,439,469,489,485,485,439,389,469,,439,,489,479,599,,499,439,419,439,419,399,439,459,,,459,429,485,499,399,439,429,439,349,439,449,429,479,629,485,399,499,,,,,,,,,419,479,,,429,599,485,429,,489,439,599,419,
Y,369,399,369,399,299,499,429,369,399,339,389,369,299,389,419,429,399,,339,359,409,369,399,299,,369,369,399,329,299,359,379,399,429,529,435,369,399,429,435,435,369,359,399,,359,,399,389,499,,419,339,299,389,399,299,369,399,,,349,429,435,419,339,369,369,389,329,369,369,389,389,529,435,299,369,,,,,,,,,,409,,,369,499,435,429,,399,369,499,299,
Y,419,449,419,449,349,599,459,429,449,389,439,419,359,419,459,469,,,389,419,459,419,449,349,,419,419,449,389,349,419,459,449,459,599,485,419,429,459,485,485,419,419,449,,419,,449,439,599,,459,389,349,419,449,359,419,449,,,399,469,485,459,389,419,419,419,379,419,429,419,439,599,485,359,419,,,,,,,,,,459,,,419,599,485,469,,449,419,599,349,
Y,269,299,319,349,339,499,389,279,359,259,389,309,259,309,399,339,299,,329,269,359,319,349,329,,309,319,339,359,299,349,369,299,389,519,385,309,349,389,385,385,309,299,339,,359,,379,369,499,,399,259,339,319,329,269,309,339,,,299,339,385,399,259,309,309,309,259,319,289,309,379,539,385,259,389,,,,,,,,,329,369,,,309,499,385,339,,379,309,499,299,
Y,359,349,399,419,399,559,439,379,399,339,439,399,319,399,439,389,349,,399,319,389,399,399,399,,399,399,429,469,389,399,469,379,439,559,435,399,429,439,435,435,399,349,439,,399,,449,429,559,,439,389,399,399,379,329,399,419,,,389,389,435,439,359,399,399,399,329,399,359,399,419,599,435,339,439,,,,,,,,,389,429,,,399,559,435,389,,449,399,549,399,
Y,539,529,549,579,489,719,529,499,559,559,549,539,459,529,569,529,529,,529,599,629,549,559,489,,559,549,589,629,499,599,539,529,529,689,565,549,499,529,565,565,539,599,579,,589,,519,519,719,,569,599,489,529,559,499,549,499,,,529,529,565,569,549,539,539,529,589,539,499,539,499,819,565,499,549,,,,,,,,,,649,,,549,719,565,529,,519,549,719,489,
Y,539,539,539,579,499,719,529,519,559,559,559,539,469,529,579,529,529,,519,599,629,539,559,499,,559,549,589,629,529,599,539,529,529,689,565,539,499,529,565,565,539,599,579,,599,,499,519,719,,579,599,499,529,559,499,539,489,,,539,529,565,579,549,539,539,529,599,539,499,529,499,799,565,499,549,,,,,,,,,,629,,,539,719,565,529,,499,539,719,499,
Y,459,399,429,459,449,599,489,489,439,419,519,429,339,429,499,429,369,,479,339,419,429,439,449,,449,439,469,539,439,449,569,399,489,629,485,439,469,489,485,485,439,389,469,,439,,489,479,599,,499,439,419,439,419,399,439,459,,,459,429,485,499,399,439,429,439,349,439,449,429,479,629,485,399,499,,,,,,,,,419,479,,,429,599,485,429,,489,439,599,419,
Y,100,,,100,,,,100,,,,,,,,100,,,,,,,,,,,,100,,,,,,100,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,100,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,
Y,120,,,120,,,,120,,,,,,,,129,,,,,100,,,,,,,120,,,,,,149,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,129,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,129,,,,,,
Y,159,,,120,,,,120,,,100,,,,,99,,,,,100,,,,,,,120,,,,,,100,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,100,,,,,,,,,120,,,,,,,,,,,,,,,,100,,,,,,99,,,,,,
Y,229,189,259,199,219,329,229,219,179,199,259,259,219,299,299,229,189,,169,249,179,259,179,169,,259,259,189,219,219,249,269,189,229,329,280,259,189,229,280,280,269,249,189,,249,,199,139,329,,299,219,199,299,179,219,269,199,,,159,229,280,299,199,269,259,299,249,259,229,299,259,349,280,239,149,,,,,,,,,179,189,,,259,329,280,229,,199,259,329,169,
Y,50,50,49,50,49,,49,50,59,30,99,49,49,59,39,50,50,,50,50,69,49,59,49,,49,49,50,,49,50,50,50,50,50,90,49,55,29,90,90,49,50,50,,50,,55,25,,,39,30,49,59,59,49,49,55,,,50,50,90,39,50,49,49,59,50,49,50,59,59,59,90,49,53,,,,,,,,,59,69,,,49,,90,50,,55,49,30,49,
Y,299,349,369,319,319,389,419,299,369,259,389,369,259,359,419,429,349,,289,349,379,369,369,319,,369,369,299,289,299,349,379,349,419,429,415,369,289,419,415,415,369,349,319,,349,,289,389,399,,419,259,299,359,369,279,299,289,,,289,429,415,419,259,369,369,359,349,369,299,359,389,469,415,259,339,,,,,,,,,,379,,,369,389,415,429,,289,369,389,319,
Y,259,219,359,289,389,200,329,369,249,299,,359,249,,,329,219,,339,290,259,359,239,329,,359,359,269,,369,290,,219,329,200,,359,,329,,,359,289,299,,290,,,349,200,,,289,349,,239,229,359,,,,339,329,,,289,359,359,,290,359,299,,299,,,289,329,,,,,,,,,239,299,,,359,200,,329,,,359,200,329,
Y,459,,579,469,,,549,479,,499,529,579,459,,,549,,,519,,,579,,,,579,579,479,,,,,,549,,,579,559,549,,,579,,489,,,,559,549,,,,469,,,,459,579,559,,,519,549,,,479,579,579,,,579,449,,529,,,459,539,,,,,,,,,,,,,579,,,549,,559,579,,,
Y,749,,799,749,,,849,759,,769,829,799,729,,,819,,,789,,,799,,,,799,799,769,,,,,,849,,,799,829,849,,,799,,769,,,,829,819,,,,739,,,,719,799,829,,,779,819,,,749,799,799,,,799,719,,799,,,729,819,,,,,,,,,,,,,799,,,819,,829,799,,,
Y,739,739,709,839,759,1049,829,739,819,799,808,749,679,779,849,809,739,,759,810,889,759,819,749,,739,759,839,929,769,810,899,739,829,1019,882,709,729,829,882,882,739,810,839,,810,,739,759,1009,,849,869,749,779,819,739,739,729,,,749,809,882,849,799,749,709,779,810,709,739,779,739,1149,882,699,699,,,,,,,,,,929,,,739,1049,882,809,,739,739,1058,749,
Y,739,739,709,839,779,1049,829,729,819,799,808,709,669,779,859,809,739,,739,819,889,709,819,769,,709,709,839,929,769,819,899,739,829,1019,882,709,699,829,882,882,709,819,839,,819,,699,759,1009,,859,869,769,779,819,739,709,699,,,739,809,882,859,799,709,709,779,819,709,739,779,739,1149,882,699,689,,,,,,,,,,909,,,709,1049,882,809,,699,709,1058,769,
Y,139,,59,139,,,39,139,,,,,,,49,,,,69,,,,,,,,,119,99,,,,,,,125,,99,39,125,125,,,149,,,,89,49,,,39,,,,,,,79,,,69,,125,39,,,59,,,,129,,69,,125,,89,,,,,,,,,,,,,59,,125,,,79,,,,
Y,169,139,189,189,199,149,179,199,159,199,189,189,159,179,199,179,129,,179,119,169,189,149,169,,189,189,179,259,189,119,169,139,179,149,200,189,199,179,200,200,189,159,199,,119,,199,189,149,,199,189,179,179,149,139,189,199,,,179,179,200,199,189,189,189,179,119,189,199,179,159,159,200,189,219,,,,,,,,,159,199,,,189,149,200,179,,199,189,149,159,
Y,119,100,100,139,,139,100,,100,100,,100,100,100,100,100,100,,100,100,100,100,100,,,100,100,119,100,,100,100,100,100,139,,100,100,100,,,100,100,139,,100,,100,,139,,100,100,,100,100,99,100,100,,,100,100,,100,100,100,100,100,100,100,119,100,,,,100,100,,,,,,,,,100,100,,,100,139,,100,,100,100,139,,
Y,129,129,100,119,,139,100,129,119,119,139,100,129,100,100,100,129,,129,100,129,100,119,,,100,100,119,100,,100,149,129,100,139,100,100,129,100,100,100,100,100,129,,100,,129,119,139,,100,119,,100,119,129,100,129,,,129,100,100,100,119,100,100,100,100,100,119,100,119,,100,129,119,,,,,,,,,119,129,,,100,139,100,100,,139,100,139,,
Y,139,149,139,149,,149,149,139,159,139,189,139,149,139,159,139,149,,139,139,159,139,159,,,139,139,139,179,,139,189,149,149,149,190,139,169,149,190,190,139,139,139,,139,,169,139,159,,159,129,,139,159,139,139,169,,,139,139,190,159,129,139,139,139,139,139,149,139,139,,190,149,129,,,,,,,,,159,159,,,139,159,190,139,,169,139,149,,
Y,159,179,159,159,,179,179,159,189,179,219,169,159,159,179,159,179,,169,179,189,159,199,,,159,159,169,199,,179,219,179,179,189,240,169,189,179,240,240,169,179,159,,179,,189,179,179,,179,159,,169,199,159,169,189,,,159,159,240,179,169,169,159,159,179,159,159,159,179,,240,169,159,,,,,,,,,189,189,,,159,189,240,159,,189,169,179,,
Y,649,739,558,639,488,789,797,659,729,,769,549,649,719,659,777,739,,729,749,799,538,729,478,,538,538,629,699,498,749,889,739,797,799,854,538,769,797,854,854,538,749,649,,749,,769,649,789,,659,,,719,729,649,559,769,,,729,777,854,659,,538,558,719,749,538,649,719,649,,854,649,,,,,,,,,,729,899,,,558,789,854,777,,769,538,789,,
Y,549,,579,619,,,549,549,,579,519,579,499,,,559,,,549,,,579,,,,569,599,619,,,,,,549,,,579,579,559,,,579,,629,,,,569,559,,,,639,,,,539,579,569,,,549,549,,,599,569,579,,,579,559,,539,,,569,579,,,,,,,,,,,,,579,,,559,,579,589,,,
Y,839,,809,899,,,849,819,,849,748,809,769,,,827,,,819,,,809,,,,809,809,909,,,,,,849,,,809,829,849,,,809,,909,,,,839,819,,,,909,,,,799,809,839,,,809,827,,,849,809,809,,,809,819,,799,,,819,839,,,,,,,,,,,,,809,,,827,,829,809,,,
Y,269,229,,299,378,200,,379,249,319,,,249,,,,229,,,,259,,239,318,,,,279,,358,,,229,,200,,,,,,,,289,319,,,,,359,200,,,299,338,,239,239,,,,,,,,,299,,,,,,319,,299,,,289,339,,,,,,,,,239,299,,,,200,,,,,,200,318,
Y,50,50,25,50,30,30,,50,,,49,25,,49,50,50,50,,40,,79,25,,30,,25,25,50,30,30,,,50,,,90,25,45,,90,90,25,,50,,,,45,,30,,,,30,49,,,25,45,,,40,50,90,50,,25,25,49,,25,50,49,25,,90,,40,,,,,,,,,,79,,,25,30,90,50,,45,25,30,30,
Y,269,259,259,259,249,399,329,269,269,229,339,259,239,299,339,329,259,,219,229,279,259,269,249,,259,259,259,229,249,239,349,259,329,429,380,259,299,329,380,380,259,229,259,,239,,299,319,399,,339,219,249,299,269,239,259,299,,,219,329,380,339,229,259,259,299,229,259,259,299,319,439,380,229,249,,,,,,,,,,279,,,259,399,380,329,,299,259,399,249,
Y,429,449,419,459,349,599,469,429,449,389,439,419,349,439,469,469,449,,419,389,459,419,449,349,,419,419,449,389,349,469,489,449,469,599,480,419,449,469,480,480,419,399,449,,419,,459,439,599,,469,389,349,439,449,369,419,459,,,419,469,480,469,389,419,419,439,379,419,429,439,439,599,480,379,439,,,,,,,,,,459,,,419,599,480,469,,459,419,599,349,
Y,249,259,289,259,249,399,329,259,269,229,359,289,239,319,339,329,259,,229,229,279,289,269,249,,289,289,249,229,249,229,339,259,329,429,385,289,299,329,385,385,289,229,259,,229,,299,319,399,,339,219,249,319,269,239,289,299,,,239,329,385,339,229,289,289,319,229,289,249,319,319,439,385,229,249,,,,,,,,,,299,,,289,399,385,329,,299,289,399,249,
Y,449,439,449,469,349,579,469,459,479,419,439,449,349,439,469,469,439,,419,379,489,449,479,349,,449,449,449,389,349,379,479,439,469,599,485,449,449,469,485,485,449,379,449,,379,,459,439,579,,469,419,349,439,479,349,449,459,,,419,469,485,469,419,449,449,439,379,449,449,439,439,599,485,349,439,,,,,,,,,,509,,,449,579,485,469,,459,449,579,349,
Y,219,259,259,219,249,399,379,219,269,219,259,259,219,299,329,379,259,,289,200,279,259,269,249,,259,259,219,229,249,200,329,259,379,429,385,259,329,379,385,385,259,219,219,,200,,329,319,399,,329,219,249,299,269,219,259,329,,,299,379,385,329,219,259,259,299,200,259,219,299,319,469,385,219,319,,,,,,,,,,279,,,259,399,385,379,,329,259,399,249,
Y,419,449,419,449,349,599,459,429,449,389,439,419,359,419,459,469,449,,389,419,459,419,449,349,,419,419,449,389,349,419,459,449,459,599,485,419,429,459,485,485,419,419,449,,419,,449,439,599,,459,389,349,419,449,359,419,449,,,399,469,485,459,389,419,419,419,379,419,429,419,439,599,485,359,419,,,,,,,,,,459,,,419,599,485,469,,449,419,599,349,
Y,159,160,100,209,229,89,239,159,159,139,149,149,129,,279,170,160,,60,30,179,149,159,219,,149,149,209,99,229,60,169,160,239,149,,149,109,239,,,149,30,209,,60,,109,100,89,,229,139,229,,159,129,149,109,,,60,170,,229,129,149,100,,30,149,159,,149,99,,129,99,,,,,,,,,,179,,,100,89,,170,,109,149,89,229,
Y,249,279,259,249,249,359,329,249,269,219,339,259,219,309,349,379,279,,219,249,279,259,269,249,,259,259,200,219,249,249,329,279,329,389,365,259,219,329,365,365,259,249,249,,249,,219,319,329,,349,219,249,309,269,219,259,219,,,219,379,365,349,219,259,259,309,249,259,200,309,319,439,365,200,249,,,,,,,,,,279,,,259,359,365,379,,219,259,359,249,
Y,55,50,30,55,,30,59,55,79,,49,30,,49,59,59,50,,39,30,79,30,79,,,30,30,55,40,,30,,50,59,,90,30,45,59,90,90,30,30,55,,30,,45,59,30,,59,,,49,79,,30,45,,,39,59,90,59,,30,30,49,30,30,55,49,59,,90,,40,,,,,,,,,79,79,,,30,30,90,59,,45,30,30,,
Y,55,50,29,55,,30,59,55,79,,49,29,,49,59,59,50,,39,,79,29,79,,,29,29,55,40,,,,50,59,,90,29,45,59,90,90,29,,55,,,,45,59,30,,59,,,49,79,,29,45,,,39,59,90,59,,29,29,49,,29,55,49,59,,90,,40,,,,,,,,,69,79,,,29,30,90,59,,45,29,30,,
Y,55,50,30,55,,,59,55,79,,,29,,49,59,59,50,,39,30,79,29,79,,,29,29,55,40,,30,,50,59,,90,29,45,59,90,90,29,30,55,,30,,45,59,,,59,,,49,79,,29,45,,,39,59,90,59,,29,30,49,30,29,55,49,59,49,90,,40,,,,,,,,,69,79,,,30,,90,59,,45,29,,,
Y,50,,50,50,30,89,50,50,,30,69,50,,50,29,60,,,40,30,,50,,30,,50,50,50,30,30,30,,,50,89,90,50,49,50,90,90,50,30,50,,30,,49,29,89,,29,30,30,50,,,50,49,,,40,60,90,29,30,50,50,50,30,50,59,50,29,99,90,,45,,,,,,,,,,,,,50,89,90,60,,49,50,89,30,
Y,100,90,50,119,30,99,140,100,119,80,79,50,80,75,89,140,90,,59,30,129,50,119,30,,50,50,119,109,30,30,100,90,140,99,175,50,99,140,175,175,50,30,119,,30,,99,59,99,,89,80,30,75,119,80,50,99,,,59,140,175,89,80,50,50,75,30,50,100,75,59,99,175,80,79,,,,,,,,,,149,,,50,99,175,140,,99,50,99,30,
Y,369,399,369,399,299,499,429,369,399,339,389,369,299,389,419,429,399,,339,359,409,369,399,299,,369,369,399,329,299,359,379,399,429,529,435,369,399,429,435,435,369,359,399,,359,,399,389,499,,419,339,299,389,399,299,369,399,,,349,429,435,419,339,369,369,389,329,369,369,389,389,529,435,299,369,,,,,,,,,,409,,,369,499,435,429,,399,369,499,299,
Y,369,419,369,399,299,499,419,369,399,339,389,369,299,389,419,419,419,,359,339,409,369,399,299,,369,369,399,329,299,329,399,419,419,529,430,369,399,419,430,430,369,329,399,,329,,419,389,499,,419,339,299,389,399,299,369,419,,,359,419,430,419,339,369,369,389,329,369,379,389,389,529,430,319,389,,,,,,,,,,409,,,369,499,430,419,,419,369,499,299,
Y,229,259,299,249,249,429,349,229,299,289,299,299,219,299,389,359,259,,239,239,299,299,299,269,,299,299,269,259,259,229,349,259,349,429,385,299,329,349,395,395,299,239,269,,229,,299,339,429,,389,259,239,299,279,219,299,299,,,239,349,395,389,229,299,299,299,239,299,239,299,339,439,395,259,279,,,,,,,,,279,319,,,299,429,395,359,,299,299,429,249,
Y,379,389,419,399,389,549,429,379,419,369,449,419,339,419,469,429,389,,419,369,429,419,419,369,,419,419,399,439,339,319,449,389,429,549,455,419,429,429,455,455,419,359,389,,319,,429,439,549,,469,369,389,419,419,319,419,429,,,419,429,455,469,379,419,419,419,339,419,379,419,419,559,455,329,429,,,,,,,,,399,449,,,419,549,455,429,,429,419,549,389,
Y,389,389,389,399,299,499,419,389,419,359,389,389,299,389,409,419,389,,359,329,419,389,419,299,,389,389,399,329,299,329,389,389,419,529,435,389,399,419,435,435,389,329,399,,329,,419,389,499,,409,359,299,389,419,299,389,419,,,359,419,435,409,359,389,389,389,329,389,389,389,389,529,435,299,389,,,,,,,,,,449,,,389,499,435,419,,419,389,499,299,
Y,200,259,309,249,249,399,379,249,269,219,339,309,219,309,359,379,259,,219,230,279,309,269,249,,309,309,200,229,249,230,329,259,379,429,385,309,259,379,385,385,309,230,200,,230,,259,339,399,,359,200,249,309,269,219,309,259,,,219,379,385,359,219,309,309,309,230,309,200,309,339,439,385,219,239,,,,,,,,,,299,,,309,399,385,379,,259,309,399,249,
Y,379,369,389,419,299,499,429,389,399,339,409,389,369,389,439,429,369,,399,359,409,389,399,299,,389,389,399,329,299,359,379,369,429,529,435,389,429,429,435,435,389,359,399,,359,,429,419,499,,439,339,299,389,399,369,389,429,,,399,429,435,439,359,389,389,389,359,389,399,389,419,529,435,349,429,,,,,,,,,,429,,,389,499,435,429,,429,389,499,299,
Y,429,409,419,469,349,599,459,429,449,389,459,419,399,429,469,469,409,,449,409,459,419,449,349,,419,419,469,389,349,409,419,409,459,599,485,419,479,459,485,485,419,409,449,,409,,479,449,599,,469,389,349,429,449,389,419,479,,,449,469,485,469,399,419,419,429,409,419,429,429,449,599,485,389,469,,,,,,,,,,479,,,419,599,485,469,,479,419,599,349,
Y,419,419,419,449,349,599,459,419,469,419,459,419,399,409,469,469,419,,449,409,479,419,469,349,,419,419,449,389,349,409,459,419,459,599,485,419,479,459,485,485,419,409,449,,409,,489,449,599,,469,389,349,409,469,389,419,489,,,449,469,485,469,399,419,419,409,409,419,419,409,449,589,485,389,469,,,,,,,,,,499,,,419,599,485,469,,489,419,599,349,
Y,229,259,299,249,249,429,349,229,299,289,299,299,219,299,389,359,259,,239,239,299,299,299,269,,299,299,269,259,259,229,349,259,349,429,385,299,329,349,395,395,299,239,269,,229,,299,339,429,,389,259,239,299,279,219,299,299,,,239,349,395,389,229,299,299,299,239,299,239,299,339,439,395,259,279,,,,,,,,,279,319,,,299,429,395,359,,299,299,429,249,
Y,379,389,419,399,389,549,429,379,419,369,449,419,339,419,469,429,389,,419,369,429,419,419,369,,419,419,399,439,339,319,449,389,429,549,455,419,429,429,455,455,419,359,389,,319,,429,439,549,,469,369,389,419,419,319,419,429,,,419,429,455,469,379,419,419,419,339,419,379,419,419,559,455,329,429,,,,,,,,,399,449,,,419,549,455,429,,429,419,549,389,
Y,419,469,449,449,429,619,469,419,499,449,539,449,389,439,499,479,429,,479,429,499,449,499,429,,459,459,469,459,399,369,549,439,469,619,505,449,499,469,505,505,449,399,449,,389,,499,459,619,,499,429,419,439,479,389,449,499,,,449,479,505,499,419,449,449,439,429,449,419,439,459,619,505,399,499,,,,,,,,,489,529,,,449,619,505,469,,499,449,599,429,
Y,89,80,149,89,69,100,135,89,99,169,119,149,89,149,100,135,80,,89,50,109,149,99,69,,149,149,89,100,59,89,100,80,135,100,95,149,69,135,95,95,149,50,89,,99,,69,100,100,,100,149,59,149,99,79,149,69,,,79,135,95,100,119,149,149,149,50,149,89,149,50,169,95,119,79,,,,,,,,,99,99,,,149,100,95,135,,69,149,119,69,
Y,369,369,389,399,299,499,429,369,419,349,419,389,349,359,439,429,369,,399,359,429,389,419,299,,389,389,399,329,299,359,379,369,429,529,435,389,429,429,435,435,389,359,399,,359,,439,419,499,,439,339,299,359,419,349,389,439,,,399,429,435,439,339,389,389,359,359,389,369,359,419,489,435,349,429,,,,,,,,,,449,,,389,499,435,429,,439,389,499,299,
Y,200,259,309,200,249,399,379,200,200,200,359,309,219,309,359,379,259,,200,230,209,309,200,249,,309,309,200,229,249,230,329,259,379,429,385,309,259,379,385,385,309,230,200,,230,,259,339,399,,359,200,249,309,200,219,309,259,,,239,379,385,359,219,309,309,309,230,309,200,309,339,399,385,219,239,,,,,,,,,,229,,,309,399,385,379,,259,309,399,249,
Y,399,449,419,429,419,549,429,419,439,419,439,419,389,419,489,449,429,,419,379,449,419,439,399,,419,419,429,419,399,369,449,449,429,549,465,419,429,429,465,465,419,369,429,,389,,419,439,549,,489,429,399,419,439,359,419,419,,,419,439,465,489,379,419,419,419,379,419,399,419,439,549,465,369,429,,,,,,,,,439,469,,,419,549,465,439,,429,419,549,419,
