nsn,address,items_with_price,lat,lon
2285,"8825 E JEFFERSON, DETROIT, MI, 48214-2811",452,42.356712,-82.987854
2291,"2829 W 14 MILE RD, ROYAL OAK, MI, 48073-1767",430,42.531929,-83.18045
2305,"22172 WEST RD, WOODHAVEN, MI, 48183",409,42.139004,-83.248604
2306,"2040 W GRAND RIVER RD, OKEMOS, MI, 48864-1707",451,42.722293,-84.425064
2307,"2930 TITTABAWASSEE ROAD, SAGINAW, MI, 48604-9468",405,43.480576,-83.973913
2308,"2652 ALPINE AVE, WALKER, MI, 49504-1963",415,43.012222,-85.688131
2311,"5394 W MAIN ST, KALAMAZOO, MI, 49006",413,42.296622,-85.656529
2387,"1115 W CHISHOLM, ALPENA, MI, 49707-1617",382,45.072633,-83.445098
2469,"503 N LINCOLN RD, ESCANABA, MI, 49829-1424",446,45.751209,-87.079737
2482,"3200 HOLLAND RD, SAGINAW, MI, 48601-6600",418,43.414503,-83.900869
2525,"381 E CHICAGO ST, COLDWATER, MI, 49036-2044",415,41.938696,-84.985438
2526,"405 SOUTH CENTERVILLE ROAD, STURGIS, MI, 49091-2055",409,41.794087,-85.42896
2527,"10400 GRATIOT, DETROIT, MI, 48218",452,42.399277,-83.000519
2553,"4131 W PIERSON RD, FLINT, MI, 48504-1334",444,43.06017,-83.758417
2581,"1180 DIXIE HIGHWAY, MONROE, MI, 48161",411,41.924881,-83.365288
2661,"6925 SOUTH WESTNEDGE AVENUE, PORTAGE, MI, 49002",436,42.21657,-85.588612
2699,"1020 S STATE ST, BIG RAPIDS, MI, 49307-2254",412,43.685862,-85.484248
2722,"1625 WRIGHT AVE, ALMA, MI, 48801-1021",480,43.394371,-84.667532
2737,"160 CHICAGO DR, JENISON, MI, 49428-9357",403,42.903739,-85.785906
2741,"47475 VAN DYKE RD, UTICA, MI, 48317-3366",473,42.643978,-83.033607
2749,"2400 E MAIN ST, OWOSSO, MI, 48867-9073",426,42.997952,-84.120091
2778,"1232 10TH AVE, MENOMINEE, MI, 49858-2719",424,45.108411,-87.618115
2790,"8515 NORTH GRAND RIVER ROAD, BRIGHTON, MI, 48116",426,42.543163,-83.787033
2798,"2450 DIXIE HWY, WATERFORD, MI, 48328",413,42.67062,-83.335251
2852,"9615 HIGHLAND ROAD, WHITE LAKE, MI, 48386-2315",423,42.65514,-83.476906
2853,"7778 GRATIOT AVE, SAGINAW, MI, 48609-5017",482,43.416461,-84.067278
2877,"657 EAST 8TH STREET, HOLLAND, MI, 49423-3064",420,42.791167,-86.078968
2896,"2820 NILES AVE, ST. JOSEPH, MI, 49085",430,42.084627,-86.486133
2901,"906 N LAFAYETTE, GREENVILLE, MI, 48838-1130",411,43.189743,-85.252618
2907,"1016 MICHIGAN AVE, THREE RIVERS, MI, 49093-2165",410,41.942147,-85.645637
2936,"373 NORTH ZEEB ROAD, ANN ARBOR, MI, 48103",403,42.293945,-83.839226
2999,"16 ECORSE RD, YPSILANTI, MI, 48198-5711",455,42.240902,-83.599434
3003,"1700 44TH ST SE, KENTWOOD, MI, 49508-5004",397,42.883138,-85.623409
3006,"808 ROCHE STER ROAD, ROCHESTER, MI, 48307-2740",479,42.669312,-83.134125
3085,"4819 ROCHESTER ROAD, TROY, MI, 48098-4962",432,42.589504,-83.129791
3086,"7847 E MICHIGAN AVE, SALINE, MI, 48176",410,42.172192,-83.767563
3087,"32797 JOHN R, MADISON HEIGHTS, MI, 48071-4731",426,42.532597,-83.107643
3124,"417 MICHIGAN AVENUE, GRAND RAPIDS, MI, 49503-3316",409,42.970581,-85.659306
3131,"7495 23 MILE RD, UTICA, MI, 48316-4421",419,42.669968,-83.037949
3146,"15321 WYOMING ROAD, DETROIT, MI, 48221",0,42.402744,-83.160263
3154,"486 S MAIN ST, LAPEER, MI, 48446-2427",422,43.045901,-83.319877
3155,"28320 23 MILE ROAD, CHESTERFIELD, MI, 48051-2320",450,42.673981,-82.824738
3192,"207 LANSING ST, CHARLOTTE, MI, 48813-1605",396,42.566861,-84.829421
3196,"920 S US27, ST. JOHNS, MI, 48879",416,42.991125,-84.546086
3198,"6331 DIXIE HWY, BRIDGEPORT, MI, 48722-9566",499,43.354355,-83.871016
3233,"14271 GRATIOT AVENUE, DETROIT, MI, 48205-2425",452,42.434734,-82.978539
3241,"2400 NORTH CEDAR STREET, HOLT, MI, 48842-2104",410,42.651806,-84.528924
3335,"44900 FORD RD, CANTON, MI, 48187-2939",417,42.322559,-83.482132
3354,"1925 GRATIOT AVENUE, MARYSVILLE, MI, 48040-1278",447,42.916534,-82.483757
3356,"510 SOUTH MICHIGAN AVENUE, SAGINAW, MI, 48602-1525",403,43.414355,-83.967547
3387,"1533 N TELEGRAPH RD, MONROE, MI, 48161-3341",411,41.942574,-83.404922
3396,"1235 N MAIN ST, ADRIAN, MI, 49221-1722",449,41.91106,-84.029263
3414,"10600 HIGHLAND RD, HARTLAND, MI, 48353-2625",420,42.633553,-83.743423
3493,"2193 RAWSONVILLE RD, BELLEVILLE, MI, 48111",411,42.213932,-83.542725
3494,"415 28TH ST SE, GRAND RAPIDS, MI, 49548",415,42.913342,-85.655956
3519,"1260 W MICHIGAN AVE, MARSHALL, MI, 49068-1463",409,42.272223,-84.982789
3558,"4315 LAKE MICHIGAN DR, WALKER, MI, 49534",409,42.972821,-85.774532
3612,"2985 WALTON BLVD, ROCHESTER HILLS, MI, 48309-1419",474,42.68,-83.192772
3711,"2236 GRAYLING RD, GRAYLING, MI, 49738-2003",416,44.653264,-84.709071
3726,"2601 AIRPORT RD, JACKSON, MI, 49202-1237",436,42.272632,-84.452225
3768,"4925 EASTMAN ROAD, MIDLAND, MI, 48640-8472",411,43.642976,-84.247492
3827,"1212 W MAPLE RD, WALLED LAKE, MI, 48390",423,42.537777,-83.475822
3829,"3216 OWEN ROAD, FENTON, MI, 48430-1758",423,42.790224,-83.73477
3845,"1340 HWY 31 N, PETOSKEY, MI, 49770",397,45.389077,-84.91763
3854,"871 N VAN DYKE, BAD AXE, MI, 48413",401,43.816869,-83.001527
3892,"5050 NORTH HURON ROAD, OSCODA, MI, 48750",402,44.426574,-83.32964
3949,"542 TECUMSEH STREET, DUNDEE, MI, 48131-1054",411,41.959017,-83.667987
3976,"423 W 11 MILE RD, ROYAL OAK, MI, 48067-2240",412,42.489456,-83.148857
3988,"66500 VAN DYKE, WASHINGTON, MI, 48095-2015",427,42.783089,-83.012383
3990,"3811 CARPENTER RD, YPSILANTI, MI, 48197",429,42.234779,-83.679314
4005,"904 E PICKARD AVE, MT PLEASANT, MI, 48858",416,43.611343,-84.766546
4009,"9777 WAYNE ROAD, ROMULUS, MI, 48174-1550",402,42.233105,-83.385193
4022,"10945 ALLEN ROAD, ALLEN PARK, MI, 48101-1141",407,42.228413,-83.229309
4053,"39700 FIVE MILE RD, PLYMOUTH, MI, 48170-2709",0,42.396557,-83.435234
4077,"5105 28TH STREET SE, GRAND RAPIDS, MI, 49512",410,42.913347,-85.542039
4096,"1831 S DORT HWY, FLINT, MI, 48504",420,43.008371,-83.653669
4097,"5543 FENTON RD, FLINT, MI, 48507-4030",421,42.944833,-83.691507
4157,"107 N GROESBECK, MT CLEMENS, MI, 48043",430,42.602066,-82.899796
4162,"8280 15 MILE ROAD, STERLING HEIGHTS, MI, 48312",421,42.550652,-83.026291
4186,"652 SPRUCE ST, DOWAGIAC, MI, 49047",392,41.984585,-86.122672
4214,"1218 M-89, PLAINWELL, MI, 49080-1136",413,42.449411,-85.662895
4276,"1206 WEST CHICAGO BLVD., TECUMSEH, MI, 49236",411,42.006157,-83.963997
4278,"435 S BROADWAY, LAKE ORION, MI, 48362-2744",427,42.777615,-83.238731
4321,"740 S STATE ST, CARO, MI, 48723-1735",402,43.483956,-83.403982
4323,"5530 GULL RD, KALAMAZOO, MI, 49001-1017",447,42.323329,-85.521024
4327,"1110 SOUTH STATE ROAD, DAVISON, MI, 48423-1906",458,43.016801,-83.518084
4427,"2784 SOUTH STATE STREET, IONIA, MI, 48846-9475",397,42.94633,-85.075352
4433,"G-4313 WEST VIENNA ROAD, CLIO, MI, 48420-9440",419,43.176954,-83.765776
4451,"1617 S BEACON BLVD, GRAND HAVEN, MI, 49417-2613",401,43.046559,-86.221061
4460,"38400 W 10 MILE RD, FARMINGTON HILL, MI, 48335",0,42.468777,-83.425926
4473,"27255 TELEGRAPH RD, FLAT ROCK, MI, 48134-1010",408,42.10709,-83.285881
4488,"1215 W STATE ST, HASTINGS, MI, 49058-9712",398,42.649101,-85.303987
4496,"2889 W GRAND BLVD, DETROIT, MI, 48202-2611",473,42.367924,-83.080879
4635,"3606 N US 31 S, TRAVERSE CITY, TRAVERSE CITY, MI, 49684",418,44.73912,-85.643175
4639,"1020 S MAIN ST, CHEBOYGAN, MI, 49721-2273",397,45.627939,-84.479019
4667,"40241 MICHIGAN AVE, CANTON, MI, 48188",409,42.27914,-83.435394
4686,"3320 S WESTNEDGE, KALAMAZOO, MI, 49008-2903",419,42.258108,-85.59016
4704,"2940 COOK ROAD, WEST BRANCH, MI, 48661-9338",390,44.251325,-84.226309
4763,"35899 GREEN STREET, NEW BALTIMORE, MI, 48047-2416",478,42.678215,-82.741859
4799,"901 S. EUCLID, BAY CITY, MI, 48706",399,43.592482,-83.914837
4849,"945 SOUTH GRAND RIVER, FOWLERVILLE, MI, 48836-9530",416,42.648689,-84.071983
4853,"42665 12 MILE RD, NOVI, MI, 48377-3004",438,42.495098,-83.470688
4863,"1432 EAST GRAND RIVER, PORTLAND, MI, 48875-1632",414,42.86352,-84.888876
4870,"14860 MICHIGAN AVENUE, DEARBORN, MI, 48126-3445",443,42.318966,-83.1884
4881,"640 S. CEDAR, KALKASKA, MI, 49646-9460",396,44.725347,-85.183713
4882,"450 W. SANILAC, SANDUSKY, MI, 48471-1065",439,43.421429,-82.844969
4889,"2020 PIPESTONE RD., BENTON HARBOR, MI, 49022",394,42.080064,-86.417588
4892,"635 SOUTH CEDAR, IMLAY CITY, MI, 48444-1343",419,43.016197,-83.071215
4906,"1140 S STEPHENSON AVE, IRON MOUNTAIN, MI, 49801-4038",421,45.811777,-88.060348
4945,"1535 S. MAIN, CHELSEA, MI, 48118-1410",418,42.298737,-84.023994
5048,"5296 S 9TH ST, KALAMAZOO, MI, 49009-9503",409,42.240999,-85.678238
5053,"10760 BELLEVILLE ROAD, BELLEVILLE, MI, 48111",0,42.223904,-83.485542
5054,"26730 EUREKA ROAD, TAYLOR, MI, 48180-4833",426,42.197037,-83.299942
5057,"190 WHITEHALL/HOLTON RD, NORTH MUSKEGON, MI, 49445",417,43.267021,-86.249392
5084,"120 S MILFORD RD, MILFORD, MI, 48381-2741",422,42.581921,-83.611923
5087,"1025 LAGRANGE, SOUTH HAVEN, MI, 49090-1939",443,42.390416,-86.268313
5114,"4885 GARFIELD ROAD, AUBURN, MI, 48611-9421",404,43.599339,-84.088961
5208,"337 EAST CLOVERLAND DRIVE, IRONWOOD, MI, 49938-1307",444,46.4629,-90.165321
5237,"6325 W. SIDE SAGINAW ROAD, BAY CITY, MI, 48706-9385",397,43.556384,-83.950631
5238,"213 N RIVER AVE, HOLLAND, MI, 49424",419,42.804237,-86.113534
5251,"1101 SPRINGWELLS, DETROIT, MI, 48209-1928",485,42.303288,-83.120926
5299,"1695 MICHIGAN AVENUE, BATTLE CREEK, MI, 49017",399,42.346929,-85.240356
5300,"22100 PONTIAC TRL, SOUTH LYON, MI, 48178-1620",418,42.442783,-83.650757
5302,"531 68TH ST SW, GRAND RAPIDS, MI, 49508",411,42.841323,-85.67689
5353,"2850 I-75 BUSINESS SPUR, SAULT ST. MARIE, MI, 49783",385,46.474431,-84.358625
5389,"7600 COOLEY LAKE RD, WATERFORD, MI, 48327-4190",423,42.615669,-83.434158
5457,"4141 17 MILE ROAD, CEDAR SPRINGS, MI, 49319-9451",409,43.220339,-85.567653
5459,"16950 HARPER RD, DETROIT, MI, 48224",0,42.41552,-82.937813
5477,"2727 28TH ST SW, WYOMING, MI, 49509-2109",414,42.914288,-85.732527
5478,"3421 BIDDLE AVE, WYANDOTTE, MI, 48192-6222",409,42.198521,-83.150742
5501,"3900 SPRINKLE ROAD, KALAMAZOO, MI, 49001",424,42.252117,-85.531446
5504,"7370 GENESEE ST, GENESEE, MI, 48437",399,43.116333,-83.617085
5506,"4240 E 14 MILE, WARREN, MI, 48092-4325",425,42.53511,-83.065338
5568,"515 S. U.S. 23, STANDISH, MI, 48658",396,43.976539,-83.959151
5569,"13640 SOUTHCOVE DR, STERLING HEIGHTS, MI, 48313-1334",432,42.618202,-82.990883
5626,"3350 W STERNS RD, LAMBERTVILLE, MI, 48144-9738",434,41.749593,-83.627293
5681,"3038 COLBY STREET, WHITEHALL, MI, 49461-9637",417,43.409702,-86.318431
5738,"478 N MAIN ST., FRANKENMUTH, MI, 48734",392,43.341664,-83.738822
5829,"10295 S CLARE AVE, CLARE, MI, 48617-9733",416,43.839828,-84.767523
5848,"3571 W HOUGHTON LAKE DR, HOUGHTON LAKE, MI, 48629-9200",0,44.297756,-84.71184
5853,"19311 FARMINGTON RD, LIVONIA, MI, 48152-1404",451,42.428192,-83.375725
5874,"2200 BROADWAY, BAY CITY, MI, 48708",0,43.565447,-83.894201
5882,"290 S BRADLEY HWY, ROGERS CITY, MI, 49779-2100",381,45.411445,-83.825009
5896,"928 W US 2, ST. IGNACE, MI, 49781",382,45.856819,-84.738603
5936,"4661 RED ARROW HWY, STEVENSVILLE, MI, 49127",0,42.033188,-86.51362
5955,"6658 S RIVERSIDE RD, MARINE CITY, MI, 48039-2251",0,42.697453,-82.506439
6056,"3205 ELIZABETH LAKE RD, WATERFORD, MI, 48328-3004",415,42.638924,-83.349243
6130,"7374 MIDLAND RD, FREELAND, MI, 48623-8803",399,43.515748,-84.118437
6229,"1177 DEXTER, MILAN, MI, 48160",411,42.095345,-83.677002
6237,"1107 CEDAR ST, GLADWIN, MI, 48624-1815",417,43.980487,-84.500476
6276,"829 SOUTH KALAMAZOO, PAW PAW, MI, 49079-9230",408,42.209751,-85.890734
6281,"5625 SASHABAW RD, CLARKSTON, MI, 48346-3149",411,42.721722,-83.379807
6287,"3355 WEST RD, TRENTON, MI, 48183-2343",411,42.140526,-83.210083
6288,"11033 WHITMORE LAKE ROAD, WHITMORE LAKE, MI, 48189-9380",427,42.441994,-83.75618
6361,"1105 N WEST AVE, JACKSON, MI, 49202-2046",436,42.262908,-84.422858
6362,"1130 W FULTON ST, GRAND RAPIDS, MI, 49504-6117",410,42.963458,-85.696313
6517,"67600 MAIN ST, RICHMOND, MI, 48062-1926",424,42.799702,-82.741714
6640,"4310 STADIUM DR, KALAMAZOO, MI, 49007",442,42.271062,-85.642262
6642,"15187 N HOLLY RD, HOLLY, MI, 48442-1140",406,42.809467,-83.627808
6644,"1348 W MAIN ST, FREMONT, MI, 49412-1465",419,43.466697,-85.968951
6799,"15550 W MCNICHOLS, DETROIT, MI, 48235-3762",416,42.416332,-83.200356
6927,"22333 E 9 MILE RD, ST. CLAIR SHORES, MI, 48080",447,42.466953,-82.895935
7006,"612 NORTH FIRST ST., HARRISON, MI, 48625-8401",416,44.024934,-84.802138
7007,"41500 GARFIELD RD, CLINTON TOWNSHIP, MI, 48038",420,42.601807,-82.951828
7010,"3752 S STATE ST, ANN ARBOR, MI, 48108",0,42.233322,-83.739838
7025,"14204 W 7 MILE, DETROIT, MI, 48235-1719",0,42.431213,-83.185806
7034,"1300 W MAIN ST, LOWELL, MI, 49331-1512",396,42.930962,-85.354259
7242,"21050 HAGGERTY, NOVI, MI, 48375",415,42.440289,-83.435364
7282,"49450 GRAND RIVER AVE, WIXOM, MI, 48393",416,42.494816,-83.536789
7333,"3300 ROCHESTER ROAD, ROYAL OAK, MI, 48073-2811",428,42.519577,-83.138802
7453,"6876 MICHIGAN AVE, DETROIT, MI, 48210-2870",473,42.331451,-83.129562
7479,"450 W DIVISION, SPARTA, MI, 49345-1044",400,43.160555,-85.721461
7595,"7240 W SAGINAW RD, LANSING, MI, 48917-1129",386,42.741514,-84.656633
7650,"59- 68TH STREET, COOPERSVILLE, MI, 49404",418,43.058798,-85.957403
7659,"45700 N GRATIOT AVE, MACOMB, MI, 48042",433,42.6357,-82.857246
7700,"5353 NORTHLAND DR, GRAND RAPIDS, MI, 49505-1043",398,43.059686,-85.581048
7714,"889 MARSHALL, ALLEGAN, MI, 49010-1650",438,42.517656,-85.836459
7936,"9130 JOSEPH CAMPAU, HAMTRAMCK, MI, 48212",0,42.392879,-83.054916
7946,"21000 GREENFIELD ROAD, OAK PARK, MI, 48237-3025",459,42.447498,-83.199951
7955,"35243 GROESBECK HWY, CLINTON TOWNSHIP, MI, 48035",428,42.556358,-82.922852
