Y,359,359,389,399,399,369,389,355,300,349,349,349,319,349,359,310,389,319,339,399,349,369,,329,399,389,359
Y,30,30,,30,30,30,,30,30,30,30,30,30,30,30,30,,30,30,30,30,30,,30,30,,30
Y,479,529,539,539,539,479,549,600,675,519,529,469,439,469,479,675,549,439,469,539,499,479,,469,539,579,469
Y,199,239,299,,,199,299,325,,259,239,199,199,199,199,,299,199,199,,239,199,,219,,299,229
Y,219,199,239,219,219,219,239,250,275,179,179,179,179,159,219,275,239,169,169,219,179,219,,159,219,239,199
Y,179,219,259,,,179,259,290,,239,219,179,179,179,179,,259,179,179,,219,179,,179,,259,189
Y,159,189,239,,,159,239,245,,219,189,159,159,159,159,,239,159,159,,199,159,,159,,239,169
Y,189,139,199,199,199,189,199,185,150,129,149,179,149,149,199,150,199,149,159,189,149,189,,149,199,199,169
Y,139,149,169,150,150,139,169,125,175,109,149,139,129,159,139,175,169,129,129,150,149,139,,159,150,169,149
Y,649,619,649,679,679,649,669,650,625,689,619,629,609,649,649,635,639,609,559,679,639,649,,609,679,659,629
Y,929,819,929,939,939,939,959,945,919,899,819,899,839,929,929,940,929,839,799,939,859,939,,879,939,929,879
Y,439,519,519,579,569,439,529,595,650,499,489,449,459,419,479,650,549,459,449,599,479,449,,419,579,,449
Y,249,219,249,229,229,249,249,175,250,249,219,229,249,279,229,250,249,199,199,229,189,249,,239,229,249,229
Y,199,199,259,239,249,199,259,250,300,219,199,209,239,199,229,300,259,239,209,239,199,199,,199,249,259,229
Y,399,359,419,439,439,389,399,425,425,359,349,419,419,419,419,425,419,399,379,419,349,419,,429,439,399,379
Y,329,349,339,419,439,329,379,325,350,299,319,339,349,349,349,360,369,339,339,419,299,329,,349,419,369,359
Y,259,249,259,239,239,259,259,180,275,269,249,249,269,299,249,275,259,239,239,239,229,259,,259,239,259,259
Y,869,859,959,1019,1019,869,989,1030,1089,809,819,879,889,899,889,1085,979,879,889,999,829,879,,919,1049,989,879
Y,779,789,939,1019,1019,779,949,950,1125,749,799,849,849,819,799,1080,949,879,819,1029,789,779,,829,1019,949,819
Y,1159,1079,1129,1299,1299,1179,1139,1204,1400,1039,1089,1019,979,999,1169,1400,1139,989,999,1299,1079,1159,,999,1299,1139,989
Y,889,859,979,969,969,889,979,1004,1100,819,879,849,829,859,919,1100,979,829,829,969,879,889,,799,999,979,829
Y,1649,1389,1559,1819,1899,1699,1539,1500,1899,1299,1359,1119,1159,1179,1649,1899,1619,1149,1119,1839,1359,1649,,1179,1799,1499,1179
Y,889,859,959,1079,1079,889,959,1045,1149,839,849,889,889,889,919,1149,949,869,869,1059,859,889,,899,1079,989,859
Y,2099,1839,1899,2029,2029,2099,1959,1960,2400,1769,1799,1539,1519,1519,2099,2300,1899,1549,1549,1979,1799,2099,,1519,2029,1959,1559
Y,469,439,489,499,499,469,499,520,559,499,439,449,419,429,419,550,499,449,449,499,429,479,,419,499,499,449
Y,499,469,529,,,499,549,570,619,519,459,469,439,449,439,615,529,469,479,,449,499,,439,,539,469
Y,529,479,569,569,569,529,569,584,600,549,459,489,449,449,439,600,569,479,479,569,479,529,,479,569,569,489
Y,349,,339,289,289,349,339,240,350,219,,329,299,299,349,350,339,329,299,289,,349,,299,289,339,299
Y,449,419,439,389,389,449,439,400,450,319,419,379,349,349,449,450,439,359,349,389,419,449,,349,389,439,349
Y,499,459,499,449,449,499,499,450,550,369,479,419,379,379,499,550,499,389,379,449,459,499,,389,449,499,389
Y,349,239,339,289,289,349,339,240,350,239,239,329,299,299,349,350,339,329,299,289,239,349,,299,289,339,299
Y,449,409,439,389,389,449,439,400,450,329,409,379,349,349,449,450,439,359,349,389,409,449,,349,389,439,349
Y,499,459,499,449,449,499,499,450,550,439,459,419,379,379,499,550,499,389,379,449,459,499,,389,449,499,389
Y,579,599,619,629,629,579,619,684,650,669,579,599,599,579,589,650,619,599,579,619,579,579,,579,629,619,589
Y,199,239,299,269,269,199,299,325,300,259,239,199,199,199,199,300,299,199,199,269,239,199,,219,269,299,229
Y,179,219,259,199,199,179,259,290,229,239,219,179,179,179,179,220,259,179,179,199,219,179,,179,199,259,189
Y,159,189,239,179,179,159,239,245,200,219,189,159,159,159,159,200,239,159,159,179,199,159,,159,179,239,169
Y,199,239,299,269,269,199,299,325,300,259,239,199,199,199,199,300,299,199,199,269,239,199,,219,269,299,229
Y,179,219,259,199,199,179,259,290,229,239,219,179,179,179,179,220,259,179,179,199,219,179,,179,199,259,189
Y,159,189,239,179,179,159,239,245,200,219,189,159,159,159,159,200,239,159,159,179,199,159,,159,179,239,169
Y,299,,200,,,299,200,175,,,,,,,299,,200,,,,,299,,,,,
Y,100,,100,100,100,100,100,,100,,,100,100,100,100,100,100,100,100,100,,100,,100,100,100,100
Y,300,,300,300,300,300,300,,300,,,300,300,300,300,300,300,300,300,300,,300,,300,300,300,300
Y,500,,500,500,500,500,500,,500,,,500,500,500,500,500,500,500,500,500,,500,,500,500,500,500
Y,319,299,369,359,359,299,359,360,350,269,299,349,319,329,359,350,339,359,299,349,299,319,,359,359,349,299
Y,789,799,899,949,949,789,939,965,999,729,779,819,809,839,849,985,899,799,819,949,789,789,,859,979,939,809
Y,1099,1009,1039,1249,1249,1099,1049,1159,1300,929,1009,969,899,919,1129,1300,1049,929,899,1249,1009,1099,,919,1249,1099,909
Y,800,809,879,1009,1009,800,899,985,1059,729,809,829,819,799,800,1070,889,819,799,999,819,800,,819,1009,919,789
Y,829,809,899,919,919,829,899,939,1000,739,799,799,789,769,879,1000,899,789,769,919,809,829,,759,919,939,789
Y,779,819,869,879,879,779,889,925,989,779,819,789,759,789,829,985,869,779,769,869,789,779,,819,879,899,769
Y,729,729,879,969,969,729,859,880,1025,629,729,799,799,729,719,1040,859,789,779,989,739,729,,779,969,899,779
Y,39,59,69,50,50,39,69,40,30,59,59,40,30,40,39,50,69,30,30,50,59,39,,40,50,40,30
Y,39,59,59,40,40,39,59,40,40,49,59,40,20,40,39,40,59,20,20,40,59,39,,40,40,40,20
Y,39,59,49,40,40,39,49,40,40,49,59,20,20,20,39,40,49,20,20,40,59,39,,20,40,35,20
Y,39,59,79,50,50,39,79,40,50,59,59,30,30,30,39,50,79,30,30,50,59,39,,30,50,40,30
Y,199,189,199,219,219,199,239,125,200,239,189,219,199,269,199,200,199,189,189,219,179,199,,219,219,219,219
Y,29,35,39,15,15,29,39,,30,59,35,,40,,29,30,39,40,40,15,35,29,,,15,39,40
Y,29,30,,15,15,29,,20,,,30,,,,29,,,,,15,30,29,,,15,,
Y,29,30,,15,15,29,,20,,,30,,,,29,,,,,15,30,29,,,15,,
Y,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,,60,60,60,60
Y,119,150,199,200,200,119,199,200,200,119,150,150,150,150,119,200,199,150,150,200,150,119,,150,200,199,150
Y,929,879,989,1139,1139,919,999,1070,1159,889,879,919,879,869,979,1140,999,879,859,1129,879,919,,949,1139,1029,879
Y,499,479,529,589,579,499,579,540,550,499,499,459,489,419,539,550,529,399,409,569,489,499,,429,569,569,419
Y,779,689,799,839,849,779,859,819,849,729,669,699,709,699,799,825,799,659,649,839,689,779,,709,839,799,709
Y,499,499,499,589,589,499,559,500,550,569,499,519,489,549,549,550,539,479,439,559,499,499,,499,559,549,519
Y,759,669,729,789,779,759,799,715,759,789,669,749,709,769,779,775,779,719,649,779,689,759,,739,779,779,749
Y,119,150,159,219,219,119,159,130,200,119,150,150,150,150,119,200,159,150,150,219,150,119,,150,219,159,150
Y,350,350,350,,,350,350,350,350,350,350,350,350,350,350,350,350,350,350,,350,350,,350,,199,350
Y,199,199,199,,,199,199,200,199,199,199,199,199,199,199,199,199,199,199,,199,199,,199,,350,199
Y,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,,500,500,500,500
Y,139,,,,,139,,,,,,149,129,149,139,,,129,129,,,139,,139,,,129
Y,179,,,,,179,,,,,,189,169,189,179,,,169,179,,,179,,179,,,169
Y,159,,,,,159,,,,,,169,149,169,159,,,149,159,,,159,,159,,,149
Y,249,279,299,329,329,249,299,290,275,279,279,289,299,299,249,275,299,299,299,329,279,249,,289,329,319,289
Y,229,239,279,249,249,229,269,245,229,239,239,259,259,259,229,230,269,269,259,249,239,229,,259,249,259,259
Y,199,199,229,229,229,199,239,200,200,199,199,179,179,179,199,200,229,179,179,229,199,199,,179,229,239,179
Y,259,279,329,329,329,259,299,290,275,279,279,289,289,289,249,275,299,289,289,329,279,259,,289,329,319,289
Y,229,239,279,239,239,229,269,245,225,239,239,259,259,259,229,225,269,269,259,239,239,229,,259,239,259,259
Y,199,199,229,219,219,199,239,200,200,199,199,179,179,179,199,200,229,179,179,219,199,199,,179,219,239,179
Y,259,279,329,329,329,259,319,290,275,279,279,289,289,289,269,275,319,289,289,329,279,259,,289,329,319,289
Y,229,239,289,249,249,229,289,245,229,239,239,259,259,259,229,230,289,259,259,249,239,229,,259,249,259,259
Y,189,199,229,229,229,189,239,200,200,199,199,179,179,179,189,200,229,179,179,229,199,189,,179,229,239,179
Y,119,125,139,150,150,119,139,90,150,119,125,130,130,130,119,150,139,130,130,150,125,119,,130,150,139,130
Y,1349,,1359,,,1359,1329,,,,,1239,1289,1299,1349,,1219,1230,1230,,,1349,,1289,,1349,1299
Y,1329,,1299,,,1309,1359,,,,,1030,1089,1039,1309,,1299,1030,1030,,,1329,,1089,,1299,1089
Y,259,229,289,259,259,259,289,275,365,249,239,239,249,249,269,365,289,259,269,259,239,259,,239,259,289,269
Y,259,229,289,259,259,259,289,275,365,249,239,239,249,249,269,365,289,259,269,259,239,259,,239,259,289,269
Y,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,,500,500,500,500
Y,600,,600,,,600,600,,,,,600,600,600,600,,600,600,600,,,600,,600,,600,600
Y,559,579,649,629,639,559,649,615,670,599,579,629,619,629,589,670,649,629,629,629,589,559,,629,629,649,619
Y,939,959,1039,1029,1029,939,1039,960,1070,929,959,999,999,999,1019,1070,1039,999,999,1029,959,939,,999,1029,1039,999
Y,1029,1009,1119,1089,1089,1029,1119,1034,1170,999,1009,1049,1049,1039,1069,1170,1139,1039,1049,1089,1009,1039,,1039,1089,1119,1049
Y,499,499,549,539,549,499,549,515,550,519,499,549,539,549,529,550,549,549,549,549,519,499,,549,549,549,539
Y,869,859,939,929,929,869,939,860,950,849,859,919,919,919,899,950,939,919,919,929,859,869,,919,929,939,919
Y,909,899,1029,969,969,909,1029,934,1050,899,899,959,959,959,939,1050,1039,959,959,969,899,909,,959,969,1029,959
Y,29,30,,15,15,29,,25,,29,30,29,29,29,29,,,29,29,15,30,29,,29,15,,29
Y,269,229,299,259,259,269,299,275,369,249,239,239,249,249,289,365,299,259,269,259,239,269,,239,259,299,269
Y,700,,700,,,700,700,,,,,,,,700,,700,,,,,700,,,,700,
Y,299,299,299,299,299,299,299,299,319,299,299,299,299,299,299,319,299,299,299,299,299,299,,299,299,299,299
Y,299,299,299,299,299,299,299,299,319,299,299,299,299,299,299,319,299,299,299,299,299,299,,299,299,299,299
Y,829,919,919,939,939,829,919,1020,1019,819,919,889,859,869,829,1019,919,899,869,929,899,829,,919,939,919,859
Y,919,979,1019,999,999,919,1019,1100,1119,879,999,949,919,969,919,1119,1019,999,929,989,959,919,,979,999,1019,919
Y,829,919,919,939,939,829,919,1020,1019,819,919,889,859,869,829,1019,919,899,869,929,899,829,,919,939,919,859
Y,919,979,1019,999,999,919,1019,1100,1119,879,999,949,919,969,919,1119,1019,999,929,989,959,919,,979,999,1019,919
Y,829,919,919,939,939,829,919,1020,1019,819,919,889,859,869,829,1019,919,899,869,929,899,829,,919,939,919,859
Y,919,979,1019,999,999,919,1019,1100,1119,879,999,949,919,969,919,1119,1019,999,929,989,959,919,,979,999,1019,919
Y,849,839,,999,989,849,,950,1029,859,849,819,789,839,869,1029,,819,859,969,819,849,,819,999,,819
Y,1229,1149,,1299,1299,1229,,1300,1379,1059,1149,1099,1029,1059,1249,1379,,1079,1059,1299,1149,1229,,1059,1299,,1049
Y,1299,1219,,1379,1379,1299,,1375,1459,1129,1219,1169,1119,1139,1319,1459,,1159,1129,1379,1219,1299,,1129,1379,,1119
Y,29,35,,15,15,29,,30,30,59,35,25,40,25,29,30,,40,40,15,35,29,,25,15,,40
Y,29,39,39,19,19,29,39,25,39,59,39,25,25,25,29,39,39,25,25,19,39,29,,25,19,39,25
Y,29,39,25,19,19,29,25,25,25,29,39,29,29,29,29,25,25,29,29,19,39,29,,29,19,25,29
Y,559,529,589,779,779,559,589,675,759,539,549,669,659,669,599,750,599,629,629,779,529,559,,669,779,619,629
Y,839,819,919,1079,1079,839,919,985,1049,779,829,959,949,959,929,1050,919,939,899,1069,819,839,,979,1079,939,899
Y,919,869,959,1149,1149,919,959,1050,1119,869,879,1019,1029,1019,969,1115,979,989,969,1129,859,919,,1039,1149,979,969
Y,669,629,719,929,929,669,689,775,879,629,629,859,819,819,699,855,719,799,759,959,619,669,,879,959,779,829
Y,949,919,1039,1229,1229,949,1019,1085,1169,869,919,1149,1119,1119,1029,1155,1029,1119,1029,1249,899,949,,1189,1259,1099,1099
Y,1029,969,1079,1299,1299,1029,1059,1150,1229,959,959,1219,1189,1169,1069,1220,1099,1169,1099,1319,939,1029,,1249,1329,1339,1169
Y,299,299,299,299,299,299,299,299,319,299,299,299,299,299,299,319,299,299,299,299,299,299,,299,299,299,299
Y,829,800,919,939,939,829,919,1020,1019,819,800,889,859,869,829,1019,979,899,869,929,800,829,,919,939,919,859
Y,919,979,1019,999,999,919,1019,1095,1119,879,999,949,919,969,919,1119,1019,999,929,989,959,919,,979,999,1019,919
Y,829,800,919,939,939,829,919,1020,1019,819,800,889,859,869,829,1019,979,899,869,929,800,829,,919,939,919,859
Y,919,979,1019,999,999,919,1019,1095,1119,879,999,949,919,969,919,1119,1019,999,929,989,959,919,,979,999,1019,919
Y,829,800,919,939,939,829,919,1020,1019,819,800,889,859,869,829,1019,979,899,869,929,800,829,,919,939,919,859
Y,919,979,1019,999,999,919,1019,1095,1119,879,999,949,919,969,919,1119,1019,999,929,989,959,919,,979,999,1019,919
Y,519,449,499,599,579,519,519,495,539,489,449,429,449,419,519,539,519,399,389,569,459,519,,399,599,519,449
Y,799,639,769,759,759,799,769,790,839,679,629,719,719,719,819,839,769,629,619,759,649,799,,719,759,769,749
Y,,269,329,,,,319,280,379,,269,299,289,279,,370,339,239,269,,279,,,279,,379,279
Y,,479,,,,,,515,539,499,479,469,499,489,,530,,439,439,,469,,,489,,569,489
Y,,900,,,,,,,,,900,,,,,,,,,,900,,,,,,
Y,,279,389,429,429,,389,,400,319,269,,,,,400,389,,,429,269,,,,429,389,
Y,,519,539,619,619,,619,,549,549,519,,,,,540,539,,,619,519,,,,619,559,
Y,,3699,3699,,,,3699,,,3309,3699,,,,,,3699,,,,3699,,,,,3699,
Y,,59,,35,35,,,40,59,50,59,39,39,39,,59,,39,39,35,59,,,39,35,,39
Y,,418,,,,,,504,,419,418,359,439,419,,,,409,429,,418,,,399,,,439
Y,,59,39,,,,39,15,50,29,59,,,,39,50,39,,,,59,,,,,39,
Y,,1039,,,,,,1309,,1019,1069,,,,,,,,,,1059,,,,,,
Y,,989,,,,,,1239,,879,1029,,,,,,,,,,989,,,,,,
Y,,659,,,,,,830,,619,659,,,,,,,,,,659,,,,,,
Y,,58,68,68,68,,68,68,56,68,58,68,68,68,,58,68,68,68,68,58,,,68,68,68,68
Y,,35,,,,,,20,,,35,,,,,,,,,,35,,,,,,
Y,,40,,,,,,,,,40,,20,,,,,20,20,,40,,,,,30,20
Y,,75,139,,,,139,,,119,75,,50,,,,139,50,50,,75,,,,,139,50
Y,,100,139,,,,139,25,,89,100,,50,,,,139,50,50,,100,,,,,139,50
Y,,2199,2399,,,,2399,,,2506,2199,,,,,,2399,,,,2199,,,,,2399,
Y,,69,,,,,80,,,,,,,,,,,,,,,,,,,,
Y,,69,,,,,80,,,,,,,,,,,,,,,,,,,,
Y,,1299,1329,1599,1629,,1329,1690,1579,1289,1329,1229,1219,1189,,1580,1349,1219,1209,1599,,,,1219,1599,1299,1239
Y,,39,59,,,,59,30,75,59,39,,30,,,75,59,30,30,,39,,,,,30,30
Y,,39,89,,,,89,30,75,59,39,,30,,,75,89,30,30,,39,,,,,30,30
Y,,1189,1199,,,,1229,1400,1499,999,1189,,,,,1499,1199,,,,1189,,,,,1199,
Y,,279,,,,,,390,319,299,249,,,,,320,,,,,279,,,,,,
Y,,639,,,,,,,639,,599,,,,,600,,,,,659,,,,,,
Y,,419,,,,,,,500,,399,,,,,475,,,,,439,,,,,,
Y,,439,539,599,599,,539,,539,479,439,,,,,535,539,,,599,449,,,,599,519,
Y,,699,,,,,,,829,819,699,,,,,849,,,,,719,,,,,,
Y,,79,,119,119,,,,100,99,99,,,,,100,,,,119,79,,,,119,139,
Y,,169,,,,,,225,189,189,159,,,,,185,,,,,169,,,,,,
Y,,579,629,689,669,,649,,589,649,579,,,,,580,639,,,659,569,,,,689,639,
Y,,829,,,,,,,859,979,829,,,,,875,,,,,839,,,,,,
Y,,289,,,,,,375,329,319,259,,,,,330,,,,,289,,,,,,
Y,,25,39,,,,39,30,25,39,25,,30,,,25,39,30,,,25,,,,,39,30
Y,,25,39,,,,39,,50,39,25,,,,,50,39,,,,25,,,,,39,
Y,,539,,,,,,,709,669,529,,,,,700,,,,,549,,,,,,
Y,,25,,,,,,30,,39,25,,,,,,,,,,25,,,,,30,
Y,,1819,1899,2259,2259,,1899,2000,2100,1739,1779,1779,1779,1829,,2100,1959,1799,1799,2199,1759,,,1749,2199,1899,1869
Y,,769,,,,,,,839,889,769,,,,,815,,,,,789,,,,,,
Y,,579,,,,,,695,749,589,599,589,589,589,,740,,579,579,,569,,,599,,,569
Y,,549,599,659,629,,659,,725,599,569,,,,,735,599,,,619,569,,,,649,619,
Y,,619,,719,699,,,,825,,619,,,,,825,,,,679,619,,,,699,659,
Y,,589,529,,,,489,600,829,549,599,519,,469,,820,499,,,,569,,,469,,649,
Y,,79,99,119,119,,99,60,100,99,99,99,89,79,,100,119,79,79,119,79,,,139,119,139,89
Y,,449,,,,,,495,485,519,459,339,329,299,,485,,339,349,,429,,,329,,519,349
Y,,559,,629,629,,,,569,579,559,,,,,560,,,,629,549,,,,629,649,
Y,,809,,,,,,,849,909,799,,,,,855,,,,,819,,,,,,
Y,,749,,869,849,,,,950,,749,,,,,960,,,,839,759,,,,869,799,
Y,,669,,,,,,789,829,,648,,,,,805,,,,,699,,,,,779,
Y,,1899,1799,,,,1799,,,1879,1899,1839,1869,1819,,,1799,1889,1909,,1899,,,1839,,1799,1859
Y,,259,269,,,,319,345,300,289,239,,,,,300,269,,,,259,,,,,279,
Y,,159,,,,,,,,,159,,,,,,,,,,179,,,,,,
Y,,719,,,,,,750,925,649,739,,,,,925,,,,,659,,,,,,
Y,,949,,,,,,1099,1199,919,969,939,919,949,,1190,,919,919,,969,,,889,,,919
Y,,609,,,,,,724,,,609,599,629,629,,,,569,589,,609,,,659,,,619
Y,,199,299,,,,299,175,200,219,199,,,,,200,299,,,,199,,,,,299,
Y,,300,,,,,,300,300,300,300,,,,,300,,,,,300,,,,,,
Y,,500,,,,,,500,500,500,500,,,,,500,,,,,500,,,,,,
Y,,100,,,,,,100,100,100,100,,,,,100,,,,,100,,,,,,
Y,,739,889,,,,889,874,,,739,799,799,799,,,889,779,759,,749,,,799,,879,789
Y,,619,,,,,,,650,,619,,,,,650,,,,,619,,,,,,
Y,,749,,,,,,,800,,749,,,,,800,,,,,759,,,,,,
Y,,679,,,,,,659,825,579,699,,,,,855,,,,,609,,,,,,
Y,,549,,,,,,659,,,549,529,549,559,,,,519,529,,549,,,569,,,539
Y,,699,839,,,,839,784,,,699,729,699,719,,,799,699,699,,699,,,749,,819,689
Y,,899,,,,,,1034,1099,829,899,889,879,859,,1090,,879,859,,899,,,849,,,879
Y,,100,,,,,,,,,100,,,,,,,,,,100,,,,,,
Y,,39,49,39,39,,49,30,30,59,39,39,39,39,,30,49,39,39,39,39,,,39,39,49,39
Y,,142,142,,,,142,142,142,142,142,142,142,142,,142,142,142,142,,142,,,142,,,142
Y,,500,,500,500,,,500,500,500,500,500,500,500,,500,,500,500,500,500,,,500,500,,500
Y,,600,,,,,,600,600,600,600,,,,,600,,,,,600,,,,,,
Y,,59,99,,,,99,45,,59,59,30,30,30,,,99,30,30,,59,,,,,99,30
Y,,175,169,,,,169,175,,,175,,,,,,169,,,,175,,,,,169,
Y,,,2299,,,,2299,,,,,,,,,,2299,,,,,,,,,2299,
Y,,,2999,,,,2999,,,,,,,,,,2999,,,,,,,,,2999,
Y,,,2299,,,,2299,,2600,,,,,,,2600,2299,,,,,,,,,2299,
Y,,,2299,,,,2299,,,1549,,1799,1819,1779,,,2299,1819,1849,,,,,1819,,2299,1799
Y,,,279,,,,319,290,300,,,219,239,319,,320,289,239,249,,,,,259,,339,269
Y,,,100,,,,100,,,,,,,,,,100,,,,,,,,,100,
Y,,,358,,,,358,350,,,,,,,,,358,,,,,,,,,249,
Y,,,199,149,149,,199,100,250,119,,60,,60,,250,199,,,149,,,,60,149,199,
Y,,,100,,,,100,,,,,110,110,110,,,100,110,110,,,,,110,,,110
Y,,,599,,,,599,,,,,,,,,,599,,,,,,,,,599,
Y,,,29,15,15,,29,,30,,,,40,,,30,29,40,40,15,,,,,15,29,40
Y,,,40,39,39,,40,40,50,29,,49,49,49,,50,40,49,49,39,,,,49,39,40,49
Y,,,69,,,,69,30,,,,,,,,,69,,,,,,,,,,
Y,,,,139,139,,,100,,,,,,,,,,,,139,,,,,139,,
Y,,,,139,139,,,139,139,,,,,,,139,,,,139,,,,,139,,
Y,,,,139,139,,,139,139,,,,,,,139,,,,139,,,,,139,,
Y,,,,139,139,,,139,139,,,,,,,139,,,,139,,,,,139,,
Y,,,,199,199,,,100,,,,,,,,,,,,229,,,,,199,,
Y,,,,269,269,,,,300,,,,,,,300,,,,269,,,,,269,,
Y,,,,199,199,,,,229,,,,,,,220,,,,199,,,,,199,,
Y,,,,179,179,,,,200,,,,,,,200,,,,179,,,,,179,,
Y,,,,,269,,,,,,,,,,,,,,,259,,,,,,,
Y,,,,,269,,,,,,,,,,,,,,,259,,,,,,,
Y,,,,,,2759,,,,,,,,,,,,,,,,,,,,,
Y,,,,,,,,595,,,,,,,,,,,,,,,,,,579,
Y,,,,,,,,265,,,,,,,,,,,,,,,,,,,
Y,,,,,,,,260,375,289,,239,229,209,,385,,229,249,,,,,229,,439,239
Y,,,,,,,,725,,,,,,,,,,,,,,,,,,,
Y,,,,,,,,425,,,,,,,,,,,,,,,,,,,
Y,,,,,,,,200,,,,,,,,,,,,,,,,,,,
Y,,,,,,,,815,,,,,,,,,,,,,,,,,,,
Y,,,,,,,,750,,,,,,,,,,,,,,,,,,,
Y,,,,,,,,225,,,,,,,,,,,,,,,,,,,
Y,,,,,,,,20,,,,,,,,,,,,,,,,,,,
Y,,,,,,,,20,,,,,,,,,,,,,,,,,,,
Y,,,,,,,,10,,,,,,,,,,,,,,,,,,,
Y,,,,,,,,10,,,,,,,,,,,,,,,,,,,
Y,,,,,,,,100,100,,,100,100,100,,,,100,100,,,,,100,,,100
Y,,,,,,,,250,,,,,,,,,,,,,,,,,,,
Y,,,,,,,,250,,,,,,,,,,,,,,,,,,,
Y,,,,,,,,100,150,,,,,,,150,,,,,,,,,,,
Y,,,,,,,,365,,139,,,,,,,,,,,,,,,,,
Y,,,,,,,,350,,,,,,,,,,,,,,,,,,,
Y,,,,,,,,671,,,,,,,,,,,,,,,,,,,
Y,,,,,,,,375,,,,,,,,,,,,,,,,,,,
Y,,,,,,,,489,,,,,,,,424,,,,,,,,,,,
Y,,,,,,,,250,,,,,,,,,,,,,,,,,,,
Y,,,,,,,,655,,,,,,,,,,,,,,,,,,,
Y,,,,,,,,600,,,,,,,,,,,,,,,,,,,
Y,,,,,,,,225,,,,,,,,,,,,,,,,,,,
Y,,,,,,,,200,,,,,,,,,,,,,,,,,,299,
Y,,,,,,,,240,,,,,,,,,,,,,,,,,,,
Y,,,,,,,,200,,,,,,,,,,,,,,,,,,,
Y,,,,,,,,200,200,,,,,,,,,,,,,,,,,,
Y,,,,,,,,325,,,,,,,,,,,,,,,,,,,
Y,,,,,,,,100,,,,,,,,,,,,,,,,,,,
Y,,,,,,,,149,,,,,,,,,,,,,,,,,,,
Y,,,,,,,,179,,,,,,,,,,,,,,,,,,,
Y,,,,,,,,529,,469,,,,,,,,,,,,,,,,,
Y,,,,,,,,325,,,,,,,,,,,,,,,,,,,
Y,,,,,,,,560,,,,559,559,559,,,,559,559,,,,,559,,,559
Y,,,,,,,,325,,,,,,,,,,,,,,,,,,,
Y,,,,,,,,629,,,,,,,,,,,,,,,,,,,
Y,,,,,,,,979,,,,,,,,,,,,,,,,,,989,
Y,,,,,,,,20,,,,15,15,15,,,,15,15,,,,,15,,,15
Y,,,,,,,,175,319,,,219,,219,,315,,219,219,,,,,219,,,219
Y,,,,,,,,850,,,,918,898,898,,,,898,898,,,,,898,,,898
Y,,,,,,,,299,,,,,,,,,,,,,,,,,,,
Y,,,,,,,,880,,,,,,,,,,,,,,,,,,889,
Y,,,,,,,,630,,,,,,,,,,,,,,,,,,,
Y,,,,,,,,514,,399,,,,,,,,,,,,,,,,,
Y,,,,,,,,514,679,439,,,,,,675,,,,,,,,,,589,
Y,,,,,,,,621,,,,,,,,,,,,,,,,,,,
Y,,,,,,,,200,,,,,,,,,,,,,,,,,,,
Y,,,,,,,,780,,,,829,809,809,,,,809,809,,,,,809,,,809
Y,,,,,,,,345,,,,,,,,,,,,,,,,,,,
Y,,,,,,,,650,,,,,,,,,,,,,,,,,,,
Y,,,,,,,,380,349,319,,,,,,345,,,,,,,,,,,
Y,,,,,,,,495,529,459,,,,,,520,,,,,,,,,,,
Y,,,,,,,,560,579,549,,,,,,570,,,,,,,,,,,
Y,,,,,,,,30,59,39,,25,25,,,50,,25,25,,,,,25,,,25
Y,,,,,,,,,669,,,,,,,665,,,,,,,,,,,
Y,,,,,,,,,419,,,,,,,415,,,,,,,,,,,
Y,,,,,,,,,559,,,,,,,565,,,,,,,,,,,
Y,,,,,,,,,39,,,,,,,30,,,,,,,,,,,
Y,,,,,,,,,10,,,,,,,10,,,,,,,,,,,
Y,,,,,,,,,60,,,,,,,,,,,,,,,,,,
Y,,,,,,,,,100,,,,,,,,,,,,,,,,,,
Y,,,,,,,,,300,,,,,,,300,,,,,,,,,,,
Y,,,,,,,,,200,,,,,,,,,,,,,,,,,,
Y,,,,,,,,,200,,,,,,,,,,,,,,,,,,
Y,,,,,,,,,200,,,,,,259,,,,,,,,,,,,
Y,,,,,,,,,269,,,,,,,260,,,,,,,,,,,
Y,,,,,,,,,300,,,,,,,300,,,,,,,,,,,
Y,,,,,,,,,1039,,,,,,,1040,,,,,,,,,,,
Y,,,,,,,,,189,,,,,,,195,,,,,,,,,,,
Y,,,,,,,,,500,,,,,,,500,,,,,,,,,,,
Y,,,,,,,,,299,,,,,,,,,,,,,,,,,,
Y,,,,,,,,,200,,,,,,,,,,,,,,,,,,
Y,,,,,,,,,100,,,,,,,,,,,,,,,,,,
Y,,,,,,,,,6999,,,,,,,6999,,,,,,,,,,,
Y,,,,,,,,,979,,,,,,,975,,,,,,,,,,,
Y,,,,,,,,,389,,,,,,,380,,,,,,,,,,,
Y,,,,,,,,,,5900,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,39,,,20,,,,,20,20,,,,,,,,20
Y,,,,,,,,,,59,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,59,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,89,,,,,,,,,,,,,,,,,
