Y,199,239,209,249,289,279,239,229,209,209,289,240,,239,240,279,199,229,279,229,,279,,249,279,,,259,199,,,,
Y,229,289,259,289,339,319,259,279,249,249,339,260,,259,260,329,249,269,289,279,,329,,289,359,,,299,239,,,,
Y,100,,,,,140,,,,,,,,100,,,,189,189,,,,,,,,,140,189,,,,
Y,169,189,159,169,200,200,179,189,179,179,200,,,179,,249,199,109,179,189,,200,,169,200,,,199,109,,,,
Y,139,99,100,99,100,89,100,69,139,139,100,129,,100,129,100,139,,139,,,129,,99,79,,,89,139,,,,
Y,169,189,159,169,200,200,179,189,179,179,200,,,179,,249,199,109,179,189,,129,,169,200,,,199,109,,,,
Y,149,149,,149,,149,139,100,139,149,,149,,149,149,139,139,149,149,100,,149,,149,149,,,100,149,,,,
Y,149,149,100,149,100,149,149,149,149,149,100,149,,149,149,149,149,149,149,169,,149,,149,149,,,100,149,,,,
Y,149,149,149,149,149,149,149,149,149,149,149,149,,149,149,199,149,149,149,199,,149,,149,149,,,149,149,,,,
Y,149,149,149,149,149,149,149,149,149,149,149,149,,149,149,239,149,149,149,229,,149,,149,149,,,149,149,,,,
Y,219,200,200,289,200,200,299,249,200,200,219,200,,299,200,309,279,309,200,279,,,,289,200,,,200,279,,,,
Y,289,319,309,429,279,380,369,319,309,309,299,319,,359,319,389,359,379,349,339,,,,429,329,,,329,359,,,,
Y,329,369,359,459,329,420,419,359,349,349,329,360,,419,359,419,389,429,389,379,,,,459,379,,,379,389,,,,
Y,259,229,249,279,259,259,309,279,229,,259,219,,309,219,319,299,279,299,249,,,,279,309,,,249,279,,,,
Y,389,319,319,439,349,389,399,359,329,,349,329,,399,329,379,369,369,369,319,,,,439,419,,,369,379,,,,
Y,429,419,369,459,379,429,429,419,359,,389,389,,419,369,419,419,419,539,379,,,,459,469,,,399,419,,,,
Y,259,229,249,279,259,259,309,279,229,,259,219,,309,219,319,299,,299,249,,,,279,309,,,249,279,,,,
Y,389,319,319,439,349,389,399,359,329,,349,329,,399,329,379,369,,369,319,,,,439,419,,,369,379,,,,
Y,1999,1829,1999,1799,1999,1999,1449,1799,,1999,1999,1410,,1479,1410,1499,,,,1399,,1999,,1799,1999,,,1899,,,,,
Y,429,419,369,459,379,429,429,419,359,,389,389,,419,369,419,419,,539,379,,,,459,469,,,399,419,,,,
Y,249,200,249,279,249,249,299,249,219,249,249,219,,309,219,319,299,309,299,239,,,,279,279,,,249,279,,,,
Y,349,339,319,439,329,349,339,329,319,349,329,319,,399,329,379,369,379,369,319,,,,439,379,,,329,369,,,,
Y,379,409,359,449,379,379,379,359,349,379,379,369,,429,359,419,419,419,539,379,,,,449,409,,,399,419,,,,
Y,49,40,119,119,99,30,119,69,119,45,119,59,,119,59,119,99,39,39,59,,40,,119,40,,,89,39,,,,
Y,419,429,319,419,399,419,399,399,289,419,419,299,,399,299,419,349,419,419,399,,429,,419,419,,,399,399,,,,
Y,29,25,30,70,79,25,50,30,39,39,79,50,,50,,50,50,50,,,,25,,70,25,,,30,50,,,,
Y,299,349,289,369,359,299,319,319,339,299,349,279,,329,279,329,399,369,369,299,,379,,359,299,,,299,369,,,,
Y,449,459,399,449,429,449,469,399,449,449,429,419,,469,419,479,419,439,479,419,,459,,439,449,,,439,469,,,,
Y,519,499,449,499,469,519,519,499,549,519,449,469,,509,469,519,489,499,529,479,,499,,489,529,,,499,499,,,,
Y,299,349,289,369,359,299,319,319,339,299,349,279,,329,279,329,399,369,369,299,,379,,359,299,,,299,369,,,,
Y,449,459,399,449,429,449,469,399,449,449,429,419,,469,419,479,419,439,479,419,,459,,439,449,,,439,469,,,,
Y,249,229,249,279,249,249,299,249,219,249,249,219,,309,219,319,299,309,299,239,,,,279,279,,,249,279,,,,
Y,519,499,449,499,469,519,519,499,549,519,449,469,,509,469,519,489,499,529,479,,499,,489,529,,,499,499,,,,
Y,349,359,319,439,329,349,339,329,319,349,329,319,,399,329,379,369,379,369,319,,,,439,379,,,329,369,,,,
Y,379,429,359,449,379,379,379,359,349,379,379,369,,429,359,419,419,419,539,379,,,,449,409,,,399,419,,,,
Y,100,109,,,,,,,100,,,,,,,,,100,100,,,119,,,,,,,100,,,,
Y,100,139,,,,100,,,100,100,,,,,,199,,100,100,,,159,,,,,,100,100,,,,
Y,100,159,,,,130,,,100,159,,,,,,,,100,100,,,179,,,,,,130,100,,,,
Y,299,349,289,369,359,299,319,319,339,299,349,279,,329,279,329,399,369,369,299,,379,,359,299,,,299,369,,,,
